,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniref30_0,default_uniref30_1,default_uniref30_2,default_uniref30_3,default_uniref30_4,default_uniref30_5,default_uniref30_6,default_uniref30_7,default_uniref30_8,default_uniref30_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_2_0,iter_2_1,iter_2_2,iter_2_3,iter_2_4,iter_2_5,iter_2_6,iter_2_7,iter_2_8,iter_2_9,iter_3_0,iter_3_1,iter_3_2,iter_3_3,iter_3_4,iter_3_5,iter_3_6,iter_3_7,iter_3_8,iter_3_9,iter_4_0,iter_4_1,iter_4_2,iter_4_3,iter_4_4,iter_4_5,iter_4_6,iter_4_7,iter_4_8,iter_4_9,iter_5_0,iter_5_1,iter_5_2,iter_5_3,iter_5_4,iter_5_5,iter_5_6,iter_5_7,iter_5_8,iter_5_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,pdb_iter_uniref_a3m_0,pdb_iter_uniref_a3m_1,pdb_iter_uniref_a3m_2,pdb_iter_uniref_a3m_3,pdb_iter_uniref_a3m_4,pdb_iter_uniref_a3m_5,pdb_iter_uniref_a3m_6,pdb_iter_uniref_a3m_7,pdb_iter_uniref_a3m_8,pdb_iter_uniref_a3m_9,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
201,0.9899,0.99052,0.99284,0.98794,0.99052,0.99255,0.99257,0.99415,0.99416,0.99252,0.99274,0.99404,0.99412,0.99456,0.99461,0.98528,0.99277,0.99152,0.99103,0.99374,0.99504,0.99031,0.99384,0.99211,0.99485,0.991,0.99221,0.99159,0.99109,0.99081,0.99071,0.99348,0.99381,0.99096,0.98975,0.99106,0.99132,0.99143,0.99216,0.99488,0.99119,0.99363,0.99342,0.99104,0.99149,0.99304,0.9923,0.99029,0.99285,0.9886,0.9923,0.9869,0.99415,0.99522,0.99534,0.99054,0.99041,0.99035,0.99065,0.9899,0.9922,0.9901,0.9913,0.99113,0.99319,0.99092,0.99097,0.99268,0.99204,0.98933,0.9913,0.99057,0.99019,0.9945,0.99341,0.99748,0.9924,0.99829,0.99596,0.99775,0.99262,0.99565,0.99544,0.99597,0.99731,0.99675,0.99661,0.92087,0.91534,0.92054,0.91604,0.99449,0.92154,0.98464,0.99456,0.99028,0.99104,0.91862,0.91992,0.92242,0.92248,0.99462,0.98639,0.98604,0.99449,0.99219,0.91965,0.99148,0.92065,0.92127,0.92257,0.99364,0.99641,0.98915,0.98773,0.99109,0.92026,0.92056,0.9221,0.92201,0.99466,0.9791,0.98661,0.99069,0.99123,0.99025,0.99038,0.9904,0.99044,0.99039,0.99396,0.99361,0.92072,0.92125,0.92314,0.99799,0.99815,0.99664,0.99663,0.99676,0.99421,0.99411,0.99224,0.99472,0.99471,0.9923,0.99427,0.99419,0.99434,0.99445,0.91936,0.99984,0.92325,0.9919,0.99275,0.99444,0.99277,0.99547,0.99745,0.98081,0.99364,0.99476,0.97352,0.98846,0.99014,0.89783,0.99312,0.98964,0.97888,0.99411,0.91953,0.91993,0.99758,0.91891,0.919,0.99889,0.99643,0.99892,0.99566,0.99224,0.99511,0.9954,0.99133,0.99165,0.91256,0.99535,0.99259,0.97401,0.99568,0.99607,0.91958,0.92083,0.38275,0.99832,0.99729,0.99493,0.99585,0.9978,0.99687,0.99504,0.91589,1.0,0.923,0.9172,0.99677,0.91839,0.98842,0.99525,0.99053,0.9958,0.9961,0.99613,0.9967,0.92017,0.99656,0.99532,0.98686,0.99821,0.9941,0.9977,0.92055,0.92092,0.91878,0.91951,0.91831,0.99841,0.99495,0.99679,0.99579,0.9919
202,0.91601,0.91644,0.91873,0.91367,0.91673,0.91836,0.91837,0.91989,0.91992,0.91797,0.91811,0.91955,0.91961,0.92001,0.92004,0.90925,0.91751,0.91736,0.9172,0.91815,0.9186,0.91474,0.91837,0.91814,0.91965,0.91662,0.91806,0.9178,0.91739,0.91627,0.91633,0.91954,0.9198,0.91544,0.914,0.91701,0.91743,0.91757,0.91837,0.91915,0.9171,0.91905,0.91854,0.91546,0.91551,0.91758,0.91703,0.9165,0.91755,0.91297,0.91852,0.91152,0.91894,0.92009,0.92025,0.91646,0.91649,0.91691,0.91706,0.91514,0.91834,0.91521,0.91724,0.91744,0.91955,0.91668,0.91755,0.91844,0.9184,0.9133,0.91704,0.91443,0.91602,0.92022,0.91919,0.92032,0.9149,0.92079,0.92035,0.92101,0.91723,0.91961,0.91756,0.91842,0.92034,0.91944,0.91932,0.99551,0.98877,0.99597,0.98972,0.91855,0.99587,0.92224,0.91887,0.91301,0.91377,0.99385,0.99392,0.99533,0.9958,0.91978,0.91664,0.91673,0.91961,0.91482,0.99478,0.91444,0.99394,0.9939,0.99641,0.92016,0.92184,0.91687,0.91694,0.9138,0.99626,0.99345,0.99551,0.99603,0.91956,0.92491,0.91678,0.91847,0.91426,0.91629,0.91641,0.91642,0.91641,0.91637,0.91778,0.91745,0.98779,0.99724,0.997,0.92213,0.92209,0.92132,0.92225,0.92258,0.92007,0.92001,0.91825,0.92012,0.9201,0.91829,0.91962,0.91957,0.91988,0.91997,0.99626,0.92256,0.99942,0.91878,0.91821,0.92074,0.9222,0.92245,0.92247,0.92296,0.91959,0.92073,0.89877,0.91419,0.91475,0.96644,0.9194,0.91393,0.91461,0.91859,0.99549,0.99664,0.92139,0.99368,0.9957,0.92191,0.92135,0.92198,0.92166,0.9202,0.92078,0.92108,0.91762,0.91805,0.97769,0.92123,0.91874,0.90183,0.92191,0.92141,0.99467,0.9967,0.36566,0.92264,0.92159,0.91903,0.92163,0.92267,0.92171,0.92123,0.99295,0.923,1.0,0.99204,0.92224,0.99344,0.92157,0.92225,0.92256,0.92251,0.91967,0.91958,0.9213,0.9915,0.92117,0.9212,0.92182,0.92103,0.92131,0.92155,0.9968,0.99734,0.99189,0.99148,0.99583,0.92253,0.92032,0.92274,0.92119,0.92084
203,0.91572,0.91639,0.91774,0.91589,0.91688,0.91563,0.9156,0.91806,0.91797,0.91311,0.91338,0.91598,0.91585,0.9176,0.91755,0.90787,0.91605,0.91734,0.91353,0.91209,0.91371,0.91056,0.91088,0.91512,0.91289,0.91502,0.91647,0.91501,0.91249,0.91081,0.91086,0.91876,0.91767,0.91566,0.91316,0.9163,0.91577,0.91639,0.9131,0.91477,0.91152,0.91569,0.91461,0.91503,0.91323,0.91432,0.91632,0.91144,0.91295,0.91034,0.91459,0.9115,0.91463,0.91473,0.91601,0.91593,0.91689,0.91775,0.91643,0.91507,0.91383,0.91454,0.91265,0.91873,0.91906,0.91429,0.91694,0.9169,0.91597,0.91191,0.91193,0.91143,0.91038,0.91809,0.91763,0.91789,0.90824,0.91504,0.91917,0.91729,0.91786,0.91917,0.91447,0.91765,0.91818,0.91449,0.91561,0.98973,0.98453,0.98904,0.98351,0.91878,0.9891,0.91775,0.91938,0.90864,0.90892,0.98928,0.9891,0.99299,0.99218,0.91931,0.91174,0.91182,0.91795,0.91029,0.9874,0.91097,0.99237,0.99309,0.99151,0.91342,0.91728,0.91193,0.91029,0.90958,0.99186,0.99353,0.99273,0.99242,0.91751,0.91914,0.91243,0.91402,0.91153,0.91603,0.91663,0.91646,0.91652,0.91646,0.92225,0.92224,0.98888,0.99336,0.99344,0.91775,0.91747,0.91939,0.91973,0.91975,0.91826,0.91835,0.91552,0.91512,0.9151,0.91552,0.91555,0.91562,0.91739,0.91738,0.99151,0.91603,0.99021,0.92397,0.9239,0.92011,0.92007,0.91911,0.91856,0.92142,0.91963,0.91774,0.89771,0.90868,0.90652,0.96415,0.91797,0.90714,0.90606,0.91492,0.9932,0.99272,0.91528,0.99833,0.98739,0.91338,0.91983,0.91338,0.91979,0.92213,0.91691,0.9179,0.91566,0.91594,0.9738,0.91638,0.91868,0.90437,0.9193,0.91676,0.9928,0.99219,0.36713,0.91915,0.91763,0.92265,0.91723,0.91804,0.92082,0.92013,0.99144,0.9172,0.99204,1.0,0.91855,0.99953,0.92121,0.92155,0.92105,0.91832,0.9212,0.92185,0.91953,0.98974,0.91701,0.91722,0.92018,0.91182,0.92075,0.91219,0.98973,0.98911,0.9869,0.99263,0.99108,0.91686,0.92056,0.91816,0.91927,0.91515
204,0.99423,0.9944,0.99615,0.99022,0.99264,0.99397,0.99398,0.99615,0.9961,0.99362,0.99377,0.9959,0.99599,0.99626,0.99627,0.98319,0.99367,0.99462,0.99272,0.99296,0.99297,0.98886,0.98999,0.99371,0.99193,0.99342,0.99538,0.99418,0.99389,0.9925,0.99252,0.99587,0.99602,0.99162,0.98967,0.99487,0.99364,0.99366,0.99448,0.99425,0.99314,0.99409,0.99328,0.99158,0.99174,0.992,0.99322,0.99231,0.99292,0.98727,0.99431,0.98513,0.99504,0.99348,0.99365,0.99433,0.99441,0.99421,0.99326,0.99189,0.99484,0.99165,0.99359,0.99447,0.99562,0.9934,0.99489,0.99568,0.99488,0.98895,0.99347,0.99003,0.99245,0.99655,0.99535,0.9956,0.98856,0.99581,0.99801,0.99797,0.99381,0.9966,0.99128,0.99392,0.99556,0.99197,0.99214,0.92218,0.91322,0.92107,0.91445,0.99446,0.92248,0.98691,0.9946,0.98436,0.98533,0.92033,0.92075,0.9225,0.92278,0.99572,0.98716,0.98658,0.99593,0.98675,0.92059,0.98613,0.92161,0.92192,0.92266,0.99405,0.99771,0.98899,0.98838,0.9854,0.92043,0.92128,0.92243,0.92239,0.99654,0.97942,0.98693,0.99173,0.98661,0.99435,0.99453,0.99459,0.99463,0.99465,0.99461,0.99438,0.9212,0.92071,0.92243,0.99856,0.99851,0.99603,0.99722,0.9975,0.99642,0.99642,0.99409,0.9958,0.99584,0.9941,0.99581,0.9958,0.99625,0.99626,0.91886,0.99613,0.92191,0.99513,0.99457,0.99584,0.99463,0.99959,0.99934,0.98332,0.99666,0.99723,0.97044,0.9896,0.98932,0.89473,0.99622,0.98759,0.97946,0.99435,0.91922,0.92004,0.9979,0.92104,0.92072,0.99487,0.99647,0.99498,0.99587,0.99642,0.99729,0.9975,0.99538,0.99557,0.91194,0.9962,0.99614,0.97627,0.99766,0.99733,0.91893,0.92098,0.38437,0.99635,0.99815,0.99528,0.99877,0.99541,0.99607,0.99572,0.91707,0.99677,0.92224,0.91855,1.0,0.91984,0.98988,0.99535,0.99232,0.99948,0.99552,0.99533,0.99648,0.92032,0.99802,0.99859,0.98875,0.99343,0.99561,0.99403,0.92059,0.92202,0.92181,0.92188,0.91922,0.99554,0.99717,0.99533,0.99648,0.99418
205,0.91682,0.91749,0.91886,0.91672,0.9178,0.91686,0.91685,0.91931,0.91922,0.9145,0.91475,0.91736,0.91725,0.91887,0.91882,0.90859,0.91713,0.91833,0.91464,0.91338,0.91495,0.9116,0.91207,0.91618,0.91411,0.91615,0.9176,0.91617,0.91373,0.91205,0.91207,0.91978,0.91874,0.91651,0.9141,0.91736,0.91686,0.91744,0.91429,0.91593,0.91272,0.91668,0.91565,0.91605,0.91441,0.91543,0.91739,0.91259,0.9142,0.91119,0.91566,0.91193,0.91582,0.91589,0.9171,0.91701,0.91793,0.91873,0.91744,0.91614,0.91503,0.91569,0.91385,0.91956,0.91995,0.91545,0.91803,0.91802,0.9171,0.91287,0.91314,0.91252,0.91157,0.91918,0.91861,0.91888,0.90956,0.91637,0.92032,0.91859,0.91889,0.92033,0.91551,0.91852,0.91913,0.91571,0.9167,0.99044,0.98524,0.99003,0.98423,0.91965,0.98996,0.91889,0.92017,0.90977,0.9101,0.98989,0.98958,0.99362,0.99288,0.92031,0.91283,0.91288,0.9192,0.91146,0.98856,0.91198,0.99281,0.99364,0.99233,0.91473,0.9185,0.91299,0.91145,0.9107,0.99251,0.9939,0.99342,0.99314,0.91876,0.91999,0.91343,0.91514,0.91243,0.91711,0.91769,0.91754,0.9176,0.91755,0.92279,0.92276,0.98844,0.99392,0.99396,0.91903,0.91879,0.92041,0.92059,0.92066,0.91949,0.91958,0.91678,0.91655,0.91654,0.91678,0.917,0.91706,0.91875,0.91876,0.99246,0.91726,0.99164,0.92442,0.92425,0.92108,0.92108,0.92035,0.91986,0.92205,0.92062,0.91893,0.89778,0.90993,0.90796,0.96307,0.91904,0.90853,0.90737,0.91617,0.99387,0.99375,0.91661,0.9984,0.98854,0.91473,0.9208,0.91474,0.92072,0.92304,0.91818,0.91915,0.91683,0.91711,0.97393,0.91759,0.91978,0.90334,0.92057,0.91809,0.99304,0.99339,0.36778,0.92009,0.91888,0.92337,0.91845,0.91909,0.92148,0.921,0.99206,0.91839,0.99344,0.99953,0.91984,1.0,0.92186,0.92224,0.92187,0.9196,0.92211,0.9226,0.9203,0.99001,0.91826,0.91843,0.92102,0.91321,0.92134,0.91354,0.99115,0.99063,0.98756,0.9929,0.99217,0.91803,0.92172,0.91923,0.92031,0.91636
206,0.98124,0.98185,0.98406,0.98109,0.98407,0.98236,0.98237,0.98449,0.98434,0.98016,0.98052,0.98318,0.98318,0.9846,0.98456,0.97635,0.98174,0.9827,0.98087,0.98361,0.98454,0.97879,0.98362,0.98239,0.98679,0.98075,0.98251,0.98321,0.98157,0.97752,0.97771,0.98627,0.98549,0.98223,0.98055,0.98214,0.9837,0.98401,0.98011,0.9816,0.9786,0.98559,0.98487,0.98274,0.98222,0.98067,0.98177,0.97848,0.9838,0.97822,0.98254,0.97848,0.98473,0.98716,0.98862,0.98161,0.98245,0.98457,0.9838,0.98162,0.9811,0.98204,0.97989,0.98508,0.98624,0.9806,0.98417,0.98283,0.98417,0.98026,0.97897,0.98018,0.9775,0.98583,0.98536,0.98982,0.98007,0.98739,0.98875,0.98783,0.98675,0.98904,0.98701,0.98885,0.99065,0.98649,0.98715,0.92037,0.91607,0.92334,0.91522,0.98986,0.92007,0.99262,0.99082,0.97999,0.9808,0.92149,0.92105,0.92189,0.92151,0.99104,0.98794,0.98832,0.99106,0.98221,0.92087,0.98223,0.92101,0.92186,0.92176,0.991,0.98993,0.98736,0.98647,0.98086,0.92311,0.92205,0.92214,0.92247,0.98896,0.98403,0.98899,0.98924,0.98392,0.98163,0.98227,0.98217,0.98222,0.98222,0.98816,0.98818,0.92502,0.92287,0.92245,0.98947,0.98893,0.99322,0.99186,0.99224,0.98457,0.98471,0.98242,0.98259,0.98269,0.98247,0.98299,0.98303,0.98501,0.98507,0.92324,0.98768,0.92181,0.98941,0.98956,0.99576,0.99778,0.99062,0.99111,0.9932,0.98557,0.98581,0.9657,0.97715,0.97949,0.89698,0.98442,0.97967,0.97807,0.98766,0.92351,0.92346,0.98551,0.92213,0.91817,0.98577,0.99473,0.98604,0.99577,0.99182,0.98558,0.98638,0.98241,0.98288,0.90861,0.98466,0.98567,0.97088,0.99045,0.987,0.92339,0.92479,0.38643,0.98708,0.98629,0.98779,0.98699,0.98774,0.99358,0.99594,0.92211,0.98842,0.92157,0.92121,0.98988,0.92186,1.0,0.99512,0.9962,0.99145,0.98667,0.98728,0.99014,0.92489,0.98582,0.9861,0.99646,0.98461,0.99394,0.98732,0.92207,0.92148,0.91729,0.92016,0.92402,0.98593,0.98817,0.98766,0.99439,0.98678
207,0.98782,0.9887,0.99101,0.98928,0.99094,0.99018,0.9902,0.99166,0.99156,0.98851,0.9888,0.9907,0.99067,0.99212,0.99208,0.985,0.98935,0.98991,0.98929,0.99063,0.9903,0.9878,0.99042,0.99097,0.99284,0.98948,0.98992,0.99,0.98861,0.98694,0.98715,0.99263,0.99227,0.99078,0.98905,0.98887,0.9907,0.9909,0.98893,0.99056,0.988,0.99256,0.99181,0.99055,0.99005,0.98983,0.98936,0.98741,0.99079,0.98723,0.99089,0.98739,0.99037,0.99184,0.99288,0.98841,0.98908,0.9898,0.99063,0.98986,0.98974,0.98951,0.98881,0.9909,0.99286,0.98901,0.98938,0.99044,0.99087,0.9885,0.98839,0.98855,0.98677,0.99301,0.99307,0.99559,0.98725,0.99414,0.99449,0.99413,0.9923,0.99412,0.99256,0.99472,0.99615,0.99223,0.99283,0.92075,0.91694,0.92244,0.9161,0.99415,0.92043,0.98983,0.995,0.98578,0.98648,0.92027,0.9198,0.92223,0.92184,0.99467,0.98946,0.98923,0.99393,0.9877,0.91938,0.98793,0.92033,0.92134,0.92197,0.99235,0.99491,0.9904,0.98897,0.98668,0.92287,0.92125,0.9224,0.92251,0.99301,0.98007,0.98992,0.99247,0.98932,0.98824,0.9887,0.98859,0.98869,0.98865,0.99464,0.99452,0.92356,0.92277,0.92278,0.99525,0.99503,0.99689,0.99755,0.9977,0.99168,0.99174,0.98998,0.9904,0.99043,0.99003,0.99055,0.99057,0.99211,0.99219,0.9235,0.99463,0.92228,0.995,0.9956,0.99774,0.99777,0.99546,0.99647,0.99041,0.99244,0.99237,0.97198,0.98433,0.98578,0.89826,0.99146,0.98621,0.97994,0.99266,0.92398,0.92404,0.99268,0.92236,0.9186,0.99271,0.99833,0.99273,0.99795,0.99592,0.99264,0.9932,0.98906,0.98956,0.91086,0.99252,0.99182,0.97614,0.99593,0.9942,0.9239,0.92309,0.38466,0.99469,0.99356,0.99468,0.99336,0.99472,0.99925,0.99824,0.92023,0.99525,0.92225,0.92155,0.99535,0.92224,0.99512,1.0,0.99795,0.9957,0.99356,0.99438,0.99695,0.9231,0.99302,0.99258,0.99375,0.99145,0.99838,0.99292,0.92274,0.92231,0.91758,0.91987,0.92238,0.99307,0.9941,0.9943,0.9978,0.99095
208,0.98444,0.98521,0.98764,0.98597,0.9881,0.98617,0.98619,0.98753,0.98742,0.98421,0.98451,0.98656,0.98654,0.98788,0.98781,0.98014,0.98456,0.98594,0.98585,0.98709,0.98571,0.98315,0.98626,0.98748,0.98902,0.98598,0.98647,0.98739,0.98608,0.98301,0.98338,0.98943,0.98904,0.98678,0.98511,0.98542,0.98787,0.98808,0.98546,0.98593,0.98429,0.98932,0.98855,0.98682,0.9864,0.98516,0.98457,0.98397,0.98754,0.98277,0.98747,0.98268,0.98651,0.98778,0.98883,0.98495,0.98574,0.98702,0.98797,0.98651,0.98642,0.98619,0.98543,0.98758,0.98966,0.98567,0.98667,0.9869,0.98826,0.98468,0.98467,0.98466,0.98316,0.98973,0.98978,0.99109,0.98269,0.98972,0.99102,0.99001,0.98907,0.99042,0.98789,0.99028,0.9919,0.98765,0.98822,0.92148,0.91744,0.92317,0.9169,0.99059,0.92118,0.99295,0.99166,0.98111,0.98194,0.92092,0.92054,0.92271,0.92245,0.99169,0.98983,0.98981,0.99139,0.98313,0.92023,0.98333,0.92093,0.92185,0.9226,0.99052,0.99203,0.9891,0.98888,0.98197,0.92329,0.92175,0.92293,0.92305,0.99004,0.97978,0.99028,0.99165,0.98536,0.98487,0.98534,0.98524,0.98531,0.98531,0.98978,0.98956,0.92401,0.92314,0.92309,0.99132,0.99106,0.99325,0.99474,0.99504,0.98753,0.98764,0.98609,0.98585,0.9859,0.98612,0.98619,0.98624,0.98789,0.98801,0.92396,0.98971,0.92277,0.99206,0.99189,0.99585,0.99813,0.99355,0.99362,0.99601,0.98888,0.98952,0.96808,0.98133,0.98256,0.89799,0.98766,0.98225,0.9818,0.98888,0.92428,0.92441,0.98842,0.92238,0.91913,0.98816,0.99578,0.98828,0.99561,0.99452,0.98965,0.99018,0.9858,0.98634,0.91118,0.98911,0.98852,0.97324,0.99306,0.99078,0.92416,0.92371,0.38669,0.98987,0.98933,0.9896,0.99055,0.99125,0.99612,0.99604,0.92123,0.99053,0.92256,0.92105,0.99232,0.92187,0.9962,0.99795,1.0,0.99416,0.98836,0.98902,0.99286,0.92364,0.98912,0.98954,0.99598,0.98683,0.99673,0.99004,0.9234,0.92302,0.91814,0.92015,0.92304,0.98836,0.99062,0.99156,0.99489,0.98935
209,0.99339,0.99345,0.99531,0.98932,0.99199,0.99285,0.99286,0.99484,0.99479,0.99246,0.99261,0.99471,0.99481,0.99499,0.99499,0.98193,0.99255,0.99364,0.99215,0.99245,0.9921,0.98777,0.98962,0.99311,0.99162,0.99257,0.99454,0.99376,0.9936,0.99183,0.99189,0.99512,0.99531,0.99063,0.98874,0.99404,0.99298,0.99302,0.99389,0.99337,0.99248,0.99344,0.9927,0.99064,0.9909,0.99102,0.99205,0.99184,0.99242,0.98637,0.99376,0.98426,0.99431,0.9931,0.99321,0.99344,0.99349,0.99345,0.99262,0.99099,0.99425,0.99083,0.99298,0.99353,0.99477,0.9927,0.9943,0.99479,0.99437,0.9881,0.99278,0.98917,0.99189,0.99578,0.99459,0.99461,0.98762,0.99483,0.9971,0.99696,0.99286,0.9955,0.99025,0.99281,0.99479,0.99091,0.99106,0.92261,0.91347,0.92148,0.91481,0.9938,0.92307,0.98968,0.99408,0.98327,0.98429,0.92066,0.92114,0.9227,0.92307,0.99538,0.98873,0.98823,0.9957,0.9857,0.92107,0.98513,0.92181,0.92209,0.92297,0.99495,0.99759,0.98981,0.98983,0.9843,0.92066,0.92137,0.92262,0.92264,0.9962,0.98004,0.98851,0.99269,0.98597,0.99346,0.99361,0.99369,0.99374,0.99376,0.99312,0.9929,0.92141,0.92207,0.92263,0.99802,0.99802,0.99571,0.99707,0.99747,0.99512,0.99512,0.99302,0.99448,0.99451,0.99302,0.99457,0.99454,0.99496,0.99499,0.92009,0.99509,0.92226,0.99457,0.99373,0.99614,0.99594,0.99971,0.99921,0.98614,0.99565,0.99657,0.96976,0.98913,0.98896,0.89504,0.9954,0.98697,0.98202,0.99366,0.92038,0.92077,0.99727,0.92085,0.9212,0.9942,0.99648,0.99443,0.99607,0.99666,0.9967,0.99687,0.99491,0.99512,0.91235,0.99575,0.99549,0.976,0.99727,0.99691,0.91898,0.9212,0.38673,0.99534,0.99741,0.99376,0.99867,0.99492,0.9959,0.99592,0.91693,0.9958,0.92251,0.91832,0.99948,0.9196,0.99145,0.9957,0.99416,1.0,0.99397,0.99373,0.99557,0.92044,0.99748,0.99832,0.99091,0.99271,0.99603,0.99411,0.92196,0.92234,0.92236,0.92186,0.92054,0.99472,0.9965,0.99518,0.99638,0.995
210,0.99313,0.99374,0.99464,0.99042,0.99125,0.99238,0.9924,0.99546,0.99541,0.99125,0.99142,0.99388,0.99383,0.99496,0.99495,0.98284,0.99484,0.99419,0.98934,0.98938,0.9933,0.9874,0.98785,0.9908,0.98918,0.99165,0.9938,0.99087,0.98882,0.98863,0.98838,0.99458,0.99389,0.99169,0.98952,0.99375,0.99113,0.99156,0.99013,0.99405,0.98882,0.99119,0.99052,0.99149,0.99057,0.99225,0.99491,0.9879,0.98955,0.98646,0.99034,0.98551,0.99293,0.99253,0.99321,0.9935,0.99386,0.99349,0.99115,0.99121,0.99068,0.99102,0.98952,0.99434,0.99395,0.991,0.99338,0.99422,0.99162,0.98843,0.98927,0.98883,0.98772,0.99446,0.99308,0.99543,0.98795,0.99471,0.99659,0.99678,0.99372,0.99661,0.9929,0.99514,0.99524,0.99362,0.99424,0.91756,0.91197,0.91637,0.91124,0.99493,0.91816,0.98056,0.99465,0.98694,0.98732,0.91649,0.91751,0.92066,0.92012,0.99489,0.98182,0.98143,0.99441,0.98894,0.91674,0.9887,0.92056,0.92153,0.92011,0.98955,0.99383,0.98438,0.98216,0.98788,0.91731,0.92109,0.92039,0.92033,0.99483,0.97636,0.98214,0.98669,0.98848,0.99346,0.99386,0.99378,0.99386,0.99384,0.99786,0.99759,0.91927,0.91875,0.9206,0.99636,0.99641,0.99456,0.99409,0.99414,0.99547,0.99548,0.99216,0.99373,0.99372,0.9922,0.99377,0.99378,0.99476,0.99479,0.91651,0.99529,0.91875,0.99609,0.99705,0.99312,0.99048,0.99437,0.99591,0.9785,0.99596,0.99439,0.96942,0.98589,0.98436,0.89379,0.99505,0.98489,0.97258,0.99258,0.91776,0.91751,0.99517,0.9222,0.91668,0.99385,0.99457,0.99364,0.99345,0.99447,0.99407,0.99483,0.99349,0.99358,0.90991,0.9935,0.99565,0.97421,0.9946,0.9941,0.91744,0.91839,0.38363,0.99734,0.99698,0.99915,0.99498,0.99611,0.99533,0.99306,0.91564,0.9961,0.91967,0.9212,0.99552,0.92211,0.98667,0.99356,0.98836,0.99397,1.0,0.99971,0.9946,0.91825,0.99613,0.99489,0.98436,0.99261,0.99236,0.99196,0.91725,0.917,0.91727,0.92192,0.91624,0.99613,0.99799,0.99545,0.99384,0.98969
