,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,default_af_v1_0,default_af_v1_1,default_af_v1_2,default_af_v1_3,default_af_v1_4,default_af_v1_5,default_af_v1_6,default_af_v1_7,default_af_v1_8,default_af_v1_9,default_comp_v1_0,default_comp_v1_1,default_comp_v1_2,default_comp_v1_3,default_comp_v1_4,default_comp_v1_5,default_comp_v1_6,default_comp_v1_7,default_comp_v1_8,default_comp_v1_9,default_comp_v2_0,default_comp_v2_1,default_comp_v2_2,default_comp_v2_3,default_comp_v2_4,default_comp_v2_5,default_comp_v2_6,default_comp_v2_7,default_comp_v2_8,default_comp_v2_9,default_img_v2_0,default_img_v2_1,default_img_v2_2,default_img_v2_3,default_img_v2_4,default_img_v2_5,default_img_v2_6,default_img_v2_7,default_img_v2_8,default_img_v2_9,default_multimer_v1_0,default_multimer_v1_1,default_multimer_v1_2,default_multimer_v1_3,default_multimer_v1_4,default_multimer_v1_5,default_multimer_v1_6,default_multimer_v1_7,default_multimer_v1_8,default_multimer_v1_9,default_multimer_v2_0,default_multimer_v2_1,default_multimer_v2_2,default_multimer_v2_3,default_multimer_v2_4,default_multimer_v2_5,default_multimer_v2_6,default_multimer_v2_7,default_multimer_v2_8,default_multimer_v2_9,default_pdb70_v1_0,default_pdb70_v1_1,default_pdb70_v1_2,default_pdb70_v1_3,default_pdb70_v1_4,default_pdb70_v1_5,default_pdb70_v1_6,default_pdb70_v1_7,default_pdb70_v1_8,default_pdb70_v1_9,default_pdb70_v2_0,default_pdb70_v2_1,default_pdb70_v2_2,default_pdb70_v2_3,default_pdb70_v2_4,default_pdb70_v2_5,default_pdb70_v2_6,default_pdb70_v2_7,default_pdb70_v2_8,default_pdb70_v2_9,default_pdb_v1_0,default_pdb_v1_1,default_pdb_v1_2,default_pdb_v1_3,default_pdb_v1_4,default_pdb_v1_5,default_pdb_v1_6,default_pdb_v1_7,default_pdb_v1_8,default_pdb_v1_9,default_pdb_v2_0,default_pdb_v2_1,default_pdb_v2_2,default_pdb_v2_3,default_pdb_v2_4,default_pdb_v2_5,default_pdb_v2_6,default_pdb_v2_7,default_pdb_v2_8,default_pdb_v2_9,default_struct_v1_0,default_struct_v1_1,default_struct_v1_2,default_struct_v1_3,default_struct_v1_4,default_struct_v1_5,default_struct_v1_6,default_struct_v1_7,default_struct_v1_8,default_struct_v1_9,default_uniclust_v1_0,default_uniclust_v1_1,default_uniclust_v1_2,default_uniclust_v1_3,default_uniclust_v1_4,default_uniclust_v1_5,default_uniclust_v1_6,default_uniclust_v1_7,default_uniclust_v1_8,default_uniclust_v1_9,default_uniclust_v2_0,default_uniclust_v2_1,default_uniclust_v2_2,default_uniclust_v2_3,default_uniclust_v2_4,default_uniclust_v2_5,default_uniclust_v2_6,default_uniclust_v2_7,default_uniclust_v2_8,default_uniclust_v2_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_2,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_v2_0,img_multimer_v2_1,img_multimer_v2_2,img_multimer_v2_3,img_multimer_v2_4,img_multimer_v2_5,img_multimer_v2_6,img_multimer_v2_7,img_multimer_v2_8,img_multimer_v2_9,iter_1_old_v1_0,iter_1_old_v1_1,iter_1_old_v1_2,iter_1_old_v1_3,iter_1_old_v1_4,iter_1_old_v1_5,iter_1_old_v1_6,iter_1_old_v1_7,iter_1_old_v1_8,iter_1_old_v1_9,iter_1_old_v2_0,iter_1_old_v2_1,iter_1_old_v2_2,iter_1_old_v2_3,iter_1_old_v2_4,iter_1_old_v2_5,iter_1_old_v2_6,iter_1_old_v2_7,iter_1_old_v2_8,iter_1_old_v2_9,iter_1_v1_0,iter_1_v1_1,iter_1_v1_2,iter_1_v1_3,iter_1_v1_4,iter_1_v1_5,iter_1_v1_6,iter_1_v1_7,iter_1_v1_8,iter_1_v1_9,iter_1_v2_0,iter_1_v2_1,iter_1_v2_2,iter_1_v2_3,iter_1_v2_4,iter_1_v2_5,iter_1_v2_6,iter_1_v2_7,iter_1_v2_8,iter_1_v2_9,iter_2_old_v2_0,iter_2_old_v2_1,iter_2_old_v2_2,iter_2_old_v2_3,iter_2_old_v2_4,iter_2_old_v2_5,iter_2_old_v2_6,iter_2_old_v2_7,iter_2_old_v2_8,iter_2_old_v2_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4
179,0.45476,0.66271,0.45643,0.49608,0.50172,0.74894,0.7398,0.71943,0.75458,0.69638,0.56057,0.5743,0.5717,0.51798,0.47818,0.48147,0.47987,0.47513,0.44529,0.46659,0.74995,0.72562,0.73899,0.69242,0.49089,0.71405,0.7157,0.48035,0.49291,0.42619,0.73927,0.68453,0.70233,0.71692,0.69439,0.69952,0.5781,0.46618,0.4637,0.42654,0.74798,0.71312,0.71083,0.67313,0.74208,0.72295,0.66348,0.66047,0.6649,0.50949,0.67293,0.6494,0.5077,0.5014,0.37207,0.51914,0.3531,0.37238,0.27759,0.347,0.68826,0.70534,0.49439,0.49355,0.4702,0.43943,0.46364,0.42252,0.43479,0.38988,0.76178,0.69677,0.70427,0.49515,0.47644,0.52944,0.44552,0.75933,0.50881,0.5125,0.6891,0.73812,0.64789,0.70365,0.73846,0.50599,0.4933,0.54925,0.49874,0.42645,0.76263,0.74225,0.66893,0.59147,0.63301,0.68453,0.64797,0.48864,0.47728,0.52916,0.74508,0.7409,0.75202,0.70028,0.72085,0.73887,0.70464,0.66936,0.67388,0.51656,0.71092,0.68107,0.76269,0.71991,0.75111,0.70604,0.70501,0.72818,0.67273,0.69568,0.75115,0.60419,0.6779,0.54989,0.61064,0.59625,0.51626,0.44343,0.45225,0.47457,0.613,0.76099,0.65282,0.4892,0.47228,0.54046,0.45133,0.47966,0.38215,0.41941,0.78316,0.77091,0.80481,0.46232,0.49147,0.5045,0.48277,0.51072,0.52446,0.52197,0.6773,0.68636,0.77361,0.48743,0.47496,0.49897,0.42341,0.41507,0.39666,0.4215,0.7209,0.64778,0.71382,0.70547,0.66871,0.70688,0.67452,0.68913,0.68172,0.71125,0.78281,0.79212,0.78644,0.76178,0.73461,0.74667,0.78938,0.72264,0.7479,1.0,0.68807,0.70175,0.7119,0.71229,0.68868,0.72495,0.69352,0.68609,0.72164,0.70998,0.74311,0.75408,0.70064,0.77896,0.8065,0.74688,0.75299,0.73796,0.76365,0.66208,0.7398,0.76624,0.75857,0.76679,0.70307,0.71604,0.70217,0.7545,0.76235,0.80034,0.7613,0.6579,0.70437,0.67585,0.65519
180,0.53635,0.71723,0.43332,0.50358,0.50461,0.82685,0.81164,0.817,0.80302,0.82287,0.61113,0.59826,0.59544,0.467,0.45816,0.4557,0.46742,0.46142,0.41269,0.42624,0.79122,0.78542,0.81048,0.79871,0.48282,0.80263,0.77573,0.48554,0.48774,0.40511,0.77482,0.78422,0.79316,0.8238,0.82583,0.78342,0.68168,0.47583,0.41546,0.40756,0.79158,0.77214,0.79274,0.82637,0.78982,0.82649,0.76274,0.78763,0.61021,0.50336,0.7848,0.74172,0.58984,0.53479,0.41249,0.47603,0.35453,0.40763,0.27419,0.37359,0.77678,0.76996,0.48311,0.50771,0.48014,0.44331,0.48672,0.47436,0.42885,0.37715,0.7908,0.79922,0.7966,0.49407,0.47069,0.56577,0.41993,0.74167,0.48982,0.465,0.82342,0.82532,0.7275,0.80791,0.80817,0.50107,0.47378,0.65085,0.5095,0.39423,0.79675,0.79814,0.79841,0.68606,0.73948,0.78792,0.80351,0.46844,0.48977,0.5169,0.80279,0.80823,0.79752,0.79206,0.80387,0.83198,0.82261,0.80206,0.79653,0.50047,0.79225,0.79911,0.80346,0.79237,0.80936,0.7977,0.82452,0.82025,0.77202,0.75976,0.71947,0.48684,0.56162,0.49074,0.47216,0.50168,0.4754,0.4306,0.4445,0.44798,0.70117,0.68344,0.56047,0.49478,0.45763,0.42579,0.43383,0.45675,0.36285,0.39625,0.75066,0.76606,0.72959,0.43746,0.47625,0.46997,0.44953,0.46233,0.44543,0.471,0.81464,0.72185,0.742,0.48072,0.49488,0.46234,0.39462,0.38779,0.37781,0.40631,0.83558,0.81089,0.82984,0.8404,0.83032,0.84573,0.83792,0.84201,0.86011,0.83642,0.79546,0.81972,0.81502,0.80335,0.82205,0.83334,0.81685,0.83077,0.82098,0.68807,1.0,0.84245,0.84021,0.82951,0.79323,0.8354,0.85109,0.94766,0.83617,0.82946,0.80917,0.8187,0.79649,0.80577,0.8078,0.82098,0.82388,0.81658,0.84007,0.77665,0.8131,0.81912,0.82075,0.81627,0.81973,0.82286,0.82066,0.82699,0.82304,0.7476,0.81651,0.77145,0.82509,0.81049,0.7971
181,0.52577,0.7165,0.44058,0.50809,0.51172,0.82767,0.7912,0.79139,0.80253,0.81188,0.61123,0.59508,0.59282,0.47446,0.45632,0.46181,0.46828,0.46169,0.41509,0.42906,0.82004,0.7731,0.79868,0.79402,0.49632,0.79572,0.82038,0.4946,0.48493,0.42356,0.78342,0.7709,0.7784,0.80348,0.80999,0.82786,0.70121,0.47744,0.42374,0.40718,0.80899,0.75814,0.77728,0.81371,0.81765,0.81759,0.7559,0.79329,0.612,0.49961,0.77279,0.74994,0.57906,0.55151,0.40604,0.48905,0.34947,0.39503,0.25806,0.36797,0.77366,0.75307,0.4873,0.49587,0.48462,0.45025,0.48288,0.47084,0.41583,0.36864,0.82143,0.78043,0.78922,0.50046,0.46626,0.57621,0.42249,0.75438,0.49889,0.4611,0.82126,0.80833,0.71408,0.82488,0.80789,0.51663,0.4804,0.67335,0.50046,0.38378,0.81597,0.84742,0.79635,0.66379,0.73537,0.7905,0.80253,0.47096,0.49242,0.52718,0.79099,0.80362,0.80795,0.78427,0.80598,0.8277,0.81375,0.79291,0.79573,0.49748,0.87173,0.88082,0.80309,0.84602,0.8311,0.85034,0.81537,0.82123,0.83013,0.84455,0.69335,0.4719,0.61258,0.44798,0.46872,0.51372,0.47128,0.40904,0.44083,0.44703,0.69591,0.65321,0.56584,0.48678,0.43271,0.42973,0.41684,0.45731,0.34918,0.40141,0.80107,0.76632,0.78136,0.43119,0.47466,0.47392,0.45079,0.47826,0.43052,0.49636,0.78108,0.72809,0.75115,0.47641,0.47465,0.44657,0.40772,0.42174,0.36327,0.4086,0.87429,0.83951,0.86021,0.81623,0.86585,0.82276,0.87607,0.89556,0.87152,0.87932,0.80271,0.81836,0.80751,0.82405,0.79847,0.84019,0.80551,0.81629,0.80305,0.70401,0.84245,1.0,0.93967,0.92104,0.88494,0.95852,0.89392,0.83792,0.95048,0.93357,0.82176,0.81291,0.79079,0.81644,0.82899,0.80717,0.83524,0.80806,0.85598,0.80111,0.81263,0.83779,0.81418,0.81659,0.7958,0.80429,0.80795,0.82181,0.81343,0.74002,0.81062,0.80362,0.80439,0.7962,0.81272
182,0.52457,0.71893,0.43937,0.50289,0.51015,0.83089,0.78877,0.79107,0.81106,0.81332,0.60511,0.59348,0.59108,0.47663,0.45791,0.46789,0.47135,0.46429,0.41759,0.43124,0.8469,0.77259,0.79922,0.79272,0.49317,0.79519,0.82521,0.49019,0.48999,0.42866,0.79028,0.77021,0.77898,0.80125,0.80597,0.83631,0.69863,0.47613,0.4308,0.40793,0.81701,0.75738,0.77562,0.81361,0.82731,0.8196,0.7519,0.78893,0.61243,0.50647,0.77255,0.75066,0.57927,0.55129,0.4045,0.48895,0.34432,0.39419,0.26889,0.36681,0.77433,0.7526,0.4862,0.49824,0.48615,0.44829,0.48202,0.46781,0.4187,0.37237,0.85333,0.77918,0.79308,0.491,0.46531,0.57477,0.42191,0.75273,0.49457,0.46235,0.81737,0.8096,0.71728,0.82566,0.80905,0.51144,0.4776,0.67246,0.50073,0.38308,0.82161,0.84844,0.79592,0.66176,0.73573,0.79105,0.79957,0.4671,0.49123,0.52364,0.79256,0.808,0.81364,0.7821,0.80831,0.83101,0.81241,0.78995,0.7944,0.5,0.89354,0.90064,0.80406,0.85641,0.83184,0.85852,0.81543,0.82457,0.85264,0.8888,0.69252,0.47179,0.57761,0.45243,0.46756,0.50662,0.46752,0.41154,0.43915,0.44876,0.69997,0.65118,0.56198,0.49231,0.43264,0.43744,0.41814,0.45889,0.3508,0.40281,0.80629,0.76367,0.78709,0.43322,0.47663,0.47352,0.45006,0.4744,0.44088,0.4995,0.78632,0.73403,0.75421,0.48245,0.47688,0.44538,0.40634,0.42809,0.3658,0.40648,0.874,0.84388,0.85793,0.81402,0.87602,0.82119,0.87243,0.89975,0.88613,0.88329,0.8113,0.82514,0.81036,0.82639,0.79405,0.84437,0.80845,0.81776,0.80248,0.7119,0.84021,0.93967,1.0,0.9572,0.89611,0.94634,0.89911,0.83656,0.96524,0.96674,0.83365,0.81428,0.79325,0.82305,0.84117,0.80185,0.8388,0.80518,0.85643,0.80488,0.81583,0.8453,0.81822,0.82153,0.79532,0.8036,0.80838,0.83138,0.818,0.73958,0.81362,0.83479,0.80404,0.79622,0.81502
183,0.52726,0.71713,0.44335,0.50465,0.51017,0.82757,0.78437,0.78576,0.81009,0.81021,0.6031,0.58545,0.58342,0.47717,0.46052,0.46823,0.47175,0.46534,0.41864,0.42414,0.86793,0.77541,0.80125,0.79547,0.49152,0.79592,0.83829,0.4901,0.48985,0.42581,0.79697,0.7719,0.7768,0.80456,0.81177,0.84446,0.69899,0.47291,0.43263,0.41011,0.81598,0.75658,0.77133,0.81738,0.83767,0.82734,0.76134,0.80276,0.62127,0.50448,0.77455,0.758,0.5791,0.54933,0.40442,0.49056,0.34525,0.39686,0.275,0.37139,0.77688,0.74747,0.48718,0.49522,0.48559,0.457,0.48758,0.46853,0.41797,0.37489,0.86614,0.77748,0.79665,0.49163,0.46457,0.57646,0.42128,0.76219,0.49902,0.46328,0.82368,0.80895,0.71523,0.83831,0.81382,0.51385,0.47917,0.67631,0.50125,0.3817,0.8274,0.8601,0.80359,0.66038,0.73167,0.8063,0.80851,0.46511,0.49158,0.52565,0.78925,0.80893,0.82268,0.78077,0.81398,0.83472,0.82044,0.8005,0.80341,0.50157,0.86634,0.87779,0.80672,0.85922,0.84344,0.86481,0.81621,0.83236,0.87576,0.9033,0.69481,0.46612,0.57527,0.44939,0.46706,0.5143,0.47146,0.41008,0.43687,0.45122,0.69036,0.65036,0.56972,0.49276,0.43196,0.43422,0.4164,0.45762,0.35275,0.40523,0.79254,0.75582,0.77994,0.4323,0.47384,0.475,0.45085,0.47359,0.44593,0.50209,0.78697,0.73112,0.75942,0.48203,0.4743,0.44725,0.4027,0.44116,0.36626,0.40895,0.85373,0.85822,0.84273,0.81015,0.86856,0.81939,0.86798,0.87021,0.87746,0.8852,0.80829,0.82135,0.80755,0.82763,0.78832,0.84576,0.80523,0.81463,0.79895,0.71229,0.82951,0.92104,0.9572,1.0,0.88364,0.922,0.88472,0.82716,0.93767,0.98629,0.83117,0.80758,0.79565,0.82321,0.84372,0.79865,0.83306,0.80851,0.86084,0.80858,0.81424,0.84338,0.81658,0.82184,0.79066,0.80188,0.80216,0.83431,0.8164,0.74329,0.80687,0.81708,0.7978,0.791,0.81146
184,0.52744,0.68538,0.45155,0.49723,0.51507,0.77368,0.73034,0.7405,0.75235,0.75955,0.60741,0.58452,0.583,0.47728,0.45646,0.4718,0.47245,0.46875,0.40975,0.42756,0.77252,0.72108,0.75523,0.74306,0.48227,0.74716,0.79575,0.48662,0.4874,0.43717,0.73823,0.72802,0.72582,0.75105,0.75572,0.7981,0.71816,0.48377,0.43067,0.4178,0.754,0.70695,0.7198,0.77263,0.77718,0.77069,0.71864,0.76293,0.62021,0.50836,0.74228,0.78793,0.58958,0.59178,0.41386,0.48855,0.35088,0.3983,0.28845,0.38327,0.73733,0.70684,0.48999,0.53622,0.50881,0.47932,0.50547,0.46355,0.41512,0.38983,0.78678,0.72603,0.75577,0.47877,0.4584,0.5981,0.43619,0.72831,0.49697,0.46594,0.76951,0.75637,0.6881,0.78266,0.76288,0.49189,0.46456,0.67603,0.49065,0.38048,0.78013,0.80798,0.76621,0.6351,0.71326,0.77592,0.78343,0.4536,0.4899,0.51877,0.73824,0.76228,0.76204,0.73429,0.76257,0.78824,0.76921,0.76455,0.77104,0.49432,0.80487,0.81746,0.74466,0.81875,0.79983,0.82353,0.77202,0.78863,0.82625,0.85342,0.6485,0.44463,0.5227,0.44022,0.46185,0.47911,0.47084,0.41259,0.43894,0.44803,0.67615,0.59704,0.53366,0.49452,0.42282,0.43404,0.41603,0.46151,0.35477,0.40272,0.77438,0.71301,0.73985,0.42472,0.47154,0.47488,0.44251,0.46391,0.44128,0.49945,0.74917,0.69272,0.69812,0.48155,0.48215,0.44823,0.40135,0.42337,0.3663,0.41424,0.81654,0.80564,0.81436,0.75681,0.81704,0.7621,0.8279,0.82041,0.82115,0.82409,0.75754,0.7613,0.75181,0.78614,0.74132,0.78183,0.755,0.75828,0.74495,0.68868,0.79323,0.88494,0.89611,0.88364,1.0,0.86387,0.84525,0.78884,0.87097,0.88424,0.77182,0.7499,0.73593,0.76564,0.7906,0.7498,0.78106,0.771,0.80512,0.78106,0.75879,0.78421,0.76401,0.76542,0.73627,0.7531,0.76004,0.7756,0.77149,0.70544,0.75394,0.81195,0.75352,0.74295,0.81012
185,0.5092,0.71103,0.4345,0.50491,0.50951,0.82923,0.79397,0.78911,0.80285,0.811,0.5935,0.58225,0.58233,0.47347,0.4578,0.45546,0.4646,0.45953,0.41628,0.42337,0.81887,0.76972,0.79025,0.77974,0.4927,0.78888,0.80022,0.48298,0.48648,0.42572,0.77994,0.75975,0.77355,0.79329,0.79863,0.81429,0.67641,0.47284,0.42713,0.39359,0.80694,0.75361,0.76892,0.80181,0.8087,0.80706,0.7386,0.77625,0.61018,0.50259,0.76794,0.73513,0.56007,0.53304,0.40141,0.4891,0.35075,0.38401,0.25654,0.35758,0.76035,0.74826,0.48415,0.4862,0.47234,0.4335,0.47852,0.4587,0.41421,0.3747,0.82559,0.77392,0.77501,0.50019,0.4681,0.56158,0.41024,0.7594,0.49591,0.46254,0.80769,0.8007,0.70764,0.80916,0.79872,0.50901,0.46987,0.64941,0.49668,0.38848,0.81012,0.8368,0.78071,0.65541,0.71825,0.77166,0.78259,0.46096,0.48591,0.52156,0.78665,0.80058,0.80557,0.77536,0.7965,0.81815,0.80224,0.77403,0.77577,0.49581,0.88692,0.88699,0.79915,0.83319,0.81582,0.83338,0.80838,0.81342,0.81044,0.83688,0.69594,0.48455,0.61726,0.44979,0.46852,0.52003,0.47148,0.41394,0.44233,0.44884,0.69402,0.66908,0.57552,0.48932,0.43345,0.42699,0.41565,0.45667,0.35388,0.40872,0.82679,0.78456,0.80236,0.4354,0.47098,0.47855,0.45514,0.47856,0.43178,0.50636,0.77007,0.72675,0.75964,0.48185,0.47468,0.45004,0.41365,0.41785,0.36919,0.40937,0.8818,0.8184,0.86925,0.80619,0.8514,0.81532,0.85723,0.90765,0.86337,0.88699,0.80575,0.82017,0.80782,0.821,0.79327,0.84007,0.80745,0.81683,0.80082,0.72489,0.8354,0.95852,0.94634,0.922,0.86387,1.0,0.88158,0.83181,0.98361,0.94306,0.81778,0.80741,0.78639,0.81585,0.83071,0.80357,0.82805,0.79393,0.84815,0.78673,0.81338,0.83991,0.81063,0.81304,0.79245,0.79708,0.80366,0.82283,0.80607,0.75021,0.81205,0.79798,0.79843,0.78875,0.79171
186,0.54706,0.72717,0.44471,0.50215,0.5107,0.81072,0.79823,0.79819,0.79923,0.82253,0.60892,0.59265,0.59002,0.47925,0.4586,0.4685,0.46623,0.46224,0.41667,0.43599,0.79676,0.7812,0.80178,0.80227,0.49192,0.80424,0.79529,0.48841,0.49543,0.42898,0.78399,0.77853,0.7866,0.81392,0.82134,0.82187,0.70632,0.47398,0.41859,0.41781,0.80123,0.76579,0.78633,0.8188,0.81462,0.82506,0.7598,0.80455,0.62207,0.51098,0.78628,0.74901,0.58499,0.55947,0.41058,0.48441,0.3534,0.40218,0.26109,0.37104,0.77709,0.75724,0.49137,0.51104,0.50479,0.46192,0.49408,0.47459,0.42454,0.39029,0.79933,0.78529,0.7911,0.49441,0.46486,0.57788,0.43253,0.76078,0.49136,0.45999,0.82864,0.81447,0.73064,0.82933,0.80875,0.50483,0.47629,0.67846,0.50549,0.37888,0.81441,0.83876,0.80153,0.67954,0.74469,0.79017,0.80245,0.46579,0.49149,0.52246,0.78856,0.81016,0.80469,0.79482,0.80746,0.83579,0.82318,0.79967,0.80164,0.50242,0.82081,0.8293,0.80697,0.83325,0.82401,0.83749,0.82426,0.82615,0.81586,0.81431,0.69771,0.46721,0.55962,0.45967,0.4665,0.4992,0.46619,0.41517,0.4417,0.44728,0.70032,0.66701,0.56589,0.49288,0.44718,0.41906,0.43059,0.46549,0.36366,0.40037,0.76716,0.74136,0.75082,0.43432,0.48115,0.47248,0.44433,0.46845,0.43347,0.47459,0.79047,0.73186,0.76854,0.4724,0.47433,0.45458,0.40572,0.41974,0.36649,0.40529,0.83813,0.8489,0.82367,0.82113,0.88332,0.82952,0.86844,0.84417,0.89185,0.90342,0.79834,0.80211,0.80864,0.80915,0.80188,0.81932,0.80922,0.82629,0.81078,0.69352,0.85109,0.89392,0.89911,0.88472,0.84525,0.88158,1.0,0.8518,0.88147,0.88754,0.81224,0.80618,0.78628,0.81091,0.81672,0.8032,0.83115,0.80992,0.84299,0.7768,0.79645,0.81391,0.8079,0.81017,0.80427,0.81056,0.81765,0.81163,0.80646,0.74792,0.80813,0.76423,0.81177,0.80681,0.79734
187,0.54168,0.71665,0.43656,0.50567,0.509,0.82572,0.80672,0.81039,0.8063,0.81706,0.603,0.59176,0.58855,0.46103,0.45808,0.45674,0.46544,0.4585,0.41009,0.42441,0.7914,0.78055,0.80994,0.79571,0.48288,0.79787,0.77483,0.47914,0.48928,0.40889,0.77502,0.7809,0.78841,0.81605,0.81645,0.78305,0.67236,0.4753,0.4152,0.41132,0.79575,0.76721,0.78709,0.82029,0.7931,0.81807,0.75705,0.78746,0.60601,0.50068,0.78327,0.73863,0.58425,0.55406,0.41048,0.45741,0.34929,0.41571,0.26994,0.37114,0.77182,0.77212,0.47728,0.5021,0.48065,0.43999,0.48046,0.47595,0.42577,0.37499,0.79018,0.79209,0.79417,0.49056,0.46757,0.55896,0.42013,0.73875,0.48636,0.46615,0.82019,0.82515,0.72074,0.80511,0.80431,0.49832,0.47418,0.65928,0.50893,0.39798,0.8002,0.79872,0.80415,0.68072,0.73427,0.78506,0.79431,0.46968,0.48684,0.51225,0.79971,0.80467,0.803,0.78742,0.80159,0.82435,0.81479,0.79456,0.7901,0.49738,0.79563,0.79869,0.80298,0.79471,0.80393,0.79927,0.822,0.81926,0.77099,0.75514,0.7162,0.48637,0.56008,0.48616,0.46943,0.50146,0.47394,0.42865,0.43661,0.44881,0.70495,0.68035,0.55288,0.48744,0.44659,0.42518,0.43113,0.45075,0.37965,0.39559,0.75095,0.76579,0.72694,0.42941,0.46903,0.46419,0.44662,0.4539,0.44614,0.46983,0.81104,0.71863,0.73407,0.49137,0.49498,0.45967,0.39315,0.38684,0.37261,0.40618,0.83884,0.8073,0.83457,0.83643,0.82611,0.84178,0.83659,0.84143,0.83142,0.83742,0.79435,0.81923,0.81378,0.80764,0.81692,0.83096,0.81597,0.82812,0.81623,0.68609,0.94766,0.83792,0.83656,0.82716,0.78884,0.83181,0.8518,1.0,0.83491,0.82427,0.8033,0.8204,0.79831,0.80536,0.80657,0.82217,0.81592,0.81786,0.83146,0.77561,0.80914,0.81745,0.81759,0.81473,0.81765,0.81871,0.82709,0.82653,0.81821,0.73817,0.81724,0.77167,0.8211,0.80968,0.79675
188,0.51538,0.71882,0.43648,0.50547,0.5111,0.84046,0.8019,0.79701,0.81738,0.81923,0.59394,0.58319,0.58504,0.47424,0.45699,0.45521,0.46632,0.46046,0.41643,0.4322,0.83874,0.77789,0.80205,0.79079,0.49565,0.79645,0.81929,0.48779,0.49039,0.42904,0.79295,0.77152,0.78493,0.80199,0.80504,0.83149,0.68164,0.47588,0.42826,0.39987,0.81773,0.76226,0.77806,0.81023,0.8249,0.81742,0.75057,0.78555,0.61042,0.49508,0.77522,0.74013,0.56685,0.53804,0.3555,0.48797,0.35045,0.38964,0.25711,0.36046,0.7697,0.75439,0.48551,0.48792,0.47723,0.44423,0.47694,0.46253,0.41745,0.36981,0.84524,0.78346,0.78758,0.50231,0.46672,0.5658,0.41486,0.76229,0.4969,0.46218,0.81451,0.8096,0.71357,0.82313,0.80947,0.51127,0.47139,0.66151,0.50002,0.383,0.82378,0.84855,0.7911,0.66273,0.72637,0.78374,0.79142,0.46517,0.4848,0.52121,0.79907,0.81022,0.8202,0.78314,0.81036,0.82734,0.80994,0.78717,0.78631,0.48852,0.89648,0.89801,0.80756,0.84812,0.82576,0.84717,0.81504,0.82426,0.82978,0.85895,0.69887,0.48359,0.60349,0.44982,0.47316,0.51533,0.4688,0.4125,0.44397,0.45163,0.69923,0.66373,0.57141,0.48995,0.43464,0.43044,0.41594,0.45564,0.34974,0.40461,0.81865,0.77536,0.79648,0.43499,0.47292,0.47393,0.45112,0.47935,0.43588,0.50493,0.77663,0.73478,0.76279,0.48284,0.4724,0.4477,0.4077,0.42313,0.36842,0.40767,0.88589,0.83103,0.86915,0.81383,0.86148,0.82238,0.86333,0.9082,0.87362,0.89297,0.8182,0.82915,0.81352,0.83156,0.79926,0.84943,0.81413,0.82203,0.80556,0.72164,0.83617,0.95048,0.96524,0.93767,0.87097,0.98361,0.88147,0.83491,1.0,0.95436,0.82808,0.81835,0.79477,0.82908,0.84156,0.81091,0.83714,0.80362,0.85467,0.80205,0.82385,0.84919,0.81899,0.82587,0.798,0.80425,0.81014,0.83405,0.81802,0.7481,0.82168,0.81262,0.80852,0.79674,0.80172
