,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,pdb_iter_uniref_a3m_0,pdb_iter_uniref_a3m_1,pdb_iter_uniref_a3m_2,pdb_iter_uniref_a3m_3,pdb_iter_uniref_a3m_4,pdb_iter_uniref_a3m_5,pdb_iter_uniref_a3m_6,pdb_iter_uniref_a3m_7,pdb_iter_uniref_a3m_8,pdb_iter_uniref_a3m_9,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
163,0.85205,0.85126,0.84864,0.83431,0.84471,0.87216,0.87208,0.87212,0.87202,0.87357,0.8734,0.87235,0.87217,0.87206,0.87185,0.82796,0.82148,0.80652,0.80504,0.82285,0.83316,0.80741,0.82491,0.80439,0.8142,0.85162,0.84687,0.84608,0.8386,0.84878,0.85043,0.81374,0.83155,0.81629,0.85517,0.83482,0.83077,0.80255,0.81828,0.80507,0.80898,0.83114,0.82181,0.83191,0.82241,0.83943,0.82667,0.82357,0.80559,0.83752,0.80775,0.83601,0.80905,0.8026,0.81112,0.8042,0.81449,0.81689,0.81152,0.80494,0.80309,0.84441,0.82975,0.8309,0.81604,0.84574,0.85118,0.81712,0.85568,0.81276,0.83838,0.84972,0.85493,0.85102,0.8357,0.83022,0.82534,0.80362,0.82782,0.80747,0.8066,0.8086,0.82005,0.82122,0.82153,0.89497,0.89269,0.90161,0.88173,0.90694,0.88802,0.90242,0.88635,0.88538,0.88627,0.84131,0.84491,0.84236,0.80538,0.80596,0.92925,0.96041,0.96326,0.90172,0.91364,0.90116,0.91153,0.89336,0.91107,0.9137,0.87259,0.87274,0.87239,0.86041,0.87337,0.87328,0.87165,0.87179,0.87196,0.87206,0.9004,0.9694,0.97156,0.93453,0.96178,0.96266,0.96745,0.92236,0.95472,0.95421,0.84775,0.8217,0.83906,0.87653,0.8743,0.8271,0.83446,0.87367,0.82012,0.8668,0.88491,0.88339,0.96742,0.96602,0.93243,0.96534,0.96396,0.9633,0.95978,0.9214,0.83242,0.8345,0.82087,0.82819,0.83132,0.82606,0.82612,0.81705,0.81964,0.81795,0.99814,0.96789,0.92448,1.0,0.97098,0.96406,0.95316,0.96269,0.95161,0.95895,0.90444,0.97133,0.96601,0.9613,0.97117,0.96065,0.93785,0.90286,0.95782,0.95751,0.87908,0.84842,0.96502,0.96187,0.87272,0.91237,0.92701,0.90225,0.89911,0.90163,0.95303,0.95594,0.97777,0.95272,0.96502,0.95257,0.95133,0.95628,0.90174,0.94717
164,0.85932,0.85838,0.85674,0.83956,0.83548,0.8684,0.86832,0.86825,0.8682,0.87024,0.87007,0.86835,0.86851,0.86836,0.86804,0.83291,0.81853,0.79224,0.79068,0.80998,0.82136,0.79298,0.81185,0.79012,0.8002,0.858,0.84805,0.85279,0.84384,0.84071,0.84273,0.79959,0.81875,0.80228,0.8463,0.84184,0.81825,0.78869,0.80439,0.79074,0.79459,0.8194,0.80748,0.82029,0.80939,0.84591,0.81458,0.80951,0.79129,0.82685,0.79338,0.82471,0.79462,0.78828,0.7972,0.78991,0.80045,0.80305,0.79739,0.79055,0.78861,0.83398,0.8169,0.81831,0.802,0.85374,0.8591,0.81513,0.86429,0.79884,0.82902,0.84185,0.84608,0.8409,0.82448,0.818,0.81217,0.78935,0.82471,0.79303,0.79207,0.7943,0.82058,0.80802,0.80862,0.90872,0.90594,0.9163,0.88652,0.92505,0.89772,0.91761,0.9124,0.90116,0.89984,0.84885,0.85314,0.85014,0.79114,0.79183,0.95223,0.97667,0.9803,0.91855,0.93025,0.91888,0.92809,0.90654,0.92991,0.93284,0.86909,0.86931,0.86884,0.85426,0.87016,0.87009,0.86786,0.86805,0.86828,0.86842,0.91341,0.99296,0.99908,0.96292,0.9786,0.97871,0.98544,0.95296,0.97817,0.96914,0.85359,0.82307,0.84397,0.88665,0.88035,0.83045,0.8395,0.88454,0.81173,0.87441,0.89658,0.89403,0.99284,0.98287,0.95648,0.98879,0.98091,0.98086,0.97313,0.93833,0.83686,0.83931,0.82401,0.83153,0.83478,0.82925,0.82772,0.81589,0.8059,0.80385,0.96948,0.99873,0.94945,0.97098,1.0,0.98829,0.9742,0.97714,0.9724,0.97525,0.91907,0.99886,0.98992,0.97689,0.99963,0.97833,0.96525,0.91687,0.97649,0.97578,0.89049,0.8563,0.98481,0.97937,0.88289,0.92629,0.95374,0.91865,0.92142,0.91918,0.97481,0.97392,0.97443,0.96938,0.99211,0.97662,0.97253,0.97421,0.91508,0.97544
165,0.84843,0.84895,0.84664,0.82891,0.82705,0.86199,0.86194,0.86182,0.86164,0.86377,0.8636,0.86083,0.86202,0.86185,0.86151,0.82189,0.80809,0.7838,0.78148,0.80047,0.81311,0.78386,0.80247,0.78104,0.79127,0.8473,0.83779,0.8421,0.83323,0.83251,0.83468,0.79027,0.8092,0.79328,0.83712,0.83024,0.80979,0.78037,0.79501,0.78161,0.78572,0.81083,0.79971,0.81148,0.80056,0.83445,0.80523,0.80104,0.78301,0.81774,0.78471,0.8163,0.78611,0.77941,0.78813,0.78166,0.79173,0.79377,0.78906,0.78235,0.78038,0.82546,0.80813,0.80899,0.79317,0.84204,0.84753,0.80349,0.85414,0.78961,0.81941,0.83354,0.83696,0.83218,0.81591,0.80896,0.80321,0.78104,0.81414,0.78477,0.78404,0.78546,0.80952,0.79862,0.79944,0.90785,0.90403,0.91315,0.8829,0.92306,0.89438,0.91548,0.91699,0.89458,0.89191,0.83628,0.84193,0.8381,0.78213,0.78257,0.96234,0.97292,0.97657,0.91827,0.93052,0.91814,0.92945,0.90175,0.93422,0.93541,0.86266,0.86293,0.86234,0.84532,0.86373,0.86366,0.86132,0.86151,0.86165,0.86182,0.91227,0.98147,0.9875,0.98197,0.96971,0.9704,0.97911,0.96923,0.98047,0.95744,0.84442,0.81371,0.83269,0.87861,0.8716,0.81931,0.8281,0.87627,0.80199,0.86312,0.89136,0.89164,0.97933,0.98081,0.9701,0.97639,0.97213,0.97149,0.97677,0.93536,0.82667,0.82907,0.81328,0.8193,0.82408,0.81821,0.81565,0.80304,0.79569,0.79402,0.96343,0.9888,0.9678,0.96406,0.98829,1.0,0.9743,0.97562,0.97277,0.97939,0.92052,0.98734,0.99731,0.96923,0.98774,0.9708,0.98331,0.91577,0.96547,0.96439,0.88729,0.84474,0.98332,0.96925,0.87593,0.93352,0.9674,0.91369,0.91354,0.91413,0.97297,0.972,0.97178,0.96311,0.98397,0.96835,0.96202,0.96769,0.91265,0.96728
166,0.85978,0.8631,0.85544,0.84187,0.83737,0.86876,0.86872,0.86743,0.86699,0.86891,0.86867,0.86842,0.86764,0.86754,0.86766,0.83442,0.82427,0.79834,0.79707,0.8129,0.82345,0.79936,0.81534,0.79537,0.80527,0.85838,0.8534,0.85797,0.84923,0.842,0.84368,0.80568,0.8226,0.80839,0.84989,0.84002,0.82018,0.79491,0.80976,0.79677,0.80088,0.82107,0.81244,0.82251,0.81256,0.84575,0.81654,0.81501,0.79786,0.82742,0.80007,0.82609,0.80114,0.79448,0.80285,0.79667,0.80599,0.80831,0.8031,0.79733,0.79558,0.83713,0.82094,0.82149,0.80697,0.85198,0.85759,0.82115,0.86916,0.80503,0.83099,0.84278,0.84945,0.84499,0.82705,0.81989,0.81576,0.79589,0.82838,0.79973,0.79869,0.80118,0.82584,0.81136,0.81194,0.91239,0.91109,0.92243,0.90839,0.92919,0.91762,0.92033,0.93396,0.91843,0.91702,0.84539,0.85029,0.84762,0.7984,0.79912,0.96898,0.97578,0.97939,0.91943,0.93704,0.9257,0.93536,0.92554,0.9543,0.95527,0.86887,0.8691,0.86739,0.85439,0.86876,0.86863,0.86777,0.86757,0.86719,0.86738,0.916,0.96732,0.97381,0.96184,0.97798,0.9809,0.98061,0.96051,0.98714,0.98249,0.85922,0.8314,0.85157,0.89571,0.88889,0.83712,0.84511,0.8929,0.81702,0.87987,0.89823,0.89485,0.96737,0.96515,0.97031,0.96617,0.97372,0.9714,0.98663,0.94086,0.83869,0.84182,0.82976,0.83692,0.8423,0.83517,0.83398,0.82043,0.80997,0.80846,0.95135,0.97503,0.9563,0.95316,0.9742,0.9743,1.0,0.98783,0.99542,0.99017,0.92014,0.97518,0.97641,0.98064,0.97457,0.97556,0.96527,0.93157,0.98243,0.98134,0.89202,0.85128,0.96972,0.97029,0.89038,0.92133,0.97287,0.92114,0.91069,0.90541,0.97753,0.97611,0.95826,0.97322,0.97069,0.97418,0.97702,0.97427,0.91845,0.96138
167,0.86305,0.86219,0.86127,0.84528,0.84131,0.86979,0.86972,0.86941,0.86894,0.8705,0.87023,0.87001,0.86941,0.86931,0.86919,0.84039,0.82829,0.80522,0.80425,0.81871,0.8295,0.8062,0.82245,0.802,0.81158,0.86188,0.85324,0.85625,0.84781,0.84581,0.84711,0.81248,0.82991,0.8153,0.85497,0.8464,0.82696,0.8015,0.81686,0.80358,0.80774,0.82697,0.81973,0.82784,0.81898,0.85131,0.82287,0.82209,0.80466,0.83241,0.80675,0.83178,0.8079,0.80074,0.80893,0.80347,0.81256,0.81535,0.80984,0.8041,0.80246,0.84288,0.82796,0.82788,0.81343,0.85801,0.86247,0.82466,0.86773,0.81213,0.83668,0.84638,0.85428,0.85113,0.83203,0.82643,0.82174,0.8026,0.83302,0.80667,0.80558,0.80794,0.82854,0.81755,0.81795,0.90352,0.90292,0.91277,0.90889,0.91793,0.91584,0.90952,0.91766,0.9178,0.9164,0.85485,0.8585,0.8557,0.80504,0.80563,0.95153,0.97019,0.97474,0.90842,0.92797,0.91932,0.92553,0.92136,0.94236,0.94378,0.86961,0.86978,0.86904,0.85705,0.87014,0.86999,0.86881,0.86898,0.86886,0.86901,0.91584,0.97335,0.97721,0.95627,0.99296,0.99488,0.97659,0.95354,0.98829,0.98227,0.8686,0.83567,0.85367,0.9004,0.88962,0.83947,0.84806,0.89214,0.82273,0.87906,0.90307,0.89742,0.97166,0.97389,0.95977,0.97102,0.97039,0.98513,0.99502,0.9362,0.84847,0.85194,0.83533,0.83927,0.84502,0.84162,0.83692,0.82391,0.81695,0.8157,0.95895,0.97664,0.94885,0.96269,0.97714,0.97562,0.98783,1.0,0.98592,0.99715,0.9195,0.97782,0.97793,0.99528,0.97748,0.98923,0.96017,0.93282,0.98061,0.98008,0.89364,0.85965,0.97599,0.9673,0.89814,0.92691,0.96272,0.91638,0.91204,0.91032,0.98408,0.98232,0.96286,0.98378,0.97391,0.9802,0.97482,0.98583,0.92809,0.96668
168,0.85677,0.86072,0.85262,0.83906,0.83468,0.86641,0.86637,0.8655,0.86466,0.86663,0.86637,0.86608,0.86572,0.86561,0.8657,0.83176,0.82133,0.796,0.79468,0.8101,0.8207,0.79674,0.81265,0.79299,0.80253,0.85545,0.84978,0.85472,0.84605,0.83951,0.84121,0.80323,0.81981,0.80609,0.84755,0.8375,0.81765,0.79273,0.80726,0.79418,0.79826,0.81822,0.80996,0.81962,0.81003,0.84322,0.81371,0.81269,0.79548,0.8246,0.79736,0.82337,0.79837,0.79147,0.80011,0.79446,0.80344,0.80585,0.80075,0.79495,0.79297,0.83508,0.81823,0.81873,0.80424,0.84906,0.85467,0.81842,0.86622,0.80278,0.82817,0.84024,0.84712,0.84267,0.82431,0.81744,0.81309,0.79336,0.82526,0.79734,0.79626,0.79849,0.82256,0.80857,0.80942,0.91065,0.90899,0.92068,0.906,0.92767,0.91476,0.91817,0.93324,0.91754,0.91567,0.84338,0.84768,0.84489,0.79584,0.79653,0.96344,0.9716,0.97512,0.91671,0.93444,0.92369,0.93264,0.92299,0.95179,0.95268,0.86652,0.86676,0.86543,0.85172,0.86644,0.86631,0.86538,0.86558,0.86523,0.86542,0.91458,0.96568,0.97193,0.95925,0.97749,0.9804,0.97691,0.95983,0.99193,0.97867,0.85709,0.82879,0.84912,0.89422,0.88665,0.83464,0.84331,0.89168,0.81446,0.87705,0.89595,0.89285,0.96467,0.96224,0.96582,0.96314,0.9693,0.97011,0.98302,0.93874,0.83683,0.83988,0.82707,0.83418,0.83973,0.83296,0.83155,0.81863,0.80756,0.80612,0.94907,0.97337,0.95189,0.95161,0.9724,0.97277,0.99542,0.98592,1.0,0.98772,0.91912,0.97307,0.9747,0.97983,0.97262,0.97505,0.96239,0.93067,0.97882,0.978,0.88954,0.84834,0.96753,0.96621,0.88825,0.92105,0.96877,0.91935,0.90928,0.90474,0.97582,0.97406,0.9577,0.97346,0.96963,0.97409,0.97528,0.97344,0.91827,0.96163
169,0.85829,0.85779,0.85671,0.84032,0.83684,0.86734,0.8673,0.86689,0.86637,0.86818,0.86793,0.86703,0.86697,0.86686,0.86665,0.83461,0.82211,0.79873,0.79713,0.813,0.82312,0.80005,0.81581,0.79581,0.80588,0.8563,0.84768,0.8519,0.84344,0.84098,0.84248,0.80526,0.82293,0.8083,0.8498,0.84154,0.82,0.79534,0.8105,0.79746,0.80151,0.82123,0.81276,0.82281,0.81302,0.84641,0.81664,0.81478,0.79826,0.82717,0.80037,0.82597,0.80149,0.79471,0.80262,0.79738,0.8065,0.80909,0.8036,0.7981,0.79637,0.83684,0.82185,0.82215,0.80728,0.85263,0.85696,0.81841,0.86273,0.80501,0.83134,0.8424,0.84872,0.84542,0.82674,0.82024,0.81592,0.79653,0.82742,0.80053,0.7991,0.80106,0.82227,0.81076,0.8115,0.90418,0.90279,0.91324,0.90644,0.91978,0.91508,0.91052,0.92398,0.91239,0.91083,0.8488,0.85315,0.85013,0.79809,0.799,0.96178,0.96754,0.97232,0.91165,0.93119,0.92145,0.92939,0.92075,0.94588,0.94679,0.8673,0.86752,0.86666,0.85329,0.86792,0.86779,0.86633,0.86651,0.8664,0.86659,0.91615,0.97017,0.97512,0.96668,0.98494,0.98762,0.97443,0.96201,0.99141,0.97623,0.86067,0.82926,0.84604,0.89418,0.88416,0.8335,0.84082,0.88868,0.81458,0.87365,0.90056,0.89673,0.96803,0.96957,0.97008,0.96696,0.96714,0.97767,0.99723,0.93872,0.84114,0.84374,0.82867,0.83173,0.83757,0.83385,0.829,0.81691,0.80937,0.808,0.95495,0.9757,0.96223,0.95895,0.97525,0.97939,0.99017,0.99715,0.98772,1.0,0.92131,0.97544,0.98027,0.98782,0.97497,0.98207,0.97013,0.93206,0.97475,0.9747,0.89289,0.85435,0.97251,0.96321,0.89455,0.93034,0.97317,0.9168,0.91402,0.91023,0.98061,0.97982,0.96211,0.97835,0.9727,0.97446,0.96972,0.97963,0.92642,0.96495
170,0.93705,0.94171,0.94087,0.92375,0.91706,0.93533,0.93538,0.93414,0.9339,0.9357,0.93572,0.93412,0.93481,0.93479,0.93455,0.91373,0.90218,0.87321,0.8704,0.89208,0.90066,0.88061,0.8965,0.87052,0.88254,0.93596,0.92698,0.93586,0.92897,0.91375,0.92213,0.88604,0.89646,0.88897,0.91649,0.92196,0.89958,0.86964,0.88424,0.87227,0.87534,0.90222,0.89203,0.90473,0.8915,0.92691,0.89705,0.89537,0.87247,0.90904,0.88137,0.90397,0.87564,0.87034,0.87869,0.87032,0.88349,0.88289,0.88045,0.87124,0.86898,0.90817,0.89993,0.90028,0.88493,0.93385,0.93893,0.89972,0.93787,0.88517,0.9122,0.9168,0.91353,0.91486,0.9111,0.89937,0.8941,0.87133,0.90782,0.87351,0.87316,0.87384,0.90421,0.88871,0.89182,0.9869,0.98593,0.98793,0.95437,0.98402,0.95124,0.97747,0.87139,0.89971,0.90538,0.92768,0.93242,0.92946,0.8783,0.87899,0.8994,0.92063,0.92475,0.92652,0.93174,0.98743,0.92991,0.97954,0.92551,0.92164,0.93598,0.93607,0.93509,0.92708,0.93627,0.93627,0.93491,0.93497,0.93527,0.93531,0.99724,0.91616,0.92321,0.89763,0.90207,0.90647,0.92544,0.86854,0.92267,0.9078,0.92339,0.91078,0.91541,0.94544,0.95033,0.90279,0.90928,0.94275,0.88733,0.94172,0.98241,0.98741,0.9223,0.92694,0.91023,0.92699,0.92736,0.90826,0.92849,0.93722,0.91059,0.91027,0.90325,0.90305,0.90558,0.90341,0.90838,0.89578,0.8821,0.87883,0.90493,0.91467,0.90706,0.90444,0.91907,0.92052,0.92014,0.9195,0.91912,0.92131,1.0,0.92522,0.92255,0.905,0.92082,0.90397,0.89746,0.9895,0.9063,0.90477,0.98575,0.9448,0.92373,0.92487,0.97279,0.98295,0.89552,0.98344,0.98295,0.97153,0.89948,0.89868,0.90198,0.89807,0.91617,0.89868,0.89579,0.89901,0.98155,0.87992
171,0.8682,0.86685,0.86578,0.84917,0.84389,0.8742,0.87412,0.87397,0.87393,0.87581,0.87566,0.87397,0.87418,0.87405,0.87379,0.84169,0.82763,0.80062,0.799,0.81845,0.82993,0.80115,0.82065,0.79848,0.80911,0.86693,0.85707,0.86186,0.85264,0.84826,0.85019,0.8081,0.82719,0.8107,0.85343,0.85057,0.82689,0.79697,0.81284,0.79953,0.80304,0.82829,0.81617,0.82957,0.81829,0.8548,0.82296,0.81796,0.79962,0.83606,0.80199,0.83328,0.80329,0.79699,0.80554,0.79838,0.80881,0.81144,0.80568,0.79906,0.79741,0.84152,0.82546,0.82701,0.81096,0.86273,0.86783,0.82386,0.87219,0.80726,0.83778,0.84951,0.85325,0.84776,0.83343,0.82669,0.82075,0.79765,0.83374,0.80155,0.80066,0.80261,0.82997,0.81684,0.81742,0.91616,0.9139,0.92258,0.89305,0.92918,0.90229,0.9227,0.90863,0.90097,0.90022,0.85724,0.8618,0.85868,0.79903,0.80018,0.95138,0.97946,0.98332,0.92354,0.93474,0.92432,0.93212,0.91333,0.93308,0.93497,0.87488,0.87508,0.87455,0.86128,0.87581,0.87575,0.87368,0.87385,0.87406,0.87418,0.92067,0.99242,0.99934,0.96028,0.97773,0.97838,0.98766,0.94751,0.97814,0.97051,0.86148,0.83136,0.85183,0.89208,0.88713,0.83782,0.84754,0.8898,0.82003,0.88053,0.90454,0.90283,0.99447,0.98578,0.95689,0.99221,0.98535,0.98156,0.97518,0.9434,0.84522,0.84688,0.83244,0.83906,0.84261,0.83734,0.8354,0.82365,0.81372,0.81205,0.971,0.99626,0.94901,0.97133,0.99886,0.98734,0.97518,0.97782,0.97307,0.97544,0.92522,1.0,0.98961,0.97646,0.99941,0.97721,0.96264,0.92292,0.97742,0.976,0.89951,0.86542,0.98657,0.9837,0.89259,0.9302,0.95157,0.92417,0.92585,0.92334,0.97345,0.97242,0.97409,0.96859,0.9918,0.97597,0.97201,0.97354,0.92057,0.97127
172,0.85446,0.85554,0.85129,0.83503,0.8323,0.86608,0.86602,0.86586,0.86576,0.8678,0.86764,0.86569,0.86618,0.86601,0.86566,0.82709,0.81425,0.78949,0.78691,0.80595,0.81795,0.7891,0.80815,0.78633,0.79723,0.85342,0.84389,0.84861,0.83863,0.83817,0.84033,0.79575,0.81478,0.79864,0.84247,0.83574,0.81493,0.78547,0.80022,0.78683,0.79074,0.8162,0.80493,0.81672,0.8061,0.84036,0.81065,0.80647,0.7881,0.82318,0.78988,0.82151,0.79187,0.78477,0.79325,0.78639,0.79728,0.7996,0.7941,0.78808,0.78514,0.83081,0.81387,0.81454,0.79874,0.84747,0.85309,0.80926,0.86006,0.79538,0.8258,0.83925,0.84236,0.83745,0.82121,0.81442,0.80864,0.78634,0.82061,0.78991,0.78918,0.7908,0.81543,0.80433,0.80494,0.91079,0.90734,0.91577,0.88724,0.9255,0.89815,0.91699,0.91649,0.89835,0.89584,0.84171,0.84678,0.8433,0.78737,0.78805,0.95923,0.97584,0.98009,0.91999,0.93014,0.91974,0.92848,0.90507,0.93534,0.93742,0.86672,0.86697,0.86642,0.84975,0.86775,0.86768,0.86545,0.86564,0.86584,0.86601,0.91476,0.98366,0.98938,0.97797,0.97364,0.9744,0.98099,0.96725,0.98152,0.96372,0.85044,0.81966,0.83941,0.88477,0.87808,0.82485,0.83445,0.88128,0.80692,0.86973,0.89603,0.89533,0.98201,0.98446,0.96795,0.97967,0.97594,0.97588,0.97745,0.93632,0.83274,0.83481,0.81928,0.82502,0.82985,0.82437,0.82081,0.80908,0.80188,0.79954,0.96462,0.98987,0.96322,0.96601,0.98992,0.99731,0.97641,0.97793,0.9747,0.98027,0.92255,0.98961,1.0,0.97303,0.98981,0.9748,0.98001,0.91881,0.97046,0.97032,0.89126,0.8478,0.98712,0.97359,0.88056,0.93255,0.96508,0.91566,0.91369,0.91413,0.97739,0.97589,0.97317,0.96814,0.98597,0.97303,0.96681,0.97265,0.91516,0.96839
173,0.85156,0.85125,0.84979,0.83346,0.8289,0.86017,0.86006,0.85905,0.85868,0.85957,0.85925,0.86007,0.85914,0.8594,0.85962,0.82924,0.81708,0.79365,0.79263,0.80766,0.81743,0.79473,0.81071,0.79058,0.79964,0.85036,0.84189,0.84573,0.83709,0.83447,0.83585,0.80101,0.81861,0.8037,0.84476,0.83514,0.8154,0.78971,0.80563,0.7921,0.79647,0.81475,0.80881,0.81565,0.80721,0.83965,0.81125,0.8117,0.79295,0.82161,0.79518,0.81977,0.79629,0.78919,0.79705,0.79192,0.80132,0.80408,0.79846,0.79253,0.79097,0.83137,0.81633,0.8165,0.80198,0.84596,0.85069,0.81321,0.85711,0.80055,0.82453,0.83494,0.84407,0.84087,0.81975,0.81451,0.81095,0.79106,0.82133,0.79517,0.79397,0.79647,0.81702,0.80665,0.80663,0.89117,0.89046,0.90103,0.89829,0.90687,0.90591,0.89945,0.91279,0.92309,0.92058,0.84334,0.84676,0.84379,0.79359,0.7942,0.93769,0.96653,0.97141,0.89588,0.91403,0.90566,0.9108,0.90861,0.93054,0.93407,0.85992,0.86008,0.85902,0.84657,0.85898,0.85881,0.85907,0.85926,0.85884,0.85898,0.90159,0.97312,0.97598,0.946,0.99917,0.99901,0.97304,0.95047,0.98036,0.98204,0.85993,0.82473,0.84479,0.89321,0.88009,0.83093,0.84052,0.88492,0.81265,0.87022,0.88917,0.88158,0.96995,0.97067,0.94436,0.96834,0.96601,0.98868,0.98336,0.9221,0.83883,0.84254,0.82441,0.83038,0.83728,0.8315,0.82474,0.81455,0.80624,0.80524,0.95745,0.97639,0.9314,0.9613,0.97689,0.96923,0.98064,0.99528,0.97983,0.98782,0.905,0.97646,0.97303,1.0,0.97747,0.99532,0.95081,0.92127,0.98367,0.98267,0.87702,0.84517,0.97371,0.96406,0.88493,0.91293,0.95019,0.90395,0.89811,0.89907,0.98659,0.98417,0.96216,0.98855,0.97326,0.98672,0.97962,0.99137,0.91668,0.97194
174,0.86259,0.86158,0.85997,0.84307,0.83882,0.87043,0.87035,0.87025,0.87021,0.87218,0.87201,0.87029,0.87049,0.87035,0.87004,0.83634,0.82195,0.79548,0.794,0.81293,0.82458,0.79599,0.81503,0.79339,0.80347,0.86138,0.85151,0.85645,0.84709,0.84354,0.84553,0.80268,0.82193,0.80537,0.84923,0.84501,0.82148,0.79175,0.80741,0.79368,0.79773,0.8227,0.81072,0.82394,0.81265,0.84907,0.81752,0.81267,0.79413,0.83065,0.79653,0.82794,0.79772,0.79131,0.8002,0.79281,0.80358,0.80614,0.80047,0.79389,0.7918,0.83684,0.82012,0.82164,0.80539,0.85705,0.86236,0.81843,0.86742,0.8017,0.83247,0.8447,0.84906,0.84356,0.82809,0.82114,0.81531,0.79224,0.82812,0.79607,0.79514,0.79728,0.82414,0.81133,0.81179,0.91122,0.90896,0.91818,0.88833,0.92634,0.89912,0.91904,0.91075,0.90147,0.89975,0.85207,0.85644,0.85334,0.79385,0.79469,0.95077,0.97813,0.98194,0.92004,0.93124,0.92039,0.92893,0.90887,0.93034,0.93312,0.8711,0.87131,0.87082,0.8567,0.87211,0.87204,0.86988,0.87006,0.87029,0.87042,0.91568,0.99312,0.99955,0.96096,0.97916,0.97935,0.98597,0.95056,0.97803,0.97005,0.85646,0.82593,0.84696,0.88874,0.88299,0.83339,0.84262,0.88691,0.81474,0.87678,0.89895,0.89661,0.99359,0.98436,0.95514,0.99039,0.98234,0.9819,0.97346,0.93902,0.83978,0.84195,0.82717,0.83407,0.83759,0.83226,0.83097,0.81886,0.80855,0.80696,0.97031,0.99789,0.94764,0.97117,0.99963,0.98774,0.97457,0.97748,0.97262,0.97497,0.92082,0.99941,0.98981,0.97747,1.0,0.97872,0.96332,0.91913,0.97716,0.97635,0.89304,0.85936,0.98595,0.98084,0.8859,0.92709,0.95177,0.91981,0.92221,0.92019,0.975,0.97388,0.97451,0.96989,0.99229,0.97745,0.97321,0.97499,0.91705,0.97454
