,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_2,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_0,img_multimer_1,img_multimer_2,img_multimer_3,img_multimer_4,img_multimer_5,img_multimer_6,img_multimer_7,img_multimer_8,img_multimer_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,iter_2_old_0,iter_2_old_1,iter_2_old_2,iter_2_old_3,iter_2_old_4,iter_2_old_5,iter_2_old_6,iter_2_old_7,iter_2_old_8,iter_2_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
174,0.98884,0.9772,0.97651,0.97684,0.98689,0.98929,0.94881,0.9577,0.95486,0.9522,0.99462,0.99463,0.99439,0.99445,0.99522,0.99515,0.99425,0.99436,0.99447,0.99454,0.98934,0.97671,0.98857,0.97627,0.98837,0.99134,0.97088,0.98969,0.97547,0.97465,0.99018,0.97572,0.97465,0.97262,0.97594,0.97558,0.97513,0.97418,0.97673,0.97405,0.97629,0.97615,0.99019,0.97344,0.97295,0.97648,0.97906,0.97262,0.9793,0.97706,0.98996,0.97562,0.97812,0.97116,0.98975,0.97438,0.97379,0.97328,0.97812,0.97903,0.99097,0.97897,0.98818,0.99164,0.97901,0.98887,0.97745,0.97816,0.97853,0.97913,0.98862,0.97541,0.9718,0.97659,0.97509,0.97775,0.97423,0.97939,0.97871,0.98457,0.97608,0.97605,0.97414,0.97602,0.98856,0.97326,0.97826,0.97294,0.97781,0.9786,0.97649,0.97933,0.9732,0.97419,0.97625,0.97318,0.97621,0.97947,0.97754,0.9776,0.98435,0.98554,0.98662,0.98694,0.98783,0.97238,0.98827,0.98684,0.99257,0.98013,0.98788,0.98668,0.9897,0.98794,0.97473,0.97781,0.9749,0.97605,0.97641,0.97997,0.99357,0.98251,0.98148,0.9802,0.98178,0.98393,0.98122,0.98516,0.98054,0.97209,0.98152,0.98199,0.98146,0.98812,0.98094,0.986,0.97942,0.97849,0.98964,0.98323,0.98781,0.98791,0.9749,0.97517,0.97504,0.99349,0.9915,0.99387,0.99386,0.99394,0.99396,0.994,0.99332,0.99438,0.99437,0.93891,0.85312,0.93934,0.85423,0.85295,0.9516,0.91374,0.91335,0.92633,0.92518,0.99151,0.99021,0.99111,0.99065,0.99178,0.991,0.99402,0.99295,0.99877,1.0,0.85316,0.91758,0.90142,0.89958,0.92955,0.90042,0.85814,0.93363,0.92259,0.8425,0.99058,0.99069,0.99079,0.99176,0.99139,0.99216,0.99164,0.99065,0.9963,0.99507,0.85091,0.85088,0.88917,0.89917,0.93945,0.90246,0.91819,0.86047,0.91148,0.9305,0.85415,0.94036,0.85483,0.89577,0.92349,0.95204,0.90967,0.90193,0.92763,0.8686,0.94028,0.93823,0.90944,0.95964,0.93564,0.91784,0.93539,0.85638,0.85591,0.85979,0.9455,0.89864,0.8533,0.89832,0.85822,0.94278,0.89999,0.91435,0.90062,0.92362
175,0.85365,0.8432,0.84383,0.84232,0.85416,0.85499,0.86847,0.86958,0.87155,0.86975,0.85249,0.85261,0.85195,0.85221,0.85441,0.85441,0.8511,0.85119,0.85236,0.85237,0.85329,0.84237,0.85264,0.84183,0.85297,0.85226,0.83951,0.85275,0.84051,0.8426,0.85394,0.84468,0.84204,0.84214,0.84279,0.84371,0.84402,0.84099,0.84306,0.84089,0.84254,0.84326,0.85208,0.84143,0.84539,0.84339,0.8447,0.84538,0.84352,0.84444,0.85209,0.84228,0.84654,0.839,0.85253,0.84203,0.83917,0.84364,0.844,0.84701,0.85147,0.84615,0.85145,0.85248,0.84628,0.85101,0.84289,0.8433,0.82676,0.84797,0.85146,0.84232,0.84181,0.84559,0.84358,0.84692,0.8428,0.84389,0.84398,0.84098,0.84268,0.8429,0.84241,0.84506,0.85275,0.84562,0.84461,0.84559,0.84299,0.84422,0.84335,0.84322,0.84091,0.84314,0.84254,0.84527,0.84628,0.84487,0.84378,0.84336,0.85914,0.85855,0.85755,0.85689,0.85978,0.84928,0.85653,0.85683,0.85543,0.84875,0.85393,0.85564,0.85262,0.8525,0.84612,0.84722,0.84573,0.84241,0.84286,0.84583,0.85855,0.84982,0.85067,0.85173,0.85151,0.85273,0.8494,0.85822,0.85121,0.85169,0.84945,0.8508,0.85202,0.85528,0.85288,0.85853,0.85066,0.85063,0.85752,0.85182,0.85359,0.85377,0.84125,0.84129,0.84141,0.85148,0.85071,0.85244,0.85254,0.85113,0.85203,0.85195,0.85082,0.85346,0.85343,0.86496,0.99606,0.86922,0.98292,0.98317,0.86333,0.85688,0.85638,0.88737,0.86852,0.85233,0.85321,0.85531,0.85532,0.85604,0.84941,0.85747,0.85695,0.85509,0.85316,1.0,0.85632,0.84942,0.84939,0.87599,0.8488,0.98438,0.87025,0.87162,0.78675,0.85144,0.85182,0.85153,0.85196,0.85173,0.85071,0.85367,0.85272,0.84853,0.84541,0.99272,0.98876,0.84566,0.84797,0.86293,0.84797,0.86058,0.78013,0.85483,0.86704,0.9851,0.85957,0.98516,0.84572,0.86266,0.87379,0.85191,0.84961,0.8602,0.78869,0.86338,0.8655,0.85234,0.86931,0.86461,0.85805,0.87162,0.9916,0.98103,0.77964,0.86448,0.84751,0.99281,0.84737,0.99643,0.85279,0.8489,0.85761,0.84793,0.86286
176,0.92199,0.91556,0.91704,0.91499,0.92057,0.92505,0.94606,0.94782,0.9496,0.95136,0.9203,0.9204,0.9203,0.92048,0.92177,0.9218,0.91906,0.91911,0.92005,0.92013,0.92082,0.91439,0.9219,0.91425,0.92132,0.9204,0.91301,0.92063,0.91233,0.91484,0.92238,0.91923,0.91449,0.91633,0.91525,0.91831,0.91757,0.9144,0.91531,0.91264,0.91534,0.91629,0.92055,0.91688,0.9202,0.91811,0.92011,0.91992,0.91662,0.91626,0.92028,0.91496,0.92113,0.91236,0.91982,0.91564,0.91294,0.91548,0.91566,0.91734,0.91903,0.92029,0.92092,0.92052,0.92051,0.92028,0.91496,0.91513,0.89763,0.91802,0.92031,0.91449,0.91576,0.91965,0.91724,0.92059,0.91627,0.91572,0.91562,0.91271,0.91497,0.91603,0.91863,0.91825,0.92086,0.92069,0.92104,0.92019,0.91632,0.91618,0.91625,0.91569,0.9162,0.91885,0.91698,0.92066,0.91978,0.92003,0.9165,0.91576,0.92508,0.92471,0.92183,0.92113,0.92286,0.91922,0.92155,0.92131,0.91547,0.91727,0.92202,0.92472,0.92108,0.92089,0.91985,0.92137,0.9181,0.91509,0.91514,0.91676,0.92546,0.92288,0.92294,0.92341,0.92467,0.92487,0.92321,0.91931,0.92265,0.92364,0.92157,0.92433,0.92476,0.92706,0.92419,0.91968,0.92423,0.92687,0.92354,0.92552,0.92126,0.92154,0.914,0.91407,0.9141,0.92041,0.92077,0.92066,0.92083,0.91826,0.91992,0.91983,0.91902,0.92126,0.92129,0.94274,0.8573,0.94836,0.862,0.85916,0.93845,0.99062,0.95459,0.94308,0.96574,0.91964,0.92082,0.92505,0.92482,0.92399,0.9171,0.92558,0.92501,0.92117,0.91758,0.85632,1.0,0.96215,0.96796,0.97386,0.96003,0.86431,0.96637,0.94594,0.88006,0.91862,0.92047,0.9199,0.91893,0.9185,0.91774,0.92084,0.91971,0.91181,0.90902,0.85892,0.85832,0.95091,0.96776,0.94613,0.96937,0.94859,0.85353,0.97673,0.96495,0.86133,0.9395,0.86232,0.95963,0.98994,0.94945,0.97642,0.97421,0.97411,0.86221,0.94815,0.9444,0.95148,0.94311,0.94095,0.98478,0.97028,0.86094,0.86412,0.85073,0.94484,0.95713,0.85543,0.95767,0.85948,0.94054,0.96433,0.96157,0.95848,0.95841
177,0.90278,0.90309,0.90622,0.90274,0.90571,0.90702,0.92798,0.9353,0.92827,0.92849,0.90282,0.90295,0.90257,0.90277,0.9043,0.90431,0.9014,0.90145,0.90233,0.90248,0.90201,0.90196,0.90355,0.90125,0.90222,0.90235,0.89953,0.9036,0.90041,0.9028,0.90376,0.90105,0.90166,0.90364,0.90254,0.90032,0.90607,0.90074,0.90294,0.90034,0.90292,0.90449,0.90367,0.90394,0.91041,0.90821,0.90358,0.90999,0.90622,0.90664,0.90195,0.90212,0.90318,0.8993,0.90128,0.90197,0.90051,0.90453,0.90374,0.90544,0.9005,0.90222,0.90253,0.90249,0.90238,0.90159,0.90245,0.90272,0.88746,0.90662,0.90096,0.90163,0.90238,0.90154,0.90441,0.90272,0.90361,0.90289,0.90375,0.90147,0.90243,0.90387,0.90718,0.90863,0.90522,0.91057,0.9056,0.91056,0.90532,0.9067,0.90436,0.90364,0.9031,0.90532,0.90548,0.91008,0.90485,0.90385,0.90576,0.90457,0.91028,0.90993,0.9078,0.90732,0.90799,0.91036,0.90824,0.90766,0.90217,0.90947,0.90261,0.90793,0.90265,0.90303,0.90984,0.90351,0.90714,0.90214,0.90234,0.90305,0.90728,0.91016,0.90854,0.91286,0.91114,0.9109,0.91235,0.90581,0.90861,0.90702,0.90802,0.91195,0.90985,0.90972,0.9104,0.90601,0.91115,0.91325,0.90701,0.9138,0.90545,0.90559,0.90127,0.9014,0.90146,0.90272,0.90303,0.90314,0.90333,0.90046,0.90237,0.90231,0.90122,0.90379,0.90382,0.93261,0.84829,0.92987,0.85083,0.84871,0.93054,0.96347,0.97112,0.91533,0.92786,0.90293,0.90374,0.9076,0.90796,0.90671,0.89904,0.90775,0.90776,0.90481,0.90142,0.84942,0.96215,1.0,0.98259,0.93585,0.99562,0.85372,0.9336,0.95239,0.84474,0.90004,0.90246,0.90185,0.90037,0.90002,0.8996,0.90156,0.90029,0.89363,0.89101,0.84736,0.84892,0.98943,0.98265,0.93454,0.98664,0.96492,0.84487,0.95803,0.93301,0.85088,0.93557,0.85089,0.98997,0.95036,0.9301,0.96692,0.97528,0.94248,0.84835,0.93463,0.94169,0.97694,0.9332,0.93716,0.95451,0.93476,0.84979,0.85067,0.84801,0.93801,0.99294,0.84876,0.99309,0.84971,0.94731,0.99001,0.9787,0.99141,0.97186
178,0.90338,0.90702,0.9085,0.9056,0.90387,0.90709,0.93635,0.93639,0.93183,0.93452,0.90219,0.90235,0.90198,0.90223,0.90395,0.90398,0.90057,0.90063,0.90213,0.90224,0.90219,0.9056,0.90328,0.90536,0.90278,0.9016,0.90351,0.90141,0.90232,0.90535,0.90343,0.90195,0.90545,0.90816,0.90641,0.90094,0.90835,0.90435,0.90496,0.90276,0.90621,0.90763,0.90224,0.90783,0.91369,0.91072,0.90385,0.91325,0.90826,0.90869,0.90132,0.90586,0.90437,0.903,0.90112,0.90606,0.90399,0.90717,0.90578,0.90727,0.90017,0.90315,0.90129,0.90155,0.90331,0.90065,0.90614,0.90484,0.88651,0.90841,0.901,0.90561,0.90698,0.90256,0.90885,0.90387,0.90633,0.90636,0.90577,0.90236,0.90619,0.90736,0.9104,0.91108,0.90316,0.91409,0.90417,0.91394,0.90702,0.90843,0.90738,0.90693,0.907,0.90988,0.90856,0.91349,0.90402,0.90381,0.90755,0.90612,0.91002,0.90962,0.90663,0.90554,0.90669,0.91339,0.9061,0.9058,0.89951,0.91109,0.90343,0.90714,0.90224,0.90173,0.91293,0.90479,0.90998,0.90478,0.90473,0.9062,0.90788,0.91429,0.91321,0.91713,0.91569,0.90909,0.91358,0.90661,0.91288,0.91306,0.91262,0.91629,0.91433,0.90971,0.91428,0.90693,0.91582,0.91276,0.90794,0.91151,0.9035,0.9037,0.905,0.9051,0.90519,0.9022,0.9028,0.90265,0.90286,0.89975,0.90214,0.90207,0.90059,0.90346,0.9035,0.93584,0.84976,0.94024,0.8527,0.85035,0.94047,0.97077,0.9539,0.92402,0.93582,0.9029,0.90403,0.90826,0.90854,0.90779,0.89818,0.90805,0.90813,0.90377,0.89958,0.84939,0.96796,0.98259,1.0,0.93877,0.97905,0.85538,0.93551,0.94771,0.85161,0.89978,0.90177,0.90111,0.89994,0.89959,0.89878,0.902,0.90051,0.89157,0.88839,0.84895,0.85053,0.98543,0.99861,0.94629,0.98233,0.94747,0.85563,0.97097,0.93731,0.85238,0.94258,0.85283,0.98888,0.95504,0.93526,0.9782,0.9938,0.94977,0.85308,0.94148,0.94752,0.95803,0.93648,0.94733,0.95943,0.93966,0.85059,0.85337,0.85694,0.94056,0.9871,0.84884,0.98858,0.85162,0.93571,0.98009,0.96259,0.98044,0.95783
179,0.93509,0.92637,0.9271,0.92678,0.93204,0.93778,0.95528,0.95685,0.95843,0.95781,0.93244,0.93259,0.93353,0.93377,0.93417,0.93421,0.93225,0.93228,0.93364,0.93367,0.93508,0.92603,0.93591,0.92571,0.93563,0.93452,0.92463,0.93344,0.92412,0.92674,0.93656,0.93074,0.92533,0.92705,0.92607,0.92964,0.92779,0.92661,0.9276,0.92446,0.92719,0.92683,0.93484,0.92644,0.92839,0.92738,0.93136,0.92827,0.92891,0.92752,0.93472,0.92696,0.93248,0.92402,0.93399,0.92666,0.92495,0.92675,0.92806,0.92859,0.93333,0.93195,0.9343,0.93448,0.93219,0.93373,0.92667,0.92751,0.90508,0.92864,0.93478,0.92683,0.92637,0.93152,0.92912,0.93277,0.92822,0.92888,0.92826,0.92224,0.92596,0.9268,0.92791,0.92767,0.93329,0.92896,0.9302,0.92856,0.92757,0.92694,0.92683,0.92687,0.92566,0.92875,0.92808,0.92887,0.92834,0.93155,0.92796,0.9275,0.93688,0.93726,0.93476,0.93412,0.93401,0.92742,0.93234,0.93324,0.92621,0.9253,0.93624,0.93551,0.93549,0.93403,0.9296,0.93359,0.92798,0.92771,0.92782,0.92983,0.93803,0.93301,0.93301,0.93366,0.9356,0.93624,0.93398,0.93229,0.93377,0.93698,0.93266,0.93417,0.93476,0.94127,0.93483,0.93295,0.93631,0.93599,0.93701,0.93662,0.93241,0.93263,0.92537,0.92541,0.92551,0.93342,0.93276,0.93276,0.93296,0.93162,0.93337,0.93326,0.93226,0.93345,0.93409,0.94652,0.87623,0.95512,0.88038,0.87738,0.94438,0.96638,0.95279,0.9587,0.98074,0.93181,0.93445,0.93691,0.93676,0.93599,0.9287,0.93745,0.9366,0.93435,0.92955,0.87599,0.97386,0.93585,0.93877,1.0,0.93342,0.88419,0.98356,0.96053,0.8966,0.93245,0.93431,0.93377,0.93245,0.93219,0.93112,0.9345,0.93313,0.92403,0.92081,0.87704,0.87625,0.92242,0.93995,0.95025,0.93983,0.95261,0.86001,0.95648,0.97794,0.88029,0.94493,0.88026,0.92754,0.97754,0.95869,0.95043,0.94351,0.97576,0.87266,0.95325,0.94864,0.94363,0.95097,0.94452,0.97116,0.98719,0.88006,0.88346,0.85663,0.9553,0.92872,0.87257,0.9288,0.87389,0.95331,0.94121,0.95956,0.93206,0.96244
180,0.90266,0.90429,0.90749,0.90403,0.90546,0.90688,0.92715,0.93316,0.92604,0.92683,0.90234,0.90247,0.90218,0.90237,0.90385,0.90387,0.90103,0.90108,0.90197,0.90212,0.90169,0.90327,0.90287,0.90273,0.90202,0.90204,0.90095,0.9033,0.90151,0.90408,0.90363,0.90279,0.90305,0.90504,0.90391,0.90088,0.90763,0.90214,0.90418,0.90147,0.90423,0.90578,0.90339,0.90516,0.9115,0.90948,0.90574,0.91118,0.90743,0.90787,0.90183,0.90346,0.90503,0.8994,0.90095,0.90346,0.90182,0.90591,0.90488,0.90677,0.9003,0.90392,0.90128,0.90219,0.90405,0.90087,0.90377,0.90395,0.88628,0.90782,0.90107,0.90322,0.90388,0.90272,0.90593,0.90441,0.90536,0.90435,0.90494,0.90217,0.90376,0.9052,0.90833,0.90989,0.90489,0.91176,0.90771,0.91173,0.90653,0.90789,0.90564,0.90495,0.90432,0.90647,0.90681,0.91126,0.90685,0.90587,0.90695,0.90573,0.91037,0.91003,0.90784,0.90707,0.90677,0.91051,0.90819,0.90774,0.90121,0.91044,0.90274,0.9078,0.90251,0.9032,0.91131,0.90523,0.90866,0.90356,0.90368,0.90454,0.90703,0.91144,0.91008,0.91335,0.91207,0.90898,0.91214,0.9052,0.91028,0.90799,0.9095,0.91314,0.9112,0.91006,0.91193,0.90542,0.91256,0.9117,0.90678,0.91195,0.90521,0.90533,0.9026,0.90273,0.90279,0.90238,0.90281,0.90273,0.90293,0.9001,0.90203,0.90197,0.90091,0.90342,0.90345,0.93117,0.84784,0.92909,0.85032,0.84853,0.93094,0.9606,0.97178,0.91302,0.92783,0.90251,0.90337,0.90737,0.90776,0.9066,0.89861,0.90752,0.90756,0.90404,0.90042,0.8488,0.96003,0.99562,0.97905,0.93342,1.0,0.85358,0.93264,0.95158,0.84496,0.8997,0.90167,0.90103,0.89995,0.89968,0.89916,0.90147,0.90017,0.89021,0.8876,0.84717,0.84845,0.98651,0.97911,0.93316,0.98589,0.96511,0.84419,0.95393,0.9306,0.85035,0.9318,0.85037,0.98721,0.94736,0.92813,0.96715,0.97292,0.93888,0.84784,0.93253,0.93825,0.97792,0.9324,0.93638,0.95017,0.93489,0.84952,0.8507,0.84747,0.93485,0.99005,0.84817,0.99021,0.84927,0.94553,0.98859,0.97677,0.98938,0.9703
181,0.85915,0.84865,0.85086,0.84823,0.86099,0.86185,0.87482,0.87556,0.87899,0.87869,0.85895,0.85907,0.85849,0.85876,0.86081,0.86081,0.85748,0.85755,0.85869,0.85872,0.85842,0.84743,0.85897,0.84718,0.85861,0.85792,0.84573,0.85974,0.8459,0.84862,0.86014,0.84977,0.84732,0.84899,0.84806,0.84925,0.85233,0.84721,0.849,0.84658,0.84876,0.84982,0.8583,0.84832,0.85441,0.85222,0.85111,0.8542,0.85005,0.85239,0.85775,0.84778,0.85242,0.84525,0.8575,0.8486,0.84541,0.85074,0.85,0.85355,0.85646,0.85154,0.85735,0.85857,0.85176,0.85709,0.84798,0.84896,0.83074,0.85461,0.85711,0.84746,0.84832,0.85097,0.85045,0.85233,0.85071,0.84921,0.84982,0.84518,0.84821,0.84917,0.85006,0.8537,0.86046,0.85471,0.85238,0.85445,0.85016,0.85215,0.84976,0.8489,0.84772,0.84993,0.84973,0.85445,0.85406,0.85141,0.85108,0.85025,0.86575,0.86526,0.86402,0.86339,0.8664,0.8568,0.86289,0.86312,0.86177,0.85471,0.8591,0.86367,0.85836,0.85953,0.85515,0.85288,0.85391,0.84833,0.84882,0.85027,0.86412,0.85469,0.85601,0.8571,0.85736,0.85824,0.85624,0.86244,0.85563,0.85731,0.85392,0.85606,0.8578,0.86162,0.85886,0.86278,0.85623,0.85903,0.86251,0.85908,0.86109,0.86133,0.84664,0.84669,0.84688,0.85806,0.85767,0.85892,0.85905,0.85763,0.85838,0.85829,0.85722,0.85973,0.85971,0.87047,0.98608,0.87714,0.99061,0.98545,0.86877,0.86535,0.86271,0.89098,0.87667,0.85688,0.85818,0.86168,0.86168,0.86133,0.8537,0.86303,0.86233,0.85975,0.85814,0.98438,0.86431,0.85371,0.85538,0.88419,0.85358,1.0,0.87652,0.87932,0.79524,0.85593,0.85742,0.85706,0.85621,0.856,0.85502,0.85829,0.85699,0.85088,0.84765,0.9862,0.98701,0.85011,0.85496,0.87145,0.85259,0.86549,0.78505,0.86187,0.87346,0.98879,0.87039,0.99063,0.8501,0.87088,0.88164,0.85966,0.85617,0.86904,0.79369,0.87289,0.87315,0.85727,0.87362,0.87123,0.86697,0.8803,0.99185,0.99559,0.784,0.87213,0.85229,0.97958,0.85155,0.98114,0.85954,0.85241,0.86402,0.85212,0.86735
182,0.93603,0.92829,0.93089,0.92788,0.93557,0.94065,0.96156,0.96135,0.9617,0.9604,0.93525,0.93538,0.93522,0.93547,0.93731,0.93735,0.93417,0.93422,0.93567,0.93579,0.93458,0.92715,0.9367,0.92683,0.93502,0.93525,0.92498,0.93506,0.92562,0.92894,0.93736,0.93073,0.92673,0.92958,0.92776,0.92963,0.93123,0.92733,0.92992,0.9258,0.92842,0.93001,0.93637,0.92892,0.93159,0.93202,0.93377,0.93158,0.93231,0.93091,0.93524,0.92771,0.93364,0.92451,0.93358,0.92909,0.92568,0.92919,0.931,0.93213,0.93383,0.93228,0.9348,0.93545,0.93251,0.93431,0.92799,0.92962,0.90827,0.93258,0.93476,0.92709,0.92864,0.93149,0.9321,0.93305,0.9298,0.92985,0.93071,0.92554,0.92795,0.92934,0.93134,0.93224,0.93573,0.93243,0.9339,0.932,0.93081,0.93044,0.92989,0.92927,0.92819,0.93063,0.93156,0.93212,0.93273,0.93398,0.93105,0.93011,0.9413,0.94101,0.93804,0.93709,0.93852,0.93213,0.93735,0.93765,0.93124,0.93123,0.9359,0.93931,0.9359,0.93503,0.93433,0.93419,0.9313,0.92924,0.92963,0.93118,0.94161,0.93787,0.93764,0.94095,0.94041,0.93971,0.93769,0.93728,0.93769,0.94353,0.9367,0.93962,0.93803,0.94433,0.93964,0.938,0.93945,0.93938,0.94112,0.94125,0.93547,0.93574,0.92629,0.9264,0.92656,0.93527,0.93484,0.9356,0.93581,0.93375,0.93557,0.93547,0.93413,0.93682,0.93682,0.95336,0.87073,0.95611,0.87226,0.87126,0.96061,0.96825,0.95951,0.96072,0.98435,0.93632,0.93692,0.94089,0.94123,0.94033,0.93162,0.9417,0.94173,0.93746,0.93363,0.87025,0.96637,0.9336,0.93551,0.98356,0.93264,0.87652,1.0,0.95531,0.90473,0.93234,0.93447,0.93372,0.93248,0.93268,0.93174,0.936,0.9344,0.92471,0.92139,0.87269,0.87113,0.92633,0.93796,0.95757,0.94284,0.95879,0.87619,0.96265,0.98805,0.8724,0.95118,0.8734,0.92752,0.97205,0.96356,0.95755,0.94044,0.98413,0.88794,0.95502,0.95717,0.95001,0.96342,0.95199,0.97492,0.99263,0.87548,0.87523,0.87331,0.95221,0.92809,0.86914,0.92829,0.87268,0.95463,0.9376,0.95255,0.93184,0.95436
183,0.92319,0.91065,0.91304,0.9097,0.92399,0.9278,0.9389,0.94441,0.9455,0.94636,0.92493,0.9251,0.92454,0.92477,0.92668,0.92675,0.92291,0.92298,0.92441,0.92449,0.92208,0.90923,0.92383,0.90872,0.92238,0.92219,0.90692,0.92237,0.90696,0.91017,0.92363,0.9134,0.90892,0.91195,0.91082,0.9124,0.91417,0.90994,0.91134,0.90709,0.91068,0.91194,0.92266,0.91122,0.91602,0.91618,0.91608,0.91568,0.91429,0.9143,0.92177,0.90975,0.91644,0.90642,0.92107,0.91155,0.90909,0.91184,0.91212,0.91478,0.92066,0.91497,0.92196,0.92214,0.91588,0.92142,0.91029,0.91051,0.89294,0.91577,0.92063,0.9093,0.91058,0.91431,0.91421,0.9158,0.91245,0.9126,0.91216,0.90763,0.91067,0.91159,0.91377,0.91663,0.92377,0.91636,0.91651,0.9163,0.91334,0.91425,0.91182,0.91187,0.91042,0.91295,0.91404,0.91585,0.91648,0.91647,0.91334,0.91233,0.92938,0.92918,0.92707,0.92603,0.92878,0.91644,0.92758,0.92764,0.92239,0.91644,0.92293,0.92774,0.92249,0.92209,0.91845,0.91719,0.91535,0.911,0.91105,0.91358,0.92955,0.92024,0.92073,0.92312,0.92191,0.9202,0.91799,0.9284,0.91915,0.91999,0.91856,0.92208,0.9221,0.92835,0.92124,0.92858,0.92025,0.92138,0.92959,0.92385,0.92408,0.92437,0.90946,0.90927,0.90932,0.92443,0.92472,0.92507,0.9253,0.92197,0.92418,0.92409,0.92279,0.92565,0.92566,0.95095,0.87074,0.94721,0.87481,0.87357,0.94107,0.94127,0.96761,0.95176,0.95992,0.92343,0.92412,0.92915,0.92951,0.92776,0.91921,0.92966,0.92949,0.92586,0.92259,0.87162,0.94594,0.95239,0.94771,0.96053,0.95158,0.87932,0.95531,1.0,0.87995,0.91974,0.92242,0.92183,0.92015,0.91992,0.91928,0.9232,0.92156,0.91425,0.91122,0.87005,0.87206,0.94231,0.94756,0.95092,0.95558,0.97125,0.8565,0.93414,0.95245,0.8743,0.95811,0.87475,0.94662,0.95131,0.9496,0.93366,0.94812,0.94863,0.87197,0.95471,0.95846,0.9585,0.9513,0.95298,0.94068,0.96162,0.87474,0.8774,0.85829,0.95985,0.94713,0.86879,0.94758,0.87198,0.96491,0.95415,0.9681,0.94895,0.97579
