,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,default_af_v1_0,default_af_v1_1,default_af_v1_2,default_af_v1_3,default_af_v1_4,default_af_v1_5,default_af_v1_6,default_af_v1_7,default_af_v1_8,default_af_v1_9,default_comp_v1_0,default_comp_v1_1,default_comp_v1_2,default_comp_v1_3,default_comp_v1_4,default_comp_v1_5,default_comp_v1_6,default_comp_v1_7,default_comp_v1_8,default_comp_v1_9,default_comp_v2_0,default_comp_v2_1,default_comp_v2_2,default_comp_v2_3,default_comp_v2_4,default_comp_v2_5,default_comp_v2_6,default_comp_v2_7,default_comp_v2_8,default_comp_v2_9,default_img_v2_0,default_img_v2_1,default_img_v2_2,default_img_v2_3,default_img_v2_4,default_img_v2_5,default_img_v2_6,default_img_v2_7,default_img_v2_8,default_img_v2_9,default_multimer_v1_0,default_multimer_v1_1,default_multimer_v1_2,default_multimer_v1_3,default_multimer_v1_4,default_multimer_v1_5,default_multimer_v1_6,default_multimer_v1_7,default_multimer_v1_8,default_multimer_v1_9,default_multimer_v2_0,default_multimer_v2_1,default_multimer_v2_2,default_multimer_v2_3,default_multimer_v2_4,default_multimer_v2_5,default_multimer_v2_6,default_multimer_v2_7,default_multimer_v2_8,default_multimer_v2_9,default_pdb70_v1_0,default_pdb70_v1_1,default_pdb70_v1_2,default_pdb70_v1_3,default_pdb70_v1_4,default_pdb70_v1_5,default_pdb70_v1_6,default_pdb70_v1_7,default_pdb70_v1_8,default_pdb70_v1_9,default_pdb70_v2_0,default_pdb70_v2_1,default_pdb70_v2_2,default_pdb70_v2_3,default_pdb70_v2_4,default_pdb70_v2_5,default_pdb70_v2_6,default_pdb70_v2_7,default_pdb70_v2_8,default_pdb70_v2_9,default_pdb_v1_0,default_pdb_v1_1,default_pdb_v1_2,default_pdb_v1_3,default_pdb_v1_4,default_pdb_v1_5,default_pdb_v1_6,default_pdb_v1_7,default_pdb_v1_8,default_pdb_v1_9,default_pdb_v2_0,default_pdb_v2_1,default_pdb_v2_2,default_pdb_v2_3,default_pdb_v2_4,default_pdb_v2_5,default_pdb_v2_6,default_pdb_v2_7,default_pdb_v2_8,default_pdb_v2_9,default_struct_v1_0,default_struct_v1_1,default_struct_v1_2,default_struct_v1_3,default_struct_v1_4,default_struct_v1_5,default_struct_v1_6,default_struct_v1_7,default_struct_v1_8,default_struct_v1_9,default_uniclust_v1_0,default_uniclust_v1_1,default_uniclust_v1_2,default_uniclust_v1_3,default_uniclust_v1_4,default_uniclust_v1_5,default_uniclust_v1_6,default_uniclust_v1_7,default_uniclust_v1_8,default_uniclust_v1_9,default_uniclust_v2_0,default_uniclust_v2_1,default_uniclust_v2_2,default_uniclust_v2_3,default_uniclust_v2_4,default_uniclust_v2_5,default_uniclust_v2_6,default_uniclust_v2_7,default_uniclust_v2_8,default_uniclust_v2_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_2,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_v2_0,img_multimer_v2_1,img_multimer_v2_2,img_multimer_v2_3,img_multimer_v2_4,img_multimer_v2_5,img_multimer_v2_6,img_multimer_v2_7,img_multimer_v2_8,img_multimer_v2_9,iter_1_old_v1_0,iter_1_old_v1_1,iter_1_old_v1_2,iter_1_old_v1_3,iter_1_old_v1_4,iter_1_old_v1_5,iter_1_old_v1_6,iter_1_old_v1_7,iter_1_old_v1_8,iter_1_old_v1_9,iter_1_old_v2_0,iter_1_old_v2_1,iter_1_old_v2_2,iter_1_old_v2_3,iter_1_old_v2_4,iter_1_old_v2_5,iter_1_old_v2_6,iter_1_old_v2_7,iter_1_old_v2_8,iter_1_old_v2_9,iter_1_v1_0,iter_1_v1_1,iter_1_v1_2,iter_1_v1_3,iter_1_v1_4,iter_1_v1_5,iter_1_v1_6,iter_1_v1_7,iter_1_v1_8,iter_1_v1_9,iter_1_v2_0,iter_1_v2_1,iter_1_v2_2,iter_1_v2_3,iter_1_v2_4,iter_1_v2_5,iter_1_v2_6,iter_1_v2_7,iter_1_v2_8,iter_1_v2_9,iter_2_old_v2_0,iter_2_old_v2_1,iter_2_old_v2_2,iter_2_old_v2_3,iter_2_old_v2_4,iter_2_old_v2_5,iter_2_old_v2_6,iter_2_old_v2_7,iter_2_old_v2_8,iter_2_old_v2_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4
188,0.45886,0.71943,0.40928,0.45319,0.46142,0.82382,0.80504,0.79867,0.82217,0.82503,0.59272,0.5779,0.57576,0.45338,0.4179,0.4204,0.4352,0.42956,0.39611,0.4172,0.83615,0.78127,0.80182,0.79703,0.43752,0.80012,0.80336,0.44571,0.46594,0.38222,0.79534,0.77362,0.78912,0.80456,0.80933,0.82411,0.67131,0.43793,0.43196,0.364,0.81131,0.77018,0.78537,0.81484,0.8244,0.81519,0.75273,0.78467,0.61588,0.47376,0.77337,0.74813,0.54811,0.50956,0.33639,0.46586,0.31981,0.35139,0.27163,0.36237,0.77865,0.76466,0.45072,0.46731,0.44832,0.41792,0.45922,0.44435,0.40673,0.34923,0.84201,0.78619,0.77324,0.44362,0.4216,0.53533,0.38423,0.76106,0.44951,0.43525,0.81924,0.81105,0.70755,0.82652,0.80593,0.44971,0.43829,0.62824,0.44878,0.36612,0.8296,0.84204,0.79275,0.65033,0.72136,0.78102,0.79516,0.43067,0.44193,0.46248,0.79475,0.80118,0.82329,0.79155,0.80119,0.83039,0.81708,0.79334,0.78814,0.44102,0.89337,0.86714,0.81036,0.83796,0.82639,0.83888,0.82159,0.82061,0.82052,0.82671,0.69101,0.46802,0.55578,0.458,0.44813,0.51589,0.4646,0.40194,0.41004,0.43156,0.70918,0.62692,0.55432,0.44857,0.43218,0.42398,0.40708,0.42888,0.34425,0.38771,0.79503,0.75041,0.76129,0.41881,0.44223,0.44749,0.4286,0.45995,0.4381,0.47437,0.78662,0.72193,0.76557,0.44799,0.43708,0.42173,0.37312,0.4193,0.36968,0.39304,0.88595,0.83383,0.87272,0.82137,0.86489,0.83084,0.86469,0.90426,0.87781,0.89698,0.82256,0.80783,0.8127,0.8319,0.8051,0.83163,0.81687,0.83008,0.8103,0.70288,0.84205,0.95308,0.96524,0.93646,0.86919,0.98361,0.88538,0.84091,1.0,0.95222,0.81604,0.80946,0.80661,0.83154,0.83256,0.81856,0.83124,0.81382,0.84162,0.80234,0.80465,0.82458,0.81099,0.81506,0.80013,0.81059,0.8144,0.82372,0.81174,0.75334,0.81499,0.80726,0.81318,0.80796,0.80371
189,0.47766,0.71919,0.40961,0.45338,0.46316,0.80626,0.78398,0.78304,0.80763,0.81253,0.60811,0.58691,0.58539,0.46024,0.42018,0.42239,0.44118,0.43488,0.39816,0.42177,0.84204,0.77135,0.7969,0.79717,0.43751,0.79857,0.8268,0.45115,0.47381,0.38313,0.79287,0.77577,0.77847,0.80087,0.81137,0.83977,0.69788,0.44208,0.43681,0.37219,0.80593,0.76143,0.7779,0.81815,0.82997,0.82033,0.76445,0.80359,0.63528,0.48065,0.77147,0.76498,0.56705,0.53232,0.33827,0.47096,0.3216,0.36404,0.27509,0.37887,0.78149,0.75721,0.45339,0.47391,0.45426,0.42385,0.47475,0.45783,0.41035,0.35818,0.84436,0.77784,0.77811,0.44418,0.42316,0.55299,0.39669,0.76654,0.44824,0.43957,0.82409,0.8043,0.70341,0.83878,0.80668,0.45319,0.44051,0.65356,0.45025,0.3697,0.82734,0.84982,0.80264,0.65005,0.72929,0.80088,0.80969,0.43166,0.44497,0.46754,0.78001,0.79754,0.81656,0.78726,0.80382,0.8363,0.82059,0.80181,0.80554,0.44438,0.85773,0.85109,0.80279,0.8481,0.84,0.85507,0.82083,0.82564,0.8557,0.88292,0.68814,0.4571,0.54242,0.45687,0.44902,0.51233,0.46077,0.40205,0.4112,0.43275,0.70401,0.61181,0.55763,0.4463,0.43345,0.43461,0.40812,0.43204,0.34835,0.3939,0.77177,0.73232,0.74474,0.41771,0.44305,0.44768,0.42724,0.45807,0.44147,0.47877,0.78974,0.71727,0.75964,0.44899,0.43557,0.42152,0.36992,0.44104,0.37013,0.39427,0.8578,0.85398,0.8493,0.81456,0.86905,0.82371,0.87092,0.88788,0.87947,0.89064,0.80736,0.79193,0.80097,0.81896,0.79002,0.81813,0.80274,0.8202,0.80033,0.69255,0.8355,0.93519,0.96514,0.98629,0.88475,0.93494,0.89115,0.83088,0.95222,1.0,0.80478,0.79451,0.79682,0.82149,0.82279,0.80516,0.82474,0.81564,0.8435,0.82329,0.78892,0.81076,0.80078,0.80514,0.78751,0.80452,0.80429,0.81066,0.80397,0.75113,0.79583,0.82528,0.80129,0.79972,0.80656
190,0.45832,0.73093,0.41833,0.45133,0.44299,0.84336,0.85138,0.83657,0.84353,0.83733,0.57279,0.56571,0.56167,0.45164,0.42205,0.42401,0.43462,0.43037,0.40263,0.41857,0.83898,0.8219,0.85123,0.8133,0.44464,0.80852,0.81001,0.44982,0.47656,0.36007,0.83543,0.78845,0.82297,0.84645,0.85912,0.79172,0.65196,0.44393,0.41787,0.36305,0.87199,0.80063,0.79871,0.82567,0.84589,0.86614,0.76466,0.77986,0.56856,0.48926,0.7831,0.72037,0.54724,0.50336,0.34385,0.46463,0.32158,0.34928,0.27038,0.35305,0.77194,0.77131,0.4614,0.47765,0.44043,0.41531,0.43757,0.44095,0.41136,0.33663,0.84671,0.81825,0.84856,0.44542,0.42685,0.52415,0.38833,0.76264,0.46109,0.45825,0.84561,0.87521,0.73515,0.83189,0.85659,0.46158,0.44184,0.61475,0.4616,0.35359,0.82653,0.85738,0.79652,0.6649,0.74027,0.79894,0.80136,0.44464,0.44528,0.45427,0.85773,0.8343,0.85352,0.80017,0.8243,0.84926,0.85824,0.79671,0.78131,0.45269,0.82931,0.81962,0.86397,0.8356,0.83292,0.82475,0.83745,0.86023,0.77909,0.76729,0.6853,0.44953,0.51551,0.44945,0.45684,0.47993,0.44818,0.3921,0.39801,0.41822,0.70272,0.61915,0.52093,0.43069,0.41888,0.42292,0.40103,0.4377,0.34281,0.36331,0.7089,0.68098,0.6826,0.42013,0.44362,0.44432,0.43178,0.44358,0.42966,0.44837,0.76991,0.73059,0.76783,0.42297,0.41927,0.41594,0.35716,0.39732,0.354,0.37121,0.83113,0.8158,0.8223,0.83668,0.83442,0.84981,0.83139,0.82703,0.83174,0.81388,0.84891,0.86616,0.86755,0.83786,0.83663,0.89765,0.89554,0.84986,0.84795,0.70732,0.78761,0.80984,0.81545,0.80977,0.74847,0.8081,0.81569,0.78738,0.81604,0.80478,1.0,0.84566,0.84432,0.85609,0.91217,0.84342,0.95103,0.83257,0.89524,0.76243,0.84676,0.86689,0.89385,0.9211,0.84406,0.84733,0.83423,0.89063,0.86881,0.73828,0.88092,0.7297,0.82547,0.80415,0.76304
191,0.48072,0.72878,0.4175,0.4499,0.45261,0.896,0.86094,0.86502,0.84905,0.8294,0.5896,0.58496,0.58061,0.44717,0.41786,0.42024,0.42876,0.42432,0.39806,0.41281,0.86506,0.84563,0.86658,0.81975,0.44179,0.82549,0.8082,0.43838,0.46687,0.36304,0.84138,0.79669,0.83445,0.85205,0.83234,0.80693,0.64135,0.43725,0.41978,0.3629,0.85725,0.82502,0.82762,0.82221,0.84628,0.83908,0.7714,0.77703,0.59982,0.47657,0.78441,0.7246,0.54497,0.48998,0.34639,0.45946,0.344,0.35178,0.26851,0.34815,0.7909,0.79139,0.45978,0.46205,0.44299,0.41773,0.44361,0.44672,0.40576,0.34501,0.85993,0.83727,0.82057,0.44223,0.42335,0.51472,0.382,0.77321,0.45226,0.45231,0.82706,0.87524,0.738,0.84045,0.85886,0.45554,0.44802,0.61124,0.44979,0.36147,0.85302,0.82332,0.80655,0.67216,0.73686,0.81354,0.76724,0.44037,0.43828,0.45127,0.87999,0.8428,0.85452,0.81767,0.82437,0.83712,0.82814,0.79021,0.78949,0.44365,0.86774,0.83061,0.86971,0.83804,0.82464,0.82991,0.82814,0.83332,0.77629,0.74343,0.7247,0.48319,0.53135,0.46838,0.46711,0.49064,0.45282,0.39306,0.38945,0.41764,0.70319,0.65608,0.53565,0.44464,0.42807,0.43183,0.40029,0.41651,0.34025,0.36211,0.73879,0.71402,0.71939,0.42274,0.43323,0.43664,0.43548,0.44546,0.43891,0.45262,0.76716,0.75033,0.7823,0.42863,0.4307,0.4172,0.3585,0.41049,0.35683,0.37391,0.82386,0.78878,0.82386,0.85211,0.81244,0.85334,0.81587,0.82496,0.81494,0.81125,0.85493,0.9249,0.88968,0.86841,0.86934,0.90233,0.87699,0.84459,0.87026,0.71928,0.79804,0.80329,0.80408,0.7975,0.74616,0.80277,0.80759,0.8002,0.80946,0.79451,0.84566,1.0,0.87646,0.87103,0.85191,0.90648,0.85974,0.85778,0.85168,0.7876,0.89713,0.89706,0.90349,0.89353,0.86173,0.85092,0.84636,0.90594,0.87142,0.7616,0.86794,0.73997,0.83842,0.8046,0.77048
192,0.46537,0.70622,0.4077,0.44481,0.45104,0.85477,0.83783,0.85144,0.84033,0.82117,0.57243,0.56726,0.56314,0.43533,0.4053,0.40832,0.41836,0.41412,0.38493,0.40131,0.88076,0.83215,0.83567,0.81071,0.438,0.80721,0.82101,0.43673,0.46329,0.35869,0.84899,0.78027,0.83408,0.85004,0.8245,0.80011,0.63375,0.43309,0.41979,0.35455,0.87513,0.80665,0.80514,0.82354,0.86132,0.81865,0.75905,0.7751,0.57087,0.47701,0.77427,0.7462,0.54052,0.49231,0.3399,0.43457,0.32132,0.34875,0.2713,0.34944,0.76785,0.7648,0.45413,0.45592,0.44635,0.4193,0.43021,0.44221,0.39925,0.33835,0.87734,0.8343,0.79727,0.43994,0.41949,0.50772,0.37597,0.72639,0.44922,0.4451,0.82078,0.84277,0.72394,0.83272,0.81341,0.44989,0.44245,0.60498,0.4506,0.35913,0.84473,0.81076,0.81272,0.66138,0.72481,0.77769,0.76654,0.4339,0.43562,0.44481,0.84654,0.79914,0.86533,0.80116,0.79778,0.80764,0.8239,0.78125,0.77786,0.44059,0.87166,0.83711,0.86778,0.8347,0.81485,0.82164,0.82548,0.81271,0.80079,0.75337,0.68789,0.47217,0.51999,0.44915,0.44606,0.48133,0.46729,0.38609,0.38414,0.42734,0.71318,0.63014,0.52093,0.44128,0.4145,0.40767,0.39234,0.4043,0.33401,0.35967,0.72321,0.6937,0.70423,0.39855,0.41914,0.42337,0.40599,0.4435,0.43105,0.46994,0.74567,0.709,0.72654,0.43136,0.42648,0.4076,0.35715,0.40301,0.3535,0.36999,0.82051,0.7892,0.81856,0.83738,0.80466,0.83597,0.80856,0.8275,0.80456,0.79424,0.84944,0.85709,0.85676,0.86444,0.83888,0.85833,0.85515,0.83603,0.8557,0.6895,0.78752,0.79775,0.805,0.80574,0.74918,0.79589,0.78966,0.79203,0.80661,0.79682,0.84432,0.87646,1.0,0.8603,0.84637,0.88432,0.82722,0.85137,0.81672,0.80794,0.8815,0.8578,0.87435,0.87337,0.86817,0.84658,0.84675,0.87799,0.85116,0.74328,0.82753,0.7413,0.81143,0.79416,0.76669
193,0.46565,0.73287,0.42089,0.45702,0.455,0.86163,0.87576,0.86006,0.91841,0.83135,0.59008,0.58076,0.57686,0.44844,0.41785,0.4198,0.43079,0.42629,0.39761,0.4142,0.90392,0.84779,0.866,0.83408,0.44375,0.84101,0.87028,0.4426,0.47729,0.3682,0.90515,0.81334,0.8424,0.87011,0.84162,0.86871,0.65675,0.44338,0.42149,0.36644,0.90489,0.83384,0.83854,0.83561,0.93471,0.83854,0.78602,0.7965,0.59619,0.48503,0.79914,0.74474,0.55743,0.4977,0.34786,0.45325,0.32165,0.3565,0.27108,0.35548,0.80934,0.80203,0.46177,0.47439,0.44787,0.42471,0.44254,0.45582,0.41125,0.34122,0.90738,0.84919,0.82137,0.44784,0.42891,0.52784,0.38925,0.77541,0.46336,0.44804,0.83483,0.87311,0.73934,0.8575,0.84892,0.45782,0.4495,0.62913,0.45843,0.35827,0.94234,0.85513,0.81642,0.67485,0.74771,0.79596,0.78723,0.4449,0.44379,0.45504,0.8559,0.82956,0.93794,0.83526,0.82777,0.84429,0.84272,0.80993,0.80388,0.4524,0.87231,0.83704,0.91312,0.86387,0.89932,0.8558,0.84602,0.84578,0.81183,0.78928,0.71553,0.47233,0.52624,0.46089,0.45797,0.48643,0.45611,0.39521,0.39558,0.43969,0.7097,0.64289,0.532,0.44263,0.42838,0.4268,0.4046,0.41828,0.3371,0.36718,0.74093,0.71693,0.71841,0.41802,0.43308,0.43873,0.41965,0.45138,0.44311,0.46215,0.77575,0.72837,0.76275,0.42936,0.42977,0.43196,0.36201,0.40823,0.3595,0.37776,0.84046,0.80652,0.83868,0.85775,0.8296,0.86053,0.8195,0.83105,0.83189,0.82355,0.94593,0.86791,0.89624,0.90445,0.87253,0.86386,0.88427,0.85566,0.87042,0.7452,0.79512,0.81807,0.82804,0.82865,0.77422,0.81859,0.8143,0.79874,0.83154,0.82149,0.85609,0.87103,0.8603,1.0,0.89085,0.89871,0.86561,0.89471,0.8475,0.79445,0.85471,0.85029,0.87264,0.87642,0.85703,0.86098,0.85537,0.87093,0.86109,0.76446,0.87245,0.76087,0.84994,0.81543,0.78233
194,0.45771,0.73489,0.41832,0.45658,0.45045,0.84937,0.85787,0.8417,0.86308,0.82771,0.59073,0.58408,0.5802,0.45172,0.42208,0.42432,0.4345,0.43009,0.40186,0.41822,0.87285,0.83263,0.85695,0.82234,0.44334,0.82755,0.84267,0.44524,0.47605,0.36622,0.86071,0.80143,0.83086,0.8575,0.85403,0.82427,0.64695,0.44281,0.41757,0.36612,0.90155,0.81332,0.81902,0.83042,0.87205,0.8586,0.77843,0.79644,0.59021,0.48396,0.79169,0.7301,0.54505,0.50365,0.3417,0.46157,0.32445,0.3517,0.26769,0.34907,0.79563,0.79343,0.45668,0.47548,0.43732,0.41652,0.44172,0.44452,0.41068,0.33892,0.88016,0.83381,0.83155,0.44601,0.42693,0.52614,0.38974,0.78761,0.46065,0.45266,0.84882,0.87612,0.74011,0.8497,0.85665,0.45877,0.44409,0.62203,0.458,0.3595,0.85988,0.89421,0.81085,0.67479,0.73614,0.79444,0.79246,0.44066,0.44365,0.46181,0.85341,0.84957,0.87237,0.81968,0.8385,0.86374,0.85395,0.80793,0.80286,0.44969,0.85372,0.83715,0.90008,0.87503,0.88315,0.85479,0.84343,0.85522,0.80753,0.80233,0.71882,0.4646,0.53327,0.46002,0.47195,0.4905,0.45639,0.39935,0.40018,0.42643,0.70902,0.64578,0.53856,0.43911,0.42988,0.44792,0.40877,0.43741,0.34215,0.36947,0.7415,0.71103,0.72401,0.42701,0.44233,0.44566,0.43122,0.45275,0.44908,0.46419,0.77925,0.74334,0.78354,0.43231,0.42718,0.42528,0.36493,0.40704,0.36176,0.37898,0.84381,0.80652,0.83649,0.84258,0.82152,0.85047,0.81744,0.82733,0.82347,0.826,0.87764,0.86855,0.89513,0.86062,0.8432,0.87957,0.90891,0.87073,0.86309,0.78995,0.7912,0.81696,0.82479,0.82979,0.76458,0.82348,0.81848,0.79328,0.83256,0.82279,0.91217,0.85191,0.84637,0.89085,1.0,0.86842,0.89855,0.85485,0.88574,0.78129,0.84105,0.8646,0.87688,0.89276,0.84776,0.84424,0.84353,0.88113,0.85498,0.7621,0.86646,0.75132,0.82747,0.81497,0.76486
195,0.47923,0.7338,0.42126,0.4535,0.45714,0.88553,0.85685,0.85977,0.85921,0.82042,0.60117,0.5944,0.59017,0.44596,0.4143,0.41629,0.42713,0.42255,0.39356,0.40983,0.86814,0.84486,0.8762,0.82955,0.44328,0.83559,0.83357,0.44255,0.47292,0.37051,0.8525,0.81127,0.83706,0.8612,0.83712,0.84318,0.66204,0.43999,0.42062,0.3691,0.87963,0.82811,0.83142,0.83457,0.87783,0.83639,0.78967,0.79899,0.60704,0.4813,0.79732,0.75169,0.5635,0.50286,0.35456,0.44935,0.32615,0.35941,0.27153,0.35609,0.80394,0.79762,0.46537,0.47209,0.45393,0.42615,0.44933,0.46392,0.41356,0.35057,0.87249,0.84242,0.82254,0.44643,0.42592,0.52591,0.38717,0.7779,0.45684,0.44883,0.83812,0.87036,0.74199,0.87559,0.84285,0.45611,0.45085,0.63644,0.45484,0.3665,0.88481,0.8445,0.82822,0.6851,0.74787,0.80741,0.78697,0.4403,0.44191,0.45556,0.86159,0.82732,0.8759,0.82981,0.82682,0.8396,0.83464,0.80874,0.81363,0.44581,0.87148,0.84145,0.88659,0.85953,0.85954,0.85582,0.83809,0.83615,0.80022,0.77083,0.72415,0.47627,0.52453,0.46645,0.47119,0.48447,0.45698,0.39471,0.39097,0.43923,0.71187,0.64841,0.53818,0.45002,0.4291,0.42376,0.40345,0.41743,0.34134,0.36648,0.73566,0.70735,0.71614,0.40964,0.42879,0.43424,0.41782,0.44551,0.45404,0.46163,0.77203,0.73637,0.76056,0.43471,0.43535,0.4225,0.36256,0.41192,0.35981,0.37733,0.83365,0.80275,0.83431,0.86197,0.8198,0.8617,0.8183,0.83166,0.82103,0.81926,0.8697,0.88405,0.88432,0.86971,0.86927,0.88838,0.88257,0.85057,0.86637,0.72261,0.80111,0.81023,0.81225,0.81028,0.76464,0.80969,0.80787,0.80455,0.81856,0.80516,0.84342,0.90648,0.88432,0.89871,0.86842,1.0,0.85778,0.90589,0.84317,0.81153,0.88371,0.87631,0.88336,0.87653,0.86307,0.85605,0.8523,0.90436,0.86066,0.76387,0.85234,0.75381,0.83726,0.81351,0.78007
196,0.47689,0.76299,0.42791,0.45874,0.45012,0.84991,0.8604,0.83792,0.84974,0.84084,0.61518,0.607,0.60299,0.46315,0.43059,0.43228,0.44409,0.43958,0.411,0.42728,0.83516,0.82701,0.8844,0.84234,0.45096,0.83445,0.82736,0.45846,0.4839,0.36913,0.82966,0.81149,0.83041,0.85663,0.87361,0.81881,0.68673,0.45148,0.42044,0.37307,0.86475,0.81644,0.82227,0.84161,0.84594,0.88944,0.79722,0.81289,0.60969,0.49431,0.79572,0.74507,0.573,0.52185,0.35026,0.47454,0.32826,0.36232,0.27251,0.36192,0.80179,0.80058,0.47063,0.49029,0.44975,0.42345,0.45433,0.4639,0.4207,0.34582,0.83488,0.82955,0.87851,0.45263,0.4347,0.54324,0.39602,0.81755,0.46774,0.47108,0.86491,0.90338,0.75188,0.86079,0.89034,0.46545,0.44821,0.64232,0.46911,0.35853,0.84187,0.87601,0.81418,0.69237,0.76883,0.84515,0.81545,0.45089,0.45363,0.46547,0.87621,0.86394,0.84449,0.82132,0.85198,0.88841,0.8696,0.8218,0.82084,0.4594,0.83232,0.83224,0.86429,0.83643,0.85704,0.84079,0.84933,0.88088,0.79781,0.79402,0.7306,0.45858,0.52416,0.46048,0.46863,0.49001,0.45878,0.40016,0.40634,0.42656,0.71155,0.64265,0.54156,0.43933,0.42769,0.43706,0.41076,0.44694,0.34429,0.36847,0.73015,0.70475,0.70738,0.42768,0.4527,0.45353,0.44048,0.45293,0.43568,0.45731,0.79931,0.75628,0.80755,0.43153,0.42854,0.42591,0.36172,0.40605,0.36043,0.37935,0.83463,0.82791,0.82933,0.86194,0.84654,0.87353,0.84431,0.84024,0.84734,0.83501,0.85228,0.87283,0.87189,0.8325,0.85552,0.90628,0.90518,0.85496,0.85107,0.7223,0.80408,0.83081,0.8335,0.8272,0.77059,0.82479,0.8395,0.80054,0.83124,0.82474,0.95103,0.85974,0.82722,0.86561,0.89855,0.85778,1.0,0.85225,0.92135,0.78732,0.83678,0.8597,0.90336,0.9248,0.84069,0.8585,0.83665,0.89863,0.8776,0.76603,0.8831,0.75608,0.85054,0.82693,0.78456
197,0.5005,0.74121,0.42514,0.45742,0.46274,0.85004,0.84638,0.85362,0.85706,0.83244,0.62795,0.61136,0.60801,0.45508,0.41799,0.41953,0.43385,0.42875,0.39656,0.41468,0.85686,0.84017,0.88228,0.84306,0.44321,0.84366,0.86168,0.44521,0.4826,0.37315,0.86167,0.82034,0.83902,0.87455,0.84991,0.85121,0.69583,0.44373,0.42224,0.37533,0.85853,0.82765,0.82965,0.8569,0.88708,0.85097,0.81224,0.82324,0.63007,0.49156,0.8151,0.77572,0.59641,0.52001,0.35458,0.45805,0.32387,0.37588,0.27644,0.38112,0.82066,0.81146,0.47108,0.48489,0.45767,0.43961,0.46322,0.4859,0.42679,0.35841,0.8551,0.84834,0.83847,0.44946,0.42785,0.54175,0.39741,0.79269,0.46477,0.46281,0.85083,0.87882,0.73963,0.87222,0.85212,0.45795,0.45213,0.66618,0.46144,0.36812,0.90022,0.84316,0.86593,0.6937,0.76557,0.8519,0.81736,0.44353,0.44387,0.45892,0.85768,0.83629,0.88464,0.8299,0.83875,0.85577,0.84985,0.83852,0.84564,0.45971,0.8522,0.83662,0.89021,0.85378,0.87561,0.85299,0.86181,0.86454,0.83376,0.79812,0.71898,0.46485,0.51076,0.4635,0.45444,0.47994,0.45922,0.39591,0.39194,0.43818,0.71333,0.63349,0.53598,0.4528,0.42758,0.42731,0.40335,0.41693,0.34373,0.36955,0.7278,0.70192,0.70559,0.40827,0.43009,0.43284,0.41493,0.44535,0.43939,0.457,0.78539,0.73055,0.76105,0.43271,0.43129,0.42815,0.36404,0.41672,0.36142,0.37897,0.82175,0.81991,0.82077,0.86787,0.82751,0.86556,0.82622,0.82747,0.82784,0.82078,0.87468,0.84979,0.87587,0.86517,0.86796,0.86338,0.87438,0.85915,0.86786,0.71381,0.79857,0.81456,0.81753,0.82145,0.78682,0.80271,0.81412,0.80183,0.81382,0.81564,0.83257,0.85778,0.85137,0.89471,0.85485,0.90589,0.85225,1.0,0.85412,0.85252,0.84289,0.83783,0.87032,0.88074,0.85954,0.87316,0.86677,0.87814,0.88272,0.79016,0.85094,0.75477,0.84798,0.81454,0.78906
