,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_mul_newest_0,default_mul_newest_1,default_mul_newest_10,default_mul_newest_11,default_mul_newest_12,default_mul_newest_13,default_mul_newest_14,default_mul_newest_15,default_mul_newest_16,default_mul_newest_17,default_mul_newest_18,default_mul_newest_19,default_mul_newest_2,default_mul_newest_20,default_mul_newest_21,default_mul_newest_22,default_mul_newest_23,default_mul_newest_24,default_mul_newest_3,default_mul_newest_4,default_mul_newest_5,default_mul_newest_6,default_mul_newest_7,default_mul_newest_8,default_mul_newest_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9
122,0.82009,0.86958,0.85949,0.45527,0.80881,0.78981,0.79012,0.79133,0.79128,0.38264,0.78842,0.3826,0.78599,0.38371,0.3805,0.83836,0.4897,0.83371,0.43378,0.86768,0.41089,0.49068,0.78352,0.7764,0.80707,0.8318,0.84145,0.89489,0.98175,0.84017,0.91048,0.83922,0.45404,0.89166,0.89397,0.9341,0.85201,0.83129,0.88948,0.86392,0.87437,0.86055,0.8629,0.82895,0.41381,0.41079,0.81889,0.81329,0.84112,0.8251,0.82163,0.80725,0.44985,0.78819,0.79605,0.77205,0.81328,0.78038,0.79123,0.35015,0.82599,0.41101,0.76389,0.77046,0.77185,0.70962,0.78283,0.70763,0.38278,0.7479,0.81597,0.85231,0.89452,0.84292,0.85055,0.42752,0.41216,0.77597,0.3769,0.81844,0.84501,0.84073,0.85669,0.83294,0.82228,0.82665,0.82512,0.79003,0.81908,0.78357,0.68058,0.66589,0.69133,0.38907,0.77262,0.41376,0.65156,0.37957,0.35855,0.34097,0.84347,0.85371,0.91324,0.84431,0.90491,0.91073,0.90002,0.90433,0.91177,0.92532,0.9439,0.82529,0.83973,0.88569,0.92322,0.88986,0.44796,0.83346,0.82534,0.87322,0.94425,0.89924,1.0,0.98613,0.97652,0.78776,0.39841,0.3883,0.79112,0.79309,0.77172,0.3476,0.34783,0.38254,0.39401,0.7791,0.40156,0.81933,0.79309,0.41637,0.34649,0.717,0.31836,0.36369,0.81288,0.37069,0.73336,0.73932,0.67886,0.68341,0.37633,0.32371,0.32739,0.78452,0.39531,0.78616,0.39732,0.39247,0.81819,0.37209,0.82087,0.35793,0.73527
123,0.82063,0.86409,0.85859,0.44782,0.80884,0.79154,0.79163,0.79288,0.79283,0.38205,0.79009,0.38204,0.78762,0.78733,0.37998,0.83708,0.47922,0.83124,0.43785,0.86572,0.40979,0.48065,0.78349,0.77397,0.80763,0.41365,0.84198,0.88568,0.97459,0.84181,0.8977,0.83434,0.86816,0.8839,0.90106,0.9263,0.86513,0.41623,0.87912,0.86003,0.88504,0.86351,0.8609,0.82962,0.41394,0.41093,0.81969,0.8125,0.84306,0.8258,0.82054,0.80707,0.44477,0.78882,0.79455,0.76969,0.81059,0.78224,0.79146,0.34928,0.42075,0.40834,0.76337,0.77093,0.77058,0.70684,0.78051,0.34125,0.38163,0.3785,0.8168,0.84812,0.89863,0.84425,0.85133,0.42549,0.4111,0.37543,0.37612,0.81844,0.84483,0.83913,0.85588,0.83122,0.82239,0.82659,0.82439,0.78806,0.81848,0.7827,0.68203,0.66734,0.68397,0.38913,0.77333,0.41499,0.6531,0.38145,0.60473,0.34067,0.8454,0.8533,0.91552,0.84012,0.90042,0.90561,0.89215,0.90009,0.90341,0.9331,0.9373,0.8215,0.83967,0.87795,0.91418,0.87208,0.81978,0.83023,0.82572,0.87592,0.94451,0.90771,0.98613,1.0,0.97549,0.78552,0.39633,0.38667,0.78855,0.79044,0.77131,0.34686,0.34683,0.38064,0.78701,0.77883,0.39937,0.81996,0.79156,0.41581,0.34582,0.7163,0.31786,0.36252,0.81148,0.36901,0.36523,0.73745,0.6782,0.68284,0.37701,0.32276,0.32639,0.78311,0.78932,0.7859,0.39525,0.39128,0.81926,0.37056,0.82076,0.35687,0.73531
124,0.81718,0.87095,0.85847,0.81487,0.80824,0.78542,0.78593,0.78704,0.78698,0.38129,0.78334,0.38135,0.78145,0.38223,0.37895,0.43098,0.4832,0.42556,0.42816,0.85828,0.40736,0.47669,0.78516,0.7813,0.80762,0.82811,0.83243,0.87926,0.96254,0.83056,0.90979,0.83499,0.87924,0.90348,0.87168,0.91163,0.83622,0.41331,0.88942,0.86354,0.86614,0.84881,0.86029,0.40779,0.41101,0.40728,0.8135,0.80745,0.83155,0.82041,0.81977,0.80293,0.44049,0.7838,0.79428,0.77602,0.44992,0.77442,0.78689,0.35197,0.41796,0.40249,0.76249,0.76832,0.76498,0.71058,0.77784,0.70933,0.37821,0.74722,0.81236,0.44949,0.87701,0.83235,0.84086,0.42208,0.81562,0.78057,0.37893,0.81261,0.83608,0.83785,0.84787,0.83283,0.81911,0.82696,0.82177,0.79476,0.81541,0.78699,0.39973,0.3973,0.41892,0.38694,0.76713,0.41039,0.648,0.37919,0.59505,0.51421,0.83689,0.84411,0.89349,0.84111,0.92007,0.89381,0.89087,0.88063,0.89339,0.91859,0.95739,0.81406,0.83296,0.86048,0.91626,0.87613,0.81502,0.8299,0.81497,0.8654,0.92447,0.88124,0.97652,0.97549,1.0,0.78532,0.39303,0.3847,0.78912,0.78998,0.77302,0.34793,0.34809,0.3796,0.38983,0.77893,0.39593,0.81742,0.79221,0.4118,0.34597,0.71938,0.31893,0.72675,0.81421,0.74966,0.73035,0.73642,0.32415,0.68462,0.75245,0.32353,0.32675,0.78417,0.39063,0.78438,0.78956,0.785,0.81607,0.37101,0.8192,0.3582,0.73991
125,0.85487,0.79743,0.7783,0.39318,0.84262,0.82221,0.39659,0.3976,0.39759,0.82236,0.82007,0.39733,0.81647,0.3975,0.81597,0.41512,0.79596,0.41122,0.76177,0.82904,0.42409,0.80948,0.84893,0.37741,0.42344,0.42061,0.84514,0.8181,0.78495,0.84701,0.79048,0.79757,0.77864,0.78074,0.80407,0.80971,0.78036,0.41887,0.80295,0.81098,0.7976,0.80905,0.40049,0.87996,0.42325,0.42331,0.4239,0.86871,0.8452,0.42576,0.42633,0.82644,0.40347,0.41593,0.87187,0.78567,0.76397,0.81581,0.4157,0.36026,0.42516,0.4045,0.85796,0.82787,0.79681,0.34776,0.80151,0.34376,0.40811,0.40061,0.85844,0.39924,0.81423,0.83145,0.82732,0.4272,0.93385,0.38004,0.37592,0.81946,0.84989,0.85763,0.84969,0.89263,0.85981,0.41804,0.83771,0.38461,0.82866,0.40013,0.43703,0.43226,0.65824,0.82731,0.78477,0.74536,0.55198,0.36519,0.64421,0.5243,0.84502,0.84417,0.8045,0.41293,0.7747,0.80923,0.78941,0.80281,0.80568,0.38331,0.77989,0.78575,0.85086,0.82469,0.78398,0.80549,0.40656,0.82857,0.82881,0.80223,0.79822,0.79793,0.78776,0.78552,0.78532,1.0,0.90728,0.89293,0.43768,0.91677,0.8528,0.76173,0.76325,0.89947,0.90089,0.88366,0.90817,0.43874,0.92446,0.85834,0.77514,0.34611,0.32622,0.87893,0.88302,0.87181,0.87938,0.85993,0.33273,0.72582,0.79687,0.69784,0.70857,0.42796,0.90314,0.88762,0.94328,0.95126,0.88669,0.81837,0.85348,0.78491,0.76662
126,0.8604,0.38774,0.382,0.80129,0.84078,0.82783,0.39825,0.83097,0.83089,0.39692,0.39816,0.39885,0.39604,0.39932,0.82068,0.85022,0.38504,0.85191,0.77652,0.8363,0.42744,0.39495,0.4004,0.79763,0.85852,0.84682,0.85183,0.81523,0.40046,0.85265,0.38683,0.40483,0.78128,0.38168,0.4147,0.40502,0.4048,0.87221,0.39238,0.40385,0.80084,0.40621,0.40756,0.42654,0.86152,0.86129,0.42781,0.86705,0.85195,0.87274,0.88124,0.83241,0.4054,0.41818,0.84442,0.36865,0.38365,0.82564,0.81984,0.74258,0.87917,0.39845,0.82351,0.81868,0.80203,0.73099,0.80321,0.72408,0.81854,0.39203,0.86182,0.82877,0.4134,0.43328,0.43075,0.42404,0.86558,0.80437,0.37706,0.82656,0.8545,0.85723,0.85661,0.87403,0.86281,0.85679,0.8445,0.81045,0.83377,0.39777,0.42583,0.67215,0.41767,0.41042,0.79384,0.40177,0.55464,0.36596,0.63878,0.34518,0.85033,0.85058,0.80989,0.82488,0.77707,0.81371,0.79167,0.80761,0.8078,0.3873,0.783,0.79069,0.85465,0.82705,0.7864,0.80735,0.84658,0.40223,0.83746,0.80696,0.41093,0.41425,0.39841,0.39633,0.39311,0.90728,1.0,0.95112,0.44125,0.89812,0.83495,0.76056,0.75838,0.89024,0.93854,0.88822,0.91976,0.4447,0.44618,0.90501,0.76994,0.34736,0.32625,0.40282,0.41202,0.86294,0.41975,0.40734,0.32981,0.72043,0.78786,0.69503,0.70715,0.43852,0.92901,0.95583,0.4379,0.42483,0.44082,0.81213,0.42912,0.78214,0.76721
127,0.85011,0.38409,0.78067,0.7974,0.83432,0.83838,0.8401,0.83968,0.83919,0.83229,0.83245,0.39708,0.39343,0.39688,0.82914,0.84333,0.38153,0.40795,0.76735,0.82752,0.41833,0.81699,0.39998,0.38068,0.8547,0.84378,0.83779,0.80389,0.39047,0.84037,0.78317,0.79376,0.77692,0.37523,0.79941,0.3988,0.39333,0.41719,0.79791,0.39492,0.79725,0.81613,0.39727,0.41876,0.41866,0.41972,0.42042,0.85607,0.84173,0.86707,0.41496,0.8176,0.39926,0.83334,0.82978,0.79762,0.37654,0.81287,0.40882,0.7548,0.86443,0.39465,0.80988,0.80041,0.79316,0.35145,0.79203,0.34662,0.80573,0.39718,0.85102,0.39733,0.40613,0.42685,0.42322,0.41644,0.85669,0.82259,0.38021,0.82153,0.84051,0.84335,0.84223,0.86531,0.84952,0.41199,0.84238,0.8276,0.82932,0.85005,0.71064,0.68491,0.6708,0.40334,0.41638,0.39396,0.36001,0.36505,0.65745,0.34694,0.83908,0.8389,0.8001,0.81536,0.77685,0.80442,0.78894,0.40341,0.79635,0.3817,0.77967,0.77981,0.83878,0.82248,0.78476,0.80965,0.83445,0.82403,0.82811,0.79802,0.39721,0.7945,0.3883,0.38667,0.38475,0.89293,0.95112,1.0,0.89743,0.89082,0.86314,0.7739,0.77341,0.89406,0.9297,0.92092,0.91042,0.86537,0.4362,0.89508,0.78367,0.3502,0.32758,0.84474,0.40556,0.87783,0.85393,0.40434,0.33322,0.72934,0.80837,0.70203,0.71199,0.44184,0.9174,0.94924,0.42369,0.89258,0.86212,0.82528,0.42647,0.79984,0.77727
128,0.85497,0.80585,0.78412,0.39556,0.41872,0.82031,0.82308,0.82341,0.82346,0.82105,0.81835,0.39768,0.39515,0.39752,0.39444,0.41293,0.80339,0.41056,0.42,0.83535,0.41873,0.81751,0.85932,0.80701,0.41332,0.41622,0.84436,0.82219,0.78815,0.84627,0.79649,0.7994,0.78289,0.7859,0.80954,0.81351,0.78159,0.41641,0.80991,0.40241,0.79911,0.81373,0.40459,0.41708,0.41775,0.41841,0.41999,0.85362,0.84429,0.42006,0.4224,0.82564,0.40504,0.40561,0.85243,0.78865,0.77045,0.81742,0.40709,0.36061,0.4213,0.40022,0.4089,0.82486,0.79421,0.74189,0.8017,0.34415,0.39513,0.388,0.85732,0.40153,0.82067,0.83184,0.82886,0.42182,0.89359,0.38064,0.37655,0.81863,0.84798,0.85383,0.85115,0.87765,0.85798,0.41121,0.83838,0.3863,0.82805,0.84537,0.6966,0.41835,0.41995,0.40075,0.78637,0.39541,0.55635,0.57087,0.37469,0.52368,0.84335,0.84301,0.80801,0.8232,0.77839,0.81359,0.79327,0.80602,0.80903,0.78861,0.78407,0.78787,0.85012,0.82991,0.78746,0.80937,0.84974,0.83387,0.82789,0.80354,0.80255,0.80278,0.79112,0.78855,0.78912,0.43768,0.44125,0.89743,1.0,0.43686,0.40112,0.75971,0.76032,0.4208,0.9106,0.41821,0.4497,0.44474,0.4429,0.42851,0.76976,0.34624,0.32611,0.88158,0.8941,0.41341,0.41971,0.8681,0.72323,0.72293,0.79632,0.69584,0.70751,0.9363,0.91644,0.88528,0.4388,0.93486,0.4447,0.38486,0.85905,0.78247,0.76533
129,0.84459,0.80895,0.78023,0.40056,0.83562,0.81656,0.81873,0.81872,0.81875,0.39143,0.81415,0.39215,0.81156,0.39302,0.38929,0.86951,0.80648,0.85428,0.41916,0.43175,0.41285,0.39669,0.85363,0.37879,0.40888,0.83896,0.83499,0.82912,0.79018,0.84037,0.80081,0.80741,0.78424,0.78895,0.81045,0.8193,0.78962,0.85473,0.81505,0.82201,0.80332,0.81997,0.82728,0.40979,0.41039,0.41073,0.4112,0.41322,0.83963,0.41314,0.41904,0.41857,0.84509,0.40743,0.84516,0.79084,0.77543,0.80659,0.40563,0.3596,0.41765,0.81073,0.82231,0.40762,0.78686,0.34889,0.415,0.34539,0.39033,0.37783,0.84674,0.8366,0.81683,0.83119,0.42187,0.41624,0.87414,0.38586,0.80563,0.41751,0.43055,0.4316,0.43303,0.4215,0.43084,0.84809,0.42447,0.38632,0.43066,0.40392,0.42306,0.4133,0.42019,0.39789,0.7775,0.39625,0.55736,0.37781,0.63428,0.3455,0.83798,0.42923,0.42176,0.82799,0.39182,0.42237,0.4109,0.41676,0.42766,0.78832,0.39591,0.41138,0.43236,0.42157,0.40503,0.81298,0.85233,0.40218,0.82565,0.80252,0.8016,0.8053,0.79308,0.79045,0.78997,0.91677,0.89812,0.89082,0.43686,1.0,0.84173,0.76051,0.7666,0.88784,0.90918,0.88212,0.90096,0.4248,0.91366,0.85609,0.78154,0.34694,0.32661,0.39543,0.87652,0.40253,0.40625,0.42277,0.71628,0.73382,0.78077,0.329,0.33202,0.42266,0.91882,0.88825,0.43802,0.42295,0.42539,0.81352,0.84739,0.36737,0.76568
130,0.80448,0.77628,0.7708,0.75406,0.78328,0.80933,0.38645,0.38619,0.38601,0.80409,0.80847,0.38593,0.80187,0.38645,0.80134,0.79682,0.7728,0.38387,0.74414,0.79278,0.81233,0.788,0.84346,0.80894,0.3862,0.3916,0.8041,0.37442,0.76832,0.80722,0.36904,0.76429,0.77107,0.76536,0.37978,0.37754,0.765,0.38802,0.37426,0.37898,0.78744,0.38196,0.37899,0.81948,0.38957,0.39041,0.82549,0.79951,0.8074,0.82204,0.38939,0.77345,0.38014,0.77207,0.37771,0.38197,0.35739,0.77278,0.37618,0.3604,0.38971,0.37049,0.75699,0.75381,0.75232,0.35352,0.75234,0.35376,0.75698,0.7508,0.81205,0.37534,0.37911,0.80045,0.79045,0.38768,0.8174,0.38812,0.38329,0.78214,0.80104,0.80105,0.80056,0.39092,0.80938,0.81026,0.80526,0.80544,0.79744,0.39971,0.38922,0.39228,0.3817,0.76588,0.73554,0.69226,0.34163,0.35114,0.64442,0.53205,0.80821,0.80326,0.77924,0.38159,0.76595,0.78103,0.77246,0.78002,0.78064,0.77715,0.77177,0.76635,0.80483,0.80454,0.76989,0.79811,0.38153,0.80258,0.79672,0.78035,0.7737,0.77954,0.77172,0.77131,0.77302,0.8528,0.83495,0.86314,0.40112,0.84173,1.0,0.78246,0.36267,0.85362,0.84692,0.8907,0.84073,0.8173,0.84662,0.80546,0.78241,0.35124,0.32908,0.82441,0.82503,0.85368,0.79715,0.8127,0.33401,0.34191,0.7857,0.33272,0.33362,0.87563,0.84356,0.85885,0.85296,0.85105,0.81371,0.8241,0.83753,0.37427,0.36627
131,0.35213,0.74641,0.35345,0.34309,0.74318,0.34791,0.34778,0.74284,0.34742,0.73984,0.74031,0.74085,0.34504,0.34918,0.73715,0.75108,0.3506,0.7506,0.72255,0.74639,0.74503,0.35245,0.77224,0.36565,0.749,0.74225,0.73656,0.73637,0.73265,0.3488,0.73643,0.73193,0.73895,0.73587,0.34804,0.75189,0.73149,0.74184,0.7492,0.74425,0.75144,0.35339,0.74189,0.74281,0.74138,0.74319,0.74332,0.73659,0.34868,0.74514,0.74326,0.71492,0.75498,0.34391,0.71241,0.78471,0.70313,0.34485,0.71314,0.7605,0.7454,0.70843,0.69405,0.33043,0.695,0.35925,0.7031,0.36307,0.69222,0.69539,0.7467,0.3514,0.35269,0.35271,0.74953,0.74549,0.74383,0.77063,0.35889,0.73953,0.73915,0.74396,0.74408,0.74794,0.74618,0.76067,0.7492,0.76599,0.74696,0.76709,0.36459,0.36494,0.36193,0.69528,0.34621,0.65061,0.33111,0.53543,0.63168,0.55954,0.73964,0.73939,0.73697,0.74266,0.74292,0.73879,0.74261,0.74363,0.7381,0.34925,0.74304,0.73104,0.73899,0.74443,0.74434,0.76017,0.35353,0.75841,0.73602,0.34749,0.34756,0.34699,0.3476,0.34686,0.34793,0.76173,0.76056,0.7739,0.75971,0.76051,0.78246,1.0,0.88556,0.76788,0.76581,0.77953,0.76797,0.74924,0.76455,0.74956,0.83528,0.80912,0.74316,0.71367,0.76031,0.74793,0.72395,0.71699,0.71032,0.34775,0.73012,0.35907,0.3621,0.76841,0.76226,0.76936,0.76783,0.77436,0.74871,0.37833,0.35725,0.89528,0.90827
132,0.35208,0.74638,0.35498,0.71861,0.7463,0.74615,0.74684,0.74525,0.74503,0.74303,0.74338,0.74362,0.74038,0.73877,0.74042,0.75363,0.74823,0.75655,0.72308,0.74892,0.74594,0.3535,0.77577,0.37627,0.74648,0.74294,0.73816,0.7369,0.34841,0.34868,0.73786,0.72929,0.73881,0.73733,0.73783,0.35183,0.34786,0.34912,0.74642,0.74208,0.74906,0.7579,0.74053,0.35038,0.7438,0.74592,0.35117,0.7375,0.34886,0.74665,0.74509,0.71514,0.35625,0.70959,0.71289,0.78825,0.70192,0.34035,0.34329,0.78459,0.74583,0.7103,0.69396,0.6933,0.69678,0.36862,0.7052,0.37013,0.69115,0.32885,0.74729,0.35263,0.3525,0.75665,0.75471,0.74812,0.74561,0.3646,0.36442,0.74002,0.34963,0.74723,0.35161,0.35359,0.74574,0.35669,0.7535,0.36082,0.74422,0.77539,0.35885,0.35913,0.62065,0.33429,0.34093,0.6483,0.52445,0.53112,0.33981,0.34158,0.74086,0.7408,0.73868,0.73906,0.742,0.74093,0.7425,0.34736,0.73783,0.74621,0.74254,0.73195,0.73935,0.74985,0.74294,0.76485,0.75218,0.35453,0.73689,0.73527,0.34718,0.73792,0.34783,0.34683,0.34809,0.76325,0.75838,0.77341,0.76028,0.7666,0.36267,0.88556,1.0,0.36393,0.35941,0.77323,0.76764,0.75001,0.76452,0.35258,0.81844,0.37685,0.74657,0.71148,0.76018,0.74105,0.34233,0.71471,0.33653,0.73249,0.724,0.371,0.3735,0.7645,0.76886,0.77067,0.76786,0.77636,0.74787,0.78613,0.35565,0.40241,0.83855
133,0.85091,0.78493,0.37232,0.78121,0.82105,0.82283,0.4001,0.82622,0.40048,0.3982,0.8202,0.4003,0.39672,0.39852,0.81533,0.83182,0.78201,0.40383,0.75401,0.40767,0.42273,0.79708,0.82981,0.80101,0.40861,0.8698,0.84086,0.7989,0.38365,0.83833,0.37629,0.78275,0.76952,0.76785,0.79372,0.80258,0.7783,0.86657,0.78779,0.38849,0.79327,0.80907,0.39103,0.87765,0.421,0.42128,0.8795,0.86222,0.83995,0.42042,0.41707,0.81935,0.39329,0.40875,0.41228,0.78977,0.74633,0.81456,0.40197,0.35997,0.41866,0.39112,0.81555,0.40412,0.79771,0.34801,0.7872,0.73608,0.40065,0.39456,0.44882,0.81088,0.80572,0.82685,0.81976,0.41796,0.41045,0.80493,0.37589,0.81856,0.84051,0.44034,0.42158,0.85896,0.4479,0.40474,0.83257,0.80639,0.82567,0.83641,0.42033,0.41563,0.64669,0.40793,0.77823,0.37799,0.34571,0.3556,0.65708,0.34392,0.43839,0.83621,0.79285,0.39895,0.76609,0.79752,0.77899,0.39147,0.79174,0.37738,0.76894,0.78339,0.43785,0.81588,0.77236,0.81036,0.4007,0.82534,0.82762,0.79521,0.39007,0.39505,0.38254,0.38064,0.37968,0.89947,0.89024,0.89406,0.4208,0.88784,0.85362,0.76788,0.36393,1.0,0.89089,0.90829,0.88307,0.86528,0.8786,0.84738,0.35956,0.3497,0.69345,0.84747,0.40016,0.85511,0.85716,0.39852,0.32851,0.71772,0.78481,0.70139,0.71093,0.93304,0.89808,0.88038,0.88646,0.41334,0.86417,0.80686,0.4079,0.79078,0.36057
134,0.85347,0.39032,0.78566,0.80648,0.84886,0.39587,0.82934,0.82782,0.8277,0.82514,0.39496,0.82224,0.39287,0.3941,0.82037,0.41034,0.38661,0.85546,0.77167,0.83095,0.85737,0.81784,0.42558,0.81097,0.85149,0.83373,0.84182,0.81303,0.39538,0.84387,0.79028,0.79473,0.78017,0.38041,0.80918,0.40456,0.79001,0.42159,0.39273,0.40218,0.80338,0.82479,0.40602,0.8492,0.84601,0.84724,0.84938,0.85092,0.84354,0.85799,0.87248,0.82064,0.83988,0.82479,0.83306,0.79497,0.38417,0.81573,0.81304,0.75479,0.86516,0.8157,0.80768,0.82127,0.79811,0.74497,0.8054,0.73885,0.39362,0.78788,0.85282,0.82862,0.82493,0.84701,0.84053,0.41844,0.8529,0.81935,0.80724,0.81825,0.84124,0.84774,0.85306,0.8681,0.85149,0.85998,0.84753,0.81956,0.82411,0.86234,0.425,0.66563,0.41827,0.40324,0.78728,0.74021,0.36272,0.36768,0.64459,0.52711,0.84197,0.84351,0.80265,0.8192,0.77945,0.81013,0.79442,0.8055,0.80266,0.78823,0.78233,0.79121,0.84407,0.82808,0.78749,0.81916,0.8464,0.83455,0.83261,0.80759,0.80063,0.80364,0.39409,0.78701,0.38983,0.90089,0.93854,0.9297,0.91061,0.90918,0.84692,0.76581,0.35941,0.89089,1.0,0.88154,0.92889,0.87734,0.92443,0.88865,0.78388,0.34912,0.68857,0.411,0.42873,0.86502,0.86111,0.4136,0.33196,0.34085,0.80415,0.69991,0.71065,0.90113,0.97103,0.91613,0.91684,0.90338,0.88083,0.82066,0.43942,0.79253,0.77105
135,0.83324,0.38286,0.78395,0.38818,0.40381,0.82271,0.82106,0.82338,0.82283,0.81433,0.81963,0.38906,0.81274,0.38822,0.81246,0.8267,0.38073,0.40568,0.75785,0.80849,0.41577,0.38654,0.84966,0.37834,0.41678,0.84686,0.83279,0.3907,0.77642,0.83174,0.37744,0.38697,0.77874,0.37323,0.79954,0.80744,0.77821,0.41481,0.386,0.39275,0.7951,0.81124,0.3941,0.85772,0.85482,0.41308,0.8605,0.84287,0.83246,0.86386,0.84673,0.79889,0.39766,0.40817,0.82472,0.79462,0.37498,0.79986,0.40596,0.75038,0.41463,0.39872,0.796,0.77892,0.7771,0.35042,0.77467,0.34502,0.79788,0.79125,0.83761,0.39456,0.80324,0.82022,0.80755,0.41556,0.85011,0.37913,0.37554,0.80981,0.82607,0.82503,0.82259,0.84342,0.83335,0.41389,0.83053,0.81347,0.82582,0.39119,0.72899,0.41523,0.40994,0.40033,0.76007,0.7325,0.55675,0.36131,0.65969,0.53094,0.83452,0.8277,0.79828,0.40424,0.77425,0.79813,0.78686,0.79523,0.79595,0.38065,0.77946,0.78395,0.82944,0.81903,0.78303,0.80514,0.39804,0.39566,0.8182,0.80236,0.78265,0.79184,0.7791,0.77879,0.77893,0.88366,0.88822,0.92092,0.41821,0.88212,0.8907,0.77953,0.77323,0.90829,0.88154,1.0,0.87837,0.85406,0.88326,0.83224,0.78174,0.35004,0.32753,0.84068,0.83677,0.87542,0.83847,0.40182,0.33409,0.72884,0.80713,0.70082,0.7123,0.93355,0.88016,0.91833,0.89061,0.87953,0.85509,0.82392,0.85271,0.79636,0.77698
136,0.85304,0.39187,0.77844,0.4031,0.84971,0.39589,0.82184,0.82016,0.82015,0.81795,0.39563,0.81529,0.39329,0.39433,0.81239,0.41284,0.39069,0.4139,0.77604,0.83859,0.41734,0.39641,0.41707,0.80649,0.41041,0.41452,0.83574,0.4043,0.40521,0.84262,0.79599,0.40607,0.77919,0.78501,0.80628,0.81621,0.79166,0.41775,0.39463,0.40481,0.8047,0.82205,0.40995,0.41655,0.41732,0.41788,0.4188,0.84323,0.84151,0.41952,0.42067,0.82174,0.40803,0.40911,0.83562,0.78937,0.38544,0.81078,0.40841,0.7462,0.42126,0.40073,0.81138,0.82194,0.79589,0.73952,0.80808,0.73224,0.39168,0.38339,0.85261,0.405,0.82495,0.84338,0.84009,0.4222,0.86016,0.81365,0.38304,0.81905,0.84641,0.85491,0.85306,0.8701,0.85353,0.4139,0.83822,0.81935,0.82848,0.85178,0.41632,0.4126,0.42407,0.39885,0.78523,0.73743,0.55268,0.36358,0.6429,0.5247,0.84031,0.84232,0.80732,0.41212,0.77783,0.81279,0.79303,0.80676,0.80823,0.7894,0.78421,0.79329,0.84151,0.82605,0.78837,0.81167,0.40907,0.40299,0.82934,0.80605,0.41191,0.80657,0.40133,0.39937,0.39579,0.90817,0.91976,0.91042,0.45082,0.90096,0.84074,0.76797,0.76764,0.88306,0.92885,0.87837,1.0,0.89266,0.94239,0.88199,0.7733,0.74895,0.32894,0.41974,0.86216,0.8681,0.42329,0.42073,0.3305,0.33998,0.81399,0.70206,0.71339,0.45715,0.92642,0.89728,0.91836,0.92184,0.88169,0.81442,0.45055,0.79294,0.77506
