,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_2,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_0,img_multimer_1,img_multimer_2,img_multimer_3,img_multimer_4,img_multimer_5,img_multimer_6,img_multimer_7,img_multimer_8,img_multimer_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,iter_2_old_0,iter_2_old_1,iter_2_old_2,iter_2_old_3,iter_2_old_4,iter_2_old_5,iter_2_old_6,iter_2_old_7,iter_2_old_8,iter_2_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
195,0.85395,0.84425,0.84514,0.84349,0.85348,0.85482,0.87273,0.87256,0.87343,0.87201,0.8521,0.85222,0.85169,0.85202,0.85431,0.8543,0.85086,0.85094,0.8525,0.85248,0.85328,0.84343,0.85242,0.84358,0.85368,0.8514,0.84111,0.85189,0.84147,0.84431,0.85357,0.84512,0.84314,0.84405,0.84386,0.84414,0.84591,0.84262,0.84472,0.84206,0.8439,0.84463,0.85144,0.84302,0.84804,0.84495,0.84448,0.84801,0.84501,0.84604,0.8515,0.84361,0.8472,0.84046,0.85228,0.84395,0.84106,0.84535,0.84566,0.84767,0.8505,0.8463,0.85088,0.85166,0.84654,0.85034,0.84393,0.84481,0.82375,0.84829,0.8513,0.84362,0.84376,0.84621,0.84577,0.84739,0.84483,0.84544,0.84557,0.8406,0.84384,0.84427,0.84403,0.8467,0.852,0.84842,0.84403,0.84818,0.84438,0.84565,0.8447,0.84433,0.84251,0.84598,0.84411,0.848,0.8458,0.84457,0.84527,0.8447,0.85998,0.85922,0.85784,0.8569,0.85988,0.85166,0.85576,0.85659,0.8544,0.84935,0.85416,0.85522,0.85208,0.85194,0.84834,0.84775,0.84723,0.8442,0.84473,0.84616,0.85885,0.85119,0.85208,0.85367,0.85355,0.85231,0.85011,0.85904,0.85232,0.85467,0.85084,0.85255,0.85349,0.85634,0.85402,0.85947,0.85328,0.85143,0.85827,0.85156,0.8529,0.85307,0.84238,0.84239,0.84254,0.85123,0.85028,0.85219,0.85229,0.85075,0.85209,0.852,0.85059,0.85338,0.85335,0.86436,0.99796,0.87297,0.99074,0.98459,0.86767,0.86732,0.85712,0.89331,0.87587,0.85106,0.8527,0.85506,0.85512,0.85575,0.84723,0.85686,0.85632,0.85361,0.85049,0.99272,0.86658,0.85151,0.85467,0.8831,0.85133,0.9862,0.87897,0.87562,0.80017,0.85112,0.85147,0.85109,0.85126,0.85091,0.84933,0.85311,0.85181,0.84461,0.84107,1.0,0.99596,0.84855,0.85351,0.86665,0.85187,0.86128,0.79073,0.86431,0.87611,0.99234,0.86228,0.99258,0.84897,0.87149,0.8758,0.86226,0.85666,0.87066,0.79632,0.86647,0.86531,0.85483,0.87175,0.86317,0.86857,0.87962,0.99552,0.98476,0.78889,0.86512,0.8495,0.98912,0.84934,0.99209,0.85428,0.85223,0.86116,0.8494,0.86211
196,0.85241,0.84301,0.84438,0.84228,0.85273,0.85421,0.87224,0.8722,0.87319,0.8719,0.85166,0.85179,0.85118,0.85151,0.85395,0.85392,0.85031,0.8504,0.85195,0.85194,0.85175,0.84205,0.8513,0.84214,0.85204,0.85049,0.83974,0.85125,0.84022,0.84314,0.85263,0.84327,0.8417,0.84297,0.84251,0.84233,0.84514,0.84127,0.84355,0.84085,0.84278,0.84367,0.85067,0.84206,0.84741,0.84467,0.84346,0.8473,0.84446,0.84558,0.85045,0.84231,0.84554,0.83916,0.85085,0.84272,0.83981,0.84453,0.84471,0.84692,0.8494,0.84466,0.84966,0.85087,0.8449,0.84923,0.84261,0.84363,0.82318,0.84763,0.85002,0.84219,0.84246,0.84436,0.84463,0.84566,0.84393,0.84408,0.84448,0.83991,0.84254,0.8432,0.84352,0.84621,0.85168,0.84782,0.84349,0.8476,0.84383,0.84532,0.84368,0.84317,0.8415,0.84468,0.84339,0.84737,0.84503,0.84366,0.84472,0.84401,0.8592,0.85842,0.85735,0.85639,0.85952,0.8509,0.85511,0.85581,0.85473,0.84931,0.85259,0.85472,0.85107,0.85107,0.84788,0.84611,0.84652,0.84292,0.84347,0.84504,0.85825,0.8505,0.85108,0.85281,0.85264,0.85147,0.84967,0.85884,0.85134,0.85374,0.84993,0.85199,0.85263,0.85543,0.85333,0.85922,0.8522,0.85127,0.85806,0.85152,0.85232,0.85252,0.841,0.84103,0.8412,0.85063,0.8497,0.85165,0.85177,0.85015,0.8515,0.85142,0.84999,0.85283,0.8528,0.86574,0.99366,0.87368,0.99543,0.98986,0.86786,0.86703,0.8585,0.89316,0.87677,0.85,0.8513,0.85418,0.85425,0.8547,0.8462,0.85639,0.85566,0.85339,0.85039,0.98876,0.86699,0.85251,0.85579,0.88335,0.85231,0.98701,0.87903,0.87711,0.80147,0.84954,0.85022,0.84981,0.84974,0.8497,0.84822,0.85203,0.85062,0.84349,0.83997,0.99596,1.0,0.84957,0.85463,0.86808,0.85318,0.86251,0.79105,0.86458,0.87639,0.99658,0.86345,0.99661,0.85007,0.87121,0.87625,0.86311,0.8582,0.87081,0.79657,0.86765,0.86716,0.85567,0.87143,0.86501,0.86811,0.88025,0.99211,0.98834,0.78912,0.86617,0.8508,0.98402,0.85063,0.98776,0.85509,0.85323,0.86193,0.85071,0.86311
197,0.87037,0.87173,0.8751,0.87191,0.87288,0.87406,0.91882,0.90737,0.9073,0.9095,0.86641,0.86648,0.86649,0.86673,0.86851,0.86853,0.86563,0.86567,0.86688,0.86698,0.86922,0.87067,0.87022,0.87065,0.86971,0.8689,0.86972,0.87062,0.8706,0.87402,0.87132,0.86875,0.87045,0.87368,0.87109,0.86793,0.87697,0.87053,0.87369,0.87052,0.87233,0.87372,0.87052,0.87305,0.88129,0.87715,0.87072,0.88109,0.87609,0.8773,0.86926,0.87141,0.87082,0.86931,0.86821,0.87215,0.87041,0.87581,0.8743,0.87651,0.86751,0.86953,0.86844,0.8692,0.86982,0.86806,0.87125,0.87341,0.85103,0.87756,0.86962,0.87105,0.87293,0.86971,0.87478,0.87091,0.87574,0.87263,0.87418,0.86853,0.8716,0.87301,0.87605,0.8778,0.87219,0.88174,0.87231,0.88149,0.87545,0.87678,0.87361,0.87227,0.87241,0.87616,0.87442,0.88124,0.87231,0.87083,0.876,0.87487,0.87993,0.87924,0.87539,0.87447,0.87495,0.88098,0.87492,0.87551,0.86707,0.87888,0.87083,0.8754,0.87019,0.87138,0.88031,0.87156,0.87821,0.87324,0.87365,0.87367,0.8736,0.88004,0.87803,0.88258,0.88111,0.87583,0.88069,0.87263,0.88089,0.89247,0.8786,0.882,0.87845,0.8779,0.88218,0.87299,0.88422,0.88537,0.87405,0.88048,0.87207,0.87221,0.87014,0.87009,0.8703,0.8668,0.86703,0.86693,0.86712,0.8652,0.8671,0.86705,0.86562,0.86834,0.86831,0.91262,0.84854,0.91852,0.8508,0.8506,0.90616,0.95703,0.96466,0.90913,0.92189,0.86878,0.87003,0.87375,0.8743,0.87345,0.86386,0.87333,0.87379,0.86933,0.86484,0.84836,0.9518,0.98943,0.98543,0.92501,0.98651,0.85404,0.92423,0.9404,0.84361,0.86666,0.86825,0.86762,0.86643,0.86624,0.86538,0.86825,0.86674,0.85699,0.85391,0.84855,0.84957,1.0,0.98614,0.92747,0.98245,0.96068,0.82524,0.96007,0.92837,0.85021,0.92578,0.85077,0.99477,0.9413,0.90288,0.96725,0.9755,0.93742,0.82121,0.92014,0.92783,0.97205,0.90168,0.92648,0.94638,0.92769,0.85058,0.85292,0.82918,0.92012,0.99533,0.84772,0.99592,0.85003,0.9339,0.98654,0.96548,0.99199,0.95656
198,0.8827,0.88412,0.88735,0.8843,0.88508,0.88688,0.93042,0.92027,0.92159,0.92225,0.8791,0.87916,0.87918,0.87938,0.88102,0.88103,0.87835,0.87839,0.87937,0.8795,0.88151,0.88298,0.88277,0.88276,0.88194,0.88188,0.88209,0.88287,0.88271,0.88604,0.8842,0.88095,0.88277,0.88617,0.88345,0.88014,0.88903,0.88307,0.88602,0.8826,0.88475,0.88618,0.88365,0.88581,0.89301,0.88911,0.88377,0.89281,0.88874,0.88905,0.88216,0.88378,0.8831,0.88171,0.88058,0.88475,0.88309,0.88732,0.88649,0.88826,0.88031,0.8818,0.88099,0.88216,0.88209,0.8807,0.8836,0.88561,0.86328,0.88921,0.88233,0.88332,0.88529,0.88182,0.88737,0.88315,0.88784,0.88507,0.88642,0.88044,0.88399,0.88557,0.88883,0.88958,0.88443,0.89337,0.88488,0.89324,0.88766,0.88866,0.88606,0.88481,0.88509,0.88856,0.88741,0.89283,0.88447,0.88398,0.88792,0.8867,0.89143,0.8907,0.88726,0.88647,0.88646,0.8923,0.88633,0.88674,0.87855,0.89045,0.88317,0.88718,0.88319,0.88349,0.89189,0.88394,0.88978,0.88573,0.88597,0.8864,0.88588,0.89225,0.88993,0.89388,0.89299,0.88798,0.89287,0.88378,0.89327,0.90477,0.89081,0.89397,0.89043,0.89024,0.89458,0.88415,0.89644,0.89874,0.88571,0.89329,0.88422,0.88436,0.88254,0.88253,0.88272,0.87947,0.87974,0.87964,0.87983,0.87789,0.87964,0.8796,0.87837,0.88092,0.88088,0.92907,0.85335,0.93397,0.85655,0.85587,0.91576,0.97215,0.95691,0.92023,0.93854,0.88137,0.88249,0.8863,0.88672,0.88588,0.87677,0.88598,0.88627,0.88194,0.87729,0.85325,0.96776,0.98265,0.99861,0.93995,0.97911,0.86017,0.93796,0.94587,0.85733,0.87898,0.88081,0.88017,0.87877,0.87882,0.87806,0.88074,0.87921,0.86891,0.86594,0.85351,0.85463,0.98614,1.0,0.94195,0.98296,0.95172,0.83345,0.97314,0.94075,0.85573,0.93728,0.8564,0.98852,0.95513,0.91482,0.97856,0.99248,0.95154,0.83055,0.93642,0.94334,0.96083,0.91196,0.94294,0.96202,0.94103,0.85586,0.85942,0.83727,0.9347,0.98694,0.85262,0.98811,0.8553,0.93604,0.98176,0.96408,0.98194,0.96075
199,0.93546,0.93653,0.93923,0.93603,0.93788,0.94003,0.97611,0.97208,0.97346,0.97611,0.93392,0.93404,0.93337,0.93367,0.93664,0.93664,0.93239,0.93251,0.93385,0.93396,0.93415,0.93519,0.93482,0.935,0.93444,0.93511,0.9322,0.93586,0.93352,0.93728,0.93745,0.93189,0.93444,0.93724,0.93544,0.93079,0.94054,0.93344,0.93696,0.93319,0.93644,0.93808,0.93652,0.93693,0.94505,0.94036,0.93571,0.9446,0.94035,0.94078,0.93504,0.93568,0.93505,0.93173,0.93326,0.93551,0.93434,0.9389,0.93822,0.94052,0.93329,0.93363,0.9328,0.93541,0.93389,0.93239,0.93607,0.93703,0.91524,0.94162,0.93483,0.93539,0.93629,0.93322,0.93871,0.93499,0.93911,0.93727,0.93809,0.93448,0.93593,0.9374,0.94028,0.94117,0.93732,0.94536,0.93662,0.94515,0.93893,0.94063,0.93797,0.93717,0.93608,0.94006,0.93867,0.94468,0.93631,0.936,0.93929,0.938,0.94519,0.94443,0.94247,0.94135,0.94272,0.94614,0.93968,0.93981,0.93614,0.94561,0.93591,0.94013,0.93635,0.93607,0.94375,0.936,0.94193,0.93668,0.93707,0.93892,0.94111,0.94626,0.94489,0.94861,0.94775,0.944,0.94765,0.94144,0.94741,0.9562,0.94455,0.94816,0.94607,0.94416,0.94938,0.94171,0.94961,0.95438,0.94327,0.94945,0.93719,0.93743,0.93414,0.93426,0.93436,0.93328,0.9328,0.93414,0.93437,0.93172,0.93375,0.9337,0.932,0.93576,0.93573,0.97886,0.86641,0.98808,0.87037,0.87109,0.97293,0.93806,0.9396,0.95194,0.95651,0.93481,0.93523,0.93963,0.93995,0.93968,0.93009,0.94141,0.94108,0.9374,0.93327,0.8668,0.94155,0.92673,0.94113,0.94558,0.92475,0.87452,0.95032,0.94514,0.87667,0.93164,0.933,0.93231,0.93166,0.93278,0.93172,0.93547,0.9338,0.92308,0.91957,0.86665,0.86808,0.92747,0.94195,1.0,0.93329,0.93442,0.8914,0.94372,0.94324,0.86945,0.98529,0.87022,0.92984,0.94846,0.97173,0.94155,0.94531,0.95924,0.88572,0.9878,0.98922,0.93365,0.96717,0.98912,0.93907,0.95435,0.87058,0.8749,0.89389,0.98064,0.92805,0.86494,0.92933,0.86912,0.92669,0.9335,0.92842,0.92959,0.93457
200,0.88106,0.87598,0.87933,0.87617,0.88402,0.88542,0.91814,0.91249,0.91404,0.91676,0.87831,0.87838,0.87828,0.87848,0.8802,0.88022,0.87748,0.87751,0.87828,0.87841,0.87991,0.87504,0.88135,0.87452,0.88015,0.88061,0.87348,0.88205,0.87492,0.87794,0.88264,0.87915,0.87469,0.87742,0.87542,0.87842,0.88102,0.87478,0.8781,0.87486,0.87649,0.8779,0.8823,0.87684,0.88377,0.88123,0.88238,0.88354,0.88084,0.88151,0.88086,0.87569,0.88144,0.87311,0.8792,0.87641,0.87464,0.87951,0.87869,0.8812,0.87916,0.88024,0.87978,0.8808,0.88055,0.8794,0.87566,0.87782,0.85698,0.88221,0.88078,0.87528,0.87657,0.88009,0.87882,0.88142,0.87989,0.87729,0.8786,0.87331,0.87576,0.8772,0.87984,0.88168,0.88377,0.88422,0.88421,0.88406,0.88009,0.88126,0.87779,0.87685,0.87609,0.87906,0.87874,0.88372,0.88363,0.88256,0.88042,0.87927,0.89003,0.88951,0.88653,0.8858,0.88641,0.88425,0.8858,0.88585,0.87886,0.88314,0.88144,0.88638,0.8817,0.88252,0.88406,0.88224,0.88233,0.87776,0.87806,0.87895,0.88481,0.88401,0.88229,0.88612,0.88475,0.88514,0.88536,0.88321,0.88459,0.89592,0.88237,0.88556,0.88278,0.88994,0.88622,0.88336,0.88717,0.89129,0.88537,0.88986,0.88345,0.88355,0.87436,0.8744,0.87454,0.87868,0.87906,0.87872,0.87891,0.87694,0.87857,0.87852,0.87742,0.88001,0.87999,0.92122,0.85217,0.9211,0.85514,0.85577,0.9086,0.96979,0.97378,0.92224,0.94017,0.88086,0.88152,0.8853,0.88584,0.88485,0.87655,0.88534,0.88567,0.88151,0.87719,0.85314,0.96937,0.98664,0.98233,0.94041,0.98589,0.85889,0.94248,0.9524,0.86117,0.87778,0.87966,0.87903,0.87774,0.87796,0.87733,0.87993,0.87843,0.86911,0.86636,0.85187,0.85318,0.98245,0.98296,0.93329,1.0,0.96808,0.8273,0.96149,0.94612,0.85453,0.93747,0.85501,0.98334,0.95823,0.91325,0.97357,0.97943,0.95048,0.83459,0.93032,0.93769,0.97483,0.91348,0.92977,0.95773,0.94607,0.85483,0.85778,0.83052,0.93397,0.98302,0.85194,0.98408,0.85522,0.94915,0.98459,0.97605,0.98237,0.96979
201,0.89186,0.88152,0.88483,0.8817,0.89474,0.89613,0.92205,0.91375,0.91663,0.91869,0.88955,0.88961,0.88953,0.88973,0.89171,0.89176,0.88864,0.88867,0.8897,0.88982,0.89059,0.88062,0.89188,0.88042,0.89099,0.89095,0.87901,0.8926,0.88038,0.88372,0.89317,0.88572,0.88031,0.88306,0.88106,0.88483,0.88698,0.8806,0.88399,0.88032,0.88196,0.88341,0.89249,0.88214,0.88935,0.88688,0.88727,0.88905,0.88621,0.88722,0.89118,0.88134,0.88822,0.87848,0.88979,0.88222,0.87992,0.88532,0.88457,0.88741,0.88954,0.88716,0.89015,0.89113,0.88761,0.88972,0.88131,0.88369,0.86154,0.88829,0.89125,0.88099,0.88243,0.88707,0.88489,0.88862,0.88592,0.88325,0.88445,0.87899,0.88129,0.88265,0.88507,0.88758,0.89418,0.88981,0.88856,0.88955,0.88563,0.88687,0.88334,0.88241,0.88139,0.8845,0.8843,0.88928,0.88956,0.88806,0.88609,0.88509,0.90111,0.9006,0.8981,0.89709,0.89825,0.89024,0.89719,0.89741,0.88972,0.88873,0.89217,0.89745,0.89211,0.89321,0.89032,0.8893,0.88805,0.88355,0.88399,0.88481,0.89584,0.88963,0.88856,0.89169,0.89028,0.89092,0.89,0.89449,0.89066,0.90251,0.88822,0.89129,0.88889,0.89919,0.8923,0.89481,0.89281,0.89527,0.89673,0.89515,0.89416,0.89429,0.87988,0.87994,0.88007,0.88981,0.88978,0.88996,0.89017,0.88799,0.88983,0.88979,0.88848,0.89139,0.89138,0.92546,0.86162,0.92362,0.86431,0.86491,0.91635,0.94696,0.99166,0.93744,0.96028,0.89101,0.89173,0.89585,0.89638,0.89524,0.88647,0.89613,0.89638,0.89189,0.88757,0.8628,0.95002,0.96492,0.94844,0.95555,0.96627,0.86834,0.96076,0.97125,0.88299,0.88832,0.89004,0.88941,0.8882,0.88877,0.88781,0.89087,0.88934,0.8796,0.87668,0.86128,0.86251,0.96068,0.95172,0.93442,0.96808,1.0,0.83455,0.94144,0.96626,0.8638,0.94016,0.86417,0.95907,0.95552,0.91932,0.94456,0.94708,0.95493,0.84271,0.93035,0.9386,0.98715,0.92116,0.93278,0.9455,0.96355,0.86438,0.86716,0.83789,0.93317,0.96071,0.86126,0.96029,0.86422,0.97034,0.96978,0.97889,0.96935,0.97828
202,0.86093,0.86379,0.8675,0.86274,0.86335,0.86602,0.88215,0.8952,0.8858,0.88442,0.86204,0.86226,0.86143,0.86193,0.86571,0.86568,0.85979,0.86,0.8629,0.86291,0.85934,0.86251,0.86006,0.8628,0.85989,0.86152,0.85587,0.86272,0.85954,0.86442,0.86273,0.85494,0.86096,0.86179,0.86279,0.8534,0.8659,0.85771,0.86367,0.85923,0.86333,0.86548,0.86278,0.86181,0.86906,0.86712,0.85992,0.8686,0.86778,0.86749,0.85981,0.86282,0.85919,0.85486,0.8581,0.86001,0.85947,0.86657,0.86653,0.86887,0.85953,0.85775,0.85733,0.86211,0.85799,0.85725,0.86397,0.86444,0.84408,0.87022,0.86033,0.86239,0.86119,0.85662,0.86446,0.85875,0.86518,0.86525,0.86606,0.86526,0.86289,0.86426,0.86545,0.86736,0.86364,0.86995,0.86177,0.86946,0.86623,0.86752,0.86537,0.86475,0.86108,0.86439,0.86451,0.86908,0.86062,0.86077,0.86692,0.86539,0.87382,0.8728,0.87055,0.86864,0.87279,0.87411,0.86826,0.86836,0.86833,0.87461,0.86102,0.86666,0.86187,0.86264,0.87022,0.86008,0.86983,0.86273,0.86384,0.86627,0.8738,0.87801,0.87974,0.88534,0.88136,0.87156,0.87462,0.88026,0.87685,0.87251,0.87549,0.88098,0.87991,0.87228,0.87955,0.88041,0.87787,0.87158,0.87965,0.87337,0.86255,0.8629,0.86046,0.86066,0.86081,0.86106,0.86023,0.86215,0.86247,0.85944,0.86232,0.86226,0.85951,0.8641,0.86408,0.88198,0.78965,0.88522,0.78976,0.79086,0.91563,0.84938,0.83673,0.85321,0.86029,0.86409,0.86236,0.86821,0.86919,0.86921,0.85653,0.87213,0.87259,0.86848,0.86503,0.78865,0.84036,0.8192,0.8312,0.84865,0.81863,0.79259,0.86793,0.83648,0.94301,0.85756,0.85899,0.85812,0.85817,0.85906,0.85713,0.8648,0.86263,0.85264,0.84794,0.79073,0.79105,0.82524,0.83345,0.8914,0.8273,0.83455,1.0,0.86104,0.86176,0.7906,0.87408,0.79098,0.82418,0.84584,0.89773,0.85102,0.83757,0.86928,0.97003,0.88036,0.88585,0.83268,0.90511,0.88576,0.85725,0.86089,0.79374,0.79191,0.99516,0.86924,0.82203,0.78622,0.82297,0.79003,0.82079,0.82965,0.82393,0.82568,0.82698
203,0.90496,0.90546,0.90799,0.90487,0.90471,0.90885,0.93933,0.94128,0.94196,0.94102,0.90331,0.90342,0.90292,0.90313,0.90557,0.90557,0.90178,0.90189,0.90307,0.90324,0.90361,0.9039,0.90453,0.90381,0.90385,0.904,0.90103,0.90426,0.9019,0.90529,0.90647,0.90087,0.90332,0.90576,0.90451,0.89998,0.90839,0.90294,0.90568,0.90207,0.90541,0.90689,0.90501,0.90533,0.91074,0.90859,0.90413,0.91039,0.90856,0.90803,0.90391,0.90435,0.90395,0.90063,0.90271,0.90482,0.90249,0.90624,0.907,0.9094,0.90228,0.90266,0.90269,0.90446,0.90288,0.9023,0.90484,0.9058,0.88626,0.91066,0.9036,0.90393,0.90471,0.90206,0.90764,0.90377,0.90698,0.90635,0.90692,0.90356,0.90464,0.90615,0.90802,0.90899,0.90495,0.91133,0.90462,0.91082,0.90738,0.90786,0.90679,0.90604,0.90458,0.90806,0.90734,0.911,0.90349,0.90418,0.90778,0.90661,0.91138,0.9107,0.90724,0.90638,0.9083,0.9119,0.90615,0.90631,0.90201,0.91081,0.9051,0.90819,0.9049,0.90441,0.91107,0.90472,0.91013,0.90526,0.90567,0.9081,0.91037,0.91501,0.91447,0.91745,0.91716,0.91199,0.91592,0.90736,0.91626,0.92081,0.91336,0.91707,0.916,0.91281,0.9185,0.90773,0.91796,0.92042,0.91037,0.91548,0.90478,0.90504,0.90283,0.90294,0.90306,0.90285,0.90289,0.90344,0.90362,0.90111,0.90306,0.90301,0.90146,0.90482,0.90478,0.93193,0.86343,0.94343,0.86619,0.8667,0.94102,0.98724,0.94572,0.9328,0.95814,0.90414,0.90486,0.90875,0.90892,0.90904,0.89989,0.9103,0.90998,0.90648,0.90299,0.86338,0.97673,0.9575,0.97066,0.95648,0.95343,0.87048,0.96265,0.933,0.87885,0.90087,0.90264,0.90201,0.90114,0.90148,0.90085,0.90447,0.90289,0.89361,0.89021,0.86431,0.86458,0.96007,0.97314,0.94372,0.96149,0.94144,0.86104,1.0,0.96416,0.86597,0.92711,0.86659,0.96151,0.96884,0.94279,0.98463,0.97726,0.97274,0.85721,0.93328,0.93868,0.94616,0.93271,0.93927,0.98514,0.96304,0.86747,0.86909,0.85987,0.92442,0.96113,0.86185,0.96159,0.86569,0.92414,0.96523,0.94707,0.96294,0.94443
204,0.91506,0.90398,0.90676,0.90389,0.91473,0.91938,0.94307,0.93572,0.93804,0.93645,0.91352,0.91359,0.91351,0.91379,0.91616,0.91617,0.91264,0.91271,0.91422,0.91431,0.91375,0.90294,0.91497,0.90311,0.9142,0.91427,0.90071,0.91435,0.90234,0.90631,0.91659,0.90683,0.90242,0.9052,0.90336,0.90567,0.90771,0.90268,0.90674,0.90252,0.90444,0.90595,0.91552,0.90412,0.90805,0.90689,0.90888,0.90798,0.90886,0.90763,0.91434,0.90379,0.9099,0.9,0.91286,0.90454,0.90204,0.9065,0.9079,0.90935,0.91287,0.9086,0.91288,0.9146,0.9091,0.91256,0.9038,0.90658,0.88196,0.90986,0.91451,0.90333,0.90466,0.90837,0.90767,0.91027,0.90735,0.90625,0.90755,0.90158,0.90367,0.90514,0.90666,0.90719,0.915,0.90892,0.90857,0.90838,0.90744,0.90706,0.90591,0.90502,0.90339,0.90684,0.90654,0.90856,0.90832,0.90955,0.90766,0.90673,0.92182,0.92134,0.91916,0.91806,0.91955,0.91029,0.9162,0.91699,0.91129,0.90901,0.9155,0.91819,0.91544,0.9148,0.91,0.91116,0.90871,0.90626,0.90693,0.90834,0.92095,0.91401,0.9138,0.91623,0.91544,0.9151,0.91337,0.91874,0.9155,0.92722,0.91292,0.91586,0.91365,0.9235,0.91744,0.91942,0.91734,0.91792,0.92202,0.91824,0.91431,0.91454,0.90189,0.90197,0.9022,0.91345,0.91278,0.91387,0.91406,0.91229,0.91404,0.914,0.91242,0.91561,0.91558,0.93229,0.87519,0.94085,0.8764,0.87636,0.9401,0.96612,0.96006,0.95272,0.98457,0.91457,0.91501,0.91904,0.91946,0.91907,0.90911,0.92052,0.92054,0.91638,0.9119,0.87461,0.96495,0.9339,0.93832,0.97794,0.93319,0.87986,0.98805,0.95357,0.90691,0.91136,0.91287,0.91213,0.91126,0.91232,0.91079,0.91536,0.91353,0.90262,0.89902,0.87611,0.87639,0.92837,0.94075,0.94324,0.94612,0.96626,0.86176,0.96416,1.0,0.87713,0.93493,0.87724,0.92898,0.97202,0.94071,0.96197,0.94515,0.98359,0.8667,0.93501,0.94057,0.95284,0.93946,0.93517,0.96901,0.9845,0.87892,0.87878,0.86001,0.93263,0.92845,0.87251,0.92891,0.87556,0.95105,0.94241,0.95606,0.93645,0.95755
