,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_comp_0,default_comp_1,default_comp_2,default_comp_3,default_comp_4,default_comp_5,default_comp_6,default_comp_7,default_comp_8,default_comp_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_pdb70_0,default_pdb70_1,default_pdb70_2,default_pdb70_3,default_pdb70_4,default_pdb70_5,default_pdb70_6,default_pdb70_7,default_pdb70_8,default_pdb70_9,default_pdb_0,default_pdb_1,default_pdb_2,default_pdb_3,default_pdb_4,default_pdb_5,default_pdb_6,default_pdb_7,default_pdb_8,default_pdb_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,pdb_iter_uniref_a3m_0,pdb_iter_uniref_a3m_1,pdb_iter_uniref_a3m_2,pdb_iter_uniref_a3m_3,pdb_iter_uniref_a3m_4,pdb_iter_uniref_a3m_5,pdb_iter_uniref_a3m_6,pdb_iter_uniref_a3m_7,pdb_iter_uniref_a3m_8,pdb_iter_uniref_a3m_9,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_comp_0,spec_comp_1,spec_comp_2,spec_comp_3,spec_comp_4,spec_comp_5,spec_comp_6,spec_comp_7,spec_comp_8,spec_comp_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_pdb70_0,spec_pdb70_1,spec_pdb70_2,spec_pdb70_3,spec_pdb70_4,spec_pdb70_5,spec_pdb70_6,spec_pdb70_7,spec_pdb70_8,spec_pdb70_9,spec_pdb_0,spec_pdb_1,spec_pdb_2,spec_pdb_3,spec_pdb_4,spec_pdb_5,spec_pdb_6,spec_pdb_7,spec_pdb_8,spec_pdb_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
161,0.85679,0.85817,0.85443,0.83556,0.83711,0.87102,0.87093,0.87079,0.87069,0.87286,0.87268,0.87104,0.87106,0.87089,0.87068,0.82757,0.81878,0.79291,0.79123,0.81067,0.82267,0.79409,0.81289,0.79057,0.80119,0.85524,0.84525,0.85293,0.84366,0.84245,0.84469,0.80111,0.82006,0.80383,0.84907,0.83683,0.81969,0.78878,0.80531,0.79145,0.79563,0.82046,0.80887,0.8215,0.81044,0.84151,0.81514,0.8111,0.79209,0.82784,0.79451,0.82603,0.79569,0.78873,0.79778,0.79054,0.80158,0.80404,0.79827,0.79133,0.78932,0.83635,0.81843,0.81976,0.80315,0.85082,0.85671,0.81453,0.86484,0.80028,0.83025,0.84357,0.84881,0.84404,0.82627,0.81938,0.81389,0.7899,0.82512,0.79416,0.79295,0.79529,0.81964,0.80907,0.80963,0.90822,0.90501,0.91733,0.88959,0.92752,0.90091,0.92086,0.91949,0.90633,0.9035,0.84595,0.85089,0.8472,0.79213,0.79273,0.95688,0.97552,0.97814,0.91943,0.92934,0.92096,0.92752,0.90683,0.93185,0.9354,0.87168,0.87194,0.87141,0.85588,0.87278,0.87269,0.87043,0.87065,0.87075,0.87092,0.9129,0.99066,0.99682,0.96569,0.97803,0.97802,0.98352,0.9588,0.97911,0.96836,0.85319,0.81804,0.84132,0.88855,0.87951,0.82725,0.83667,0.88593,0.8135,0.87402,0.89652,0.89252,0.98982,0.97931,0.95895,0.9848,0.97797,0.97875,0.97184,0.93431,0.83444,0.83623,0.81831,0.83013,0.83376,0.82452,0.82465,0.81463,0.80787,0.80555,0.97004,1.0,0.95113,0.97096,0.99873,0.98827,0.9754,0.97664,0.97412,0.9757,0.91948,0.99626,0.98938,0.97639,0.99789,0.97822,0.96784,0.91739,0.97582,0.97539,0.88882,0.85416,0.98313,0.97569,0.88019,0.92851,0.95776,0.92103,0.92367,0.92075,0.97474,0.97348,0.97357,0.96888,0.99095,0.97548,0.97231,0.97373,0.91512,0.97717
162,0.83522,0.84087,0.83203,0.81573,0.82456,0.85125,0.85128,0.8503,0.84985,0.85258,0.85248,0.85204,0.85044,0.85037,0.85049,0.80566,0.80153,0.77869,0.77807,0.79605,0.80937,0.78,0.79828,0.77663,0.7876,0.83355,0.82724,0.83623,0.82774,0.82978,0.83165,0.78649,0.80367,0.78933,0.83186,0.81407,0.80483,0.7752,0.78955,0.77723,0.78081,0.80761,0.79404,0.80811,0.79727,0.81884,0.80101,0.79617,0.77873,0.81299,0.78061,0.81248,0.7818,0.77506,0.78438,0.77681,0.78742,0.78848,0.78393,0.77761,0.77572,0.82174,0.80417,0.80387,0.78928,0.82832,0.83392,0.79797,0.84681,0.78586,0.81712,0.83096,0.8312,0.82595,0.81328,0.80518,0.79923,0.77614,0.80828,0.78012,0.7792,0.78114,0.80262,0.79527,0.79647,0.89076,0.88709,0.8993,0.87283,0.90954,0.88443,0.90255,0.92465,0.87605,0.8735,0.82154,0.82677,0.82342,0.77811,0.77875,0.97716,0.93738,0.94082,0.91753,0.92799,0.91181,0.92933,0.89651,0.93248,0.93115,0.8524,0.85268,0.85155,0.83999,0.85314,0.85311,0.85105,0.85124,0.85079,0.85104,0.90121,0.94138,0.94861,0.98693,0.92875,0.93185,0.94439,0.96154,0.96097,0.92774,0.82993,0.79653,0.81696,0.85845,0.85002,0.806,0.81263,0.85553,0.79509,0.84491,0.88458,0.88841,0.94553,0.94443,0.99038,0.94331,0.94253,0.93641,0.96228,0.9379,0.80925,0.8105,0.79589,0.80763,0.81212,0.80059,0.80552,0.7944,0.79121,0.7885,0.92421,0.95113,1.0,0.92632,0.94885,0.9678,0.9563,0.94885,0.95189,0.96223,0.91146,0.94831,0.96322,0.93105,0.947,0.93069,0.98617,0.90555,0.92991,0.93032,0.88419,0.83743,0.94649,0.93757,0.87213,0.92718,0.98485,0.91364,0.91859,0.91561,0.93281,0.93474,0.92789,0.92132,0.94131,0.92127,0.9193,0.92334,0.89821,0.93114
163,0.86138,0.86237,0.85851,0.8436,0.85274,0.88025,0.88017,0.88012,0.88001,0.88163,0.88146,0.88039,0.88017,0.88006,0.87996,0.83717,0.832,0.81412,0.81257,0.83087,0.84095,0.81526,0.83281,0.81201,0.82202,0.8608,0.85637,0.858,0.85077,0.85681,0.85869,0.82166,0.83942,0.82411,0.86333,0.84436,0.83886,0.81017,0.82603,0.81275,0.81666,0.83907,0.82972,0.83997,0.83034,0.8489,0.83476,0.83144,0.81317,0.84561,0.81558,0.84386,0.81671,0.81026,0.81871,0.81185,0.82248,0.82465,0.81939,0.81254,0.81072,0.85235,0.83775,0.83897,0.82387,0.85527,0.8606,0.82826,0.86728,0.82059,0.84667,0.8579,0.86307,0.85918,0.8439,0.83833,0.83356,0.81127,0.83784,0.81516,0.81423,0.81611,0.83146,0.82897,0.82939,0.9026,0.90115,0.90991,0.88868,0.91569,0.89714,0.91241,0.89331,0.89495,0.89638,0.85096,0.8549,0.85208,0.81312,0.8137,0.93318,0.96518,0.9677,0.90858,0.91961,0.91006,0.91754,0.90198,0.91789,0.92057,0.88067,0.88083,0.88042,0.86865,0.88144,0.88135,0.87971,0.87986,0.87994,0.88004,0.90712,0.97256,0.97424,0.93684,0.96391,0.9642,0.97204,0.92378,0.95713,0.95931,0.85741,0.83115,0.84932,0.88693,0.88313,0.83829,0.84387,0.88387,0.82939,0.87741,0.89262,0.89007,0.97047,0.96757,0.9344,0.96879,0.96792,0.96551,0.96077,0.92503,0.84184,0.8437,0.83034,0.84034,0.84402,0.83535,0.83763,0.82876,0.82756,0.82562,0.99814,0.97096,0.92632,1.0,0.97366,0.96635,0.95647,0.96382,0.95406,0.9597,0.91111,0.97476,0.96754,0.96278,0.97422,0.96203,0.93925,0.90951,0.9635,0.96382,0.88649,0.85729,0.96724,0.96612,0.88043,0.91817,0.92941,0.91192,0.90761,0.90954,0.95476,0.95608,0.97777,0.9537,0.96739,0.95551,0.9558,0.95745,0.90813,0.94977
164,0.86348,0.86472,0.86148,0.84307,0.84335,0.87582,0.87573,0.87556,0.8755,0.87759,0.87743,0.87551,0.87586,0.8757,0.87542,0.83493,0.82599,0.79971,0.79779,0.81785,0.82931,0.80088,0.81994,0.79754,0.80812,0.86203,0.85194,0.8597,0.85064,0.8482,0.85044,0.8077,0.82684,0.8103,0.85433,0.84445,0.82664,0.79566,0.81208,0.79827,0.80231,0.82751,0.81559,0.82866,0.81744,0.84887,0.82239,0.81755,0.79878,0.83487,0.80122,0.83272,0.80241,0.7956,0.8045,0.79736,0.80821,0.81075,0.80497,0.79818,0.79613,0.84209,0.82517,0.82666,0.81002,0.85799,0.8636,0.82133,0.87082,0.80675,0.83692,0.84949,0.85409,0.84934,0.83296,0.82643,0.82077,0.79679,0.83218,0.80079,0.79985,0.80184,0.827,0.81597,0.81658,0.91399,0.91115,0.92194,0.89404,0.93039,0.90447,0.92509,0.91513,0.90617,0.90455,0.85317,0.85806,0.85444,0.79864,0.79924,0.95425,0.97845,0.98126,0.92304,0.93244,0.92453,0.93056,0.91151,0.93295,0.936,0.87647,0.87671,0.87617,0.86134,0.87754,0.87746,0.8752,0.87541,0.8756,0.87574,0.91837,0.99296,0.99908,0.9622,0.9786,0.97871,0.98607,0.95254,0.97817,0.97026,0.85854,0.82467,0.84751,0.89175,0.88417,0.83348,0.84301,0.88949,0.81978,0.87894,0.90163,0.89901,0.99284,0.98255,0.95683,0.98879,0.98166,0.98086,0.97313,0.93754,0.84086,0.84233,0.82514,0.83647,0.83952,0.83087,0.83097,0.82111,0.81431,0.81195,0.97323,0.99873,0.94885,0.97366,1.0,0.98768,0.97494,0.97714,0.97313,0.97525,0.92396,0.99886,0.98937,0.97689,0.99963,0.97833,0.96411,0.92177,0.97777,0.97712,0.89538,0.86133,0.98468,0.97973,0.8877,0.93126,0.95374,0.92436,0.92692,0.92446,0.97481,0.97336,0.97443,0.96937,0.99211,0.97662,0.9731,0.97421,0.91996,0.97544
165,0.84774,0.85375,0.8444,0.82626,0.83512,0.8692,0.86914,0.86895,0.86876,0.87093,0.87077,0.86862,0.86918,0.869,0.8687,0.81718,0.81368,0.78945,0.78746,0.80757,0.82031,0.79041,0.80968,0.78667,0.79795,0.84619,0.83988,0.84856,0.83924,0.84058,0.84297,0.79728,0.81679,0.80018,0.84532,0.826,0.8166,0.7854,0.8017,0.78774,0.79171,0.81807,0.80615,0.81899,0.80759,0.83091,0.81219,0.80802,0.78864,0.82566,0.79088,0.82389,0.79228,0.78509,0.79434,0.78703,0.79831,0.80039,0.79481,0.78781,0.78577,0.83338,0.81573,0.81671,0.80002,0.84023,0.84658,0.80901,0.86042,0.79654,0.82779,0.84176,0.84514,0.84001,0.82418,0.81636,0.81067,0.78637,0.82069,0.79055,0.78965,0.79154,0.81448,0.80568,0.80645,0.91292,0.90904,0.9183,0.88973,0.92837,0.90167,0.92209,0.92043,0.89722,0.89483,0.83429,0.83945,0.8358,0.78828,0.78886,0.96423,0.97436,0.97711,0.92344,0.93419,0.92294,0.93315,0.90593,0.93764,0.9395,0.86985,0.87013,0.86948,0.85302,0.87091,0.87083,0.86848,0.86868,0.86879,0.86896,0.91739,0.98189,0.98689,0.98197,0.96971,0.9704,0.98013,0.96923,0.98047,0.96055,0.84581,0.80957,0.83336,0.88112,0.87242,0.82056,0.82764,0.87889,0.80832,0.86718,0.89656,0.89681,0.97836,0.98081,0.9701,0.97536,0.97205,0.97149,0.97677,0.93578,0.823,0.82468,0.80796,0.82226,0.82665,0.81334,0.81771,0.80804,0.80323,0.80073,0.96484,0.98827,0.9678,0.96635,0.98768,1.0,0.9743,0.97562,0.97277,0.97939,0.92559,0.98663,0.99731,0.96923,0.98706,0.9708,0.98331,0.92088,0.96732,0.96772,0.89234,0.84474,0.98332,0.96917,0.88087,0.93893,0.9674,0.91842,0.9189,0.91972,0.97297,0.972,0.9694,0.96311,0.98347,0.96835,0.96254,0.96769,0.9177,0.96668
166,0.86355,0.86886,0.85931,0.84411,0.84466,0.87594,0.8759,0.87529,0.87484,0.87681,0.87657,0.87536,0.87556,0.87545,0.8752,0.83518,0.83124,0.80529,0.80416,0.82052,0.83125,0.80666,0.82328,0.80235,0.81263,0.86146,0.85598,0.86359,0.85488,0.84929,0.85118,0.8134,0.83052,0.81621,0.85733,0.84142,0.82829,0.80144,0.81716,0.80381,0.80797,0.82902,0.82014,0.82992,0.8204,0.84738,0.82414,0.82283,0.80476,0.83483,0.80722,0.83396,0.80816,0.80105,0.80959,0.80374,0.81344,0.81574,0.81029,0.80411,0.80258,0.84507,0.82907,0.8293,0.8146,0.85551,0.86142,0.82744,0.87472,0.81296,0.8391,0.8502,0.85686,0.85326,0.83457,0.82827,0.82398,0.80285,0.83589,0.80674,0.8057,0.80807,0.83203,0.81909,0.81969,0.91715,0.91575,0.92722,0.91232,0.93453,0.9223,0.92551,0.93478,0.92113,0.91976,0.84959,0.85403,0.85146,0.80534,0.80596,0.96931,0.97578,0.97939,0.92231,0.93835,0.93109,0.93669,0.93017,0.95688,0.95793,0.87604,0.87627,0.87527,0.86167,0.87668,0.87655,0.87489,0.8751,0.87509,0.87527,0.92076,0.96922,0.97453,0.96184,0.97798,0.9809,0.98061,0.96051,0.98714,0.98249,0.86398,0.83189,0.85488,0.90003,0.8925,0.84046,0.84885,0.89794,0.82501,0.88357,0.90308,0.89962,0.96737,0.96515,0.97031,0.96617,0.97372,0.9714,0.98663,0.94046,0.8418,0.84333,0.82986,0.84157,0.84682,0.83564,0.83759,0.82598,0.81842,0.8162,0.95352,0.9754,0.9563,0.95647,0.97494,0.9743,1.0,0.98783,0.99542,0.99017,0.92484,0.97518,0.97641,0.98064,0.97457,0.97556,0.96503,0.93627,0.98243,0.98134,0.89745,0.85679,0.96972,0.97029,0.89571,0.92629,0.97287,0.92659,0.91667,0.9108,0.97753,0.97611,0.95779,0.97322,0.97069,0.97418,0.97702,0.97427,0.92388,0.96212
167,0.8662,0.86862,0.86485,0.84795,0.84873,0.87857,0.87849,0.87807,0.8776,0.87919,0.87892,0.87819,0.87811,0.878,0.87794,0.84128,0.83628,0.81307,0.8118,0.8271,0.83671,0.81424,0.82986,0.80987,0.81961,0.8642,0.85722,0.86394,0.85623,0.85325,0.85477,0.82063,0.83728,0.8233,0.86257,0.84789,0.83464,0.80928,0.82481,0.81149,0.81564,0.83434,0.82755,0.83542,0.82674,0.85282,0.83055,0.83022,0.81249,0.83999,0.8148,0.83904,0.81582,0.80857,0.81669,0.81135,0.8209,0.82334,0.8179,0.81196,0.81034,0.85021,0.83546,0.83546,0.82147,0.86046,0.86535,0.83307,0.87428,0.82022,0.84405,0.85396,0.86186,0.85877,0.83968,0.83415,0.83045,0.81047,0.84109,0.8146,0.8135,0.81566,0.8365,0.82555,0.82603,0.90837,0.90767,0.91763,0.91436,0.92259,0.92199,0.9158,0.9208,0.92196,0.92201,0.85716,0.86142,0.85811,0.81294,0.81353,0.95264,0.97095,0.97513,0.91235,0.92938,0.9249,0.9276,0.92621,0.9443,0.94594,0.87837,0.87855,0.87774,0.86557,0.87884,0.87869,0.87753,0.87771,0.87753,0.87768,0.9207,0.97368,0.97721,0.95627,0.99296,0.99488,0.97661,0.95354,0.98829,0.98342,0.87356,0.83735,0.85743,0.90502,0.89303,0.84539,0.85331,0.89767,0.83165,0.88429,0.90802,0.9023,0.97166,0.97389,0.95977,0.97102,0.97039,0.98513,0.99502,0.93492,0.85166,0.85313,0.836,0.84611,0.85183,0.84217,0.84276,0.83231,0.82557,0.82372,0.96008,0.97664,0.94885,0.96382,0.97714,0.97562,0.98783,1.0,0.98592,0.99715,0.92429,0.97782,0.97793,0.99528,0.97748,0.98923,0.96017,0.93762,0.98195,0.98109,0.89844,0.86275,0.97599,0.9673,0.90363,0.93199,0.96272,0.92196,0.91742,0.91552,0.98408,0.98232,0.96256,0.98378,0.97391,0.9802,0.97551,0.98583,0.93288,0.96668
168,0.8603,0.86574,0.8563,0.84062,0.84195,0.87358,0.87353,0.87297,0.8725,0.87452,0.87426,0.87301,0.87323,0.87312,0.87284,0.83192,0.82799,0.80245,0.80139,0.81752,0.82848,0.80392,0.82033,0.79949,0.80972,0.85817,0.85259,0.86036,0.85153,0.84678,0.8487,0.81073,0.82771,0.81347,0.85498,0.83824,0.82536,0.79861,0.81431,0.80109,0.80526,0.82613,0.81738,0.82696,0.81749,0.84418,0.82109,0.82009,0.80189,0.83199,0.80449,0.83122,0.80529,0.79829,0.80675,0.80101,0.81056,0.81283,0.80748,0.80122,0.79989,0.84262,0.82633,0.82653,0.81178,0.85236,0.85822,0.82445,0.87176,0.81027,0.83625,0.84765,0.85452,0.85093,0.83182,0.82531,0.82107,0.80003,0.83272,0.8039,0.80284,0.80532,0.82871,0.81631,0.81678,0.91543,0.91366,0.92549,0.91049,0.93298,0.92039,0.92335,0.93409,0.92064,0.91876,0.84675,0.85112,0.8485,0.80261,0.8032,0.96371,0.9716,0.97512,0.91972,0.93568,0.92908,0.93389,0.92777,0.9543,0.95585,0.87367,0.87392,0.87292,0.85901,0.87435,0.87422,0.87249,0.8727,0.87272,0.87291,0.91936,0.9676,0.97263,0.95925,0.97749,0.9804,0.97691,0.95983,0.99193,0.97867,0.86186,0.82871,0.85226,0.89875,0.89007,0.83785,0.84651,0.89658,0.82216,0.88147,0.90082,0.89765,0.96467,0.96224,0.96582,0.96314,0.9693,0.97011,0.98302,0.93809,0.83949,0.84128,0.82683,0.83877,0.84422,0.83269,0.83478,0.82327,0.81578,0.81369,0.95114,0.97412,0.95189,0.95406,0.97313,0.97277,0.99542,0.98592,1.0,0.98772,0.92384,0.97307,0.9747,0.97983,0.97299,0.97505,0.9622,0.93539,0.97882,0.978,0.89495,0.85362,0.96753,0.96621,0.89356,0.92598,0.96877,0.92479,0.91523,0.91009,0.97582,0.97406,0.95709,0.97346,0.96963,0.97409,0.97528,0.97344,0.92369,0.96235
169,0.86014,0.86345,0.858,0.84065,0.84421,0.87605,0.876,0.87549,0.87497,0.87681,0.87655,0.87555,0.87561,0.8755,0.87534,0.83302,0.82874,0.80543,0.80431,0.82033,0.83103,0.8067,0.8231,0.8022,0.8126,0.85808,0.85138,0.85877,0.85058,0.84911,0.85084,0.81331,0.83059,0.81619,0.85733,0.84,0.82799,0.80169,0.81737,0.80388,0.80801,0.82854,0.82005,0.82953,0.82026,0.84534,0.82394,0.8228,0.80505,0.8343,0.80739,0.83356,0.80836,0.80101,0.80957,0.8038,0.81332,0.81587,0.81018,0.80432,0.80281,0.84487,0.8289,0.82889,0.81446,0.85372,0.85897,0.82559,0.86968,0.81293,0.83866,0.84991,0.85662,0.85297,0.83433,0.82787,0.82352,0.80295,0.83422,0.80705,0.80591,0.80819,0.82911,0.81866,0.81941,0.9091,0.90759,0.91819,0.91204,0.92452,0.92102,0.91688,0.92778,0.91634,0.91534,0.8492,0.85395,0.85064,0.80539,0.80601,0.96292,0.96823,0.97232,0.91567,0.93366,0.92707,0.93254,0.92552,0.9491,0.94966,0.87599,0.87622,0.87528,0.86175,0.87657,0.87643,0.87498,0.87518,0.87502,0.87521,0.92096,0.97088,0.97512,0.96668,0.98494,0.98762,0.97481,0.96201,0.99141,0.97737,0.86563,0.82817,0.84933,0.89875,0.88716,0.83725,0.84506,0.89242,0.82342,0.87866,0.90546,0.90167,0.96803,0.96957,0.97008,0.96696,0.96714,0.97767,0.99723,0.93814,0.8423,0.84319,0.82689,0.83774,0.84312,0.83306,0.8347,0.82362,0.8178,0.8159,0.95581,0.9757,0.96223,0.9597,0.97525,0.97939,0.99017,0.99715,0.98772,1.0,0.92619,0.97544,0.98027,0.98782,0.97497,0.98207,0.97013,0.93693,0.97609,0.97573,0.89775,0.85684,0.97251,0.96321,0.89922,0.93552,0.97317,0.92248,0.91949,0.91553,0.98061,0.97982,0.96085,0.97835,0.9727,0.97446,0.9704,0.97963,0.93128,0.96495
170,0.93357,0.94198,0.93724,0.91921,0.92087,0.93759,0.93762,0.93634,0.93611,0.93792,0.93794,0.93612,0.93702,0.93699,0.93677,0.90823,0.90405,0.87651,0.87381,0.89595,0.90495,0.88311,0.89933,0.87384,0.88592,0.93264,0.92516,0.93676,0.92983,0.91754,0.92524,0.8887,0.90076,0.89161,0.91999,0.91727,0.90348,0.87288,0.88757,0.87519,0.87827,0.90585,0.89485,0.90781,0.89501,0.92176,0.90058,0.89815,0.87576,0.91289,0.88393,0.90833,0.87896,0.87323,0.88193,0.87354,0.88647,0.88623,0.88331,0.87451,0.8722,0.91182,0.90288,0.90403,0.88797,0.92979,0.93521,0.90135,0.93976,0.88786,0.91512,0.91992,0.91813,0.91863,0.9149,0.9033,0.89787,0.87385,0.90998,0.8768,0.87647,0.87697,0.90573,0.8926,0.89453,0.9869,0.98593,0.98793,0.95548,0.98402,0.95187,0.97849,0.87673,0.89823,0.90403,0.92397,0.92894,0.92553,0.88063,0.88131,0.9046,0.92562,0.92981,0.93243,0.93645,0.98773,0.93507,0.97932,0.92957,0.9256,0.93824,0.93834,0.9373,0.92981,0.93852,0.93851,0.93711,0.93717,0.93746,0.9375,0.99724,0.92173,0.92814,0.90205,0.90686,0.91123,0.93037,0.87364,0.92749,0.91372,0.92285,0.90478,0.91261,0.94514,0.94712,0.90172,0.90662,0.94154,0.89149,0.94136,0.98241,0.98741,0.92719,0.93197,0.91465,0.93191,0.93214,0.91322,0.93345,0.94076,0.90584,0.90482,0.89756,0.90205,0.90482,0.89793,0.90736,0.8967,0.8862,0.88225,0.91134,0.91948,0.91146,0.91112,0.92396,0.92559,0.92484,0.92429,0.92384,0.92619,1.0,0.93015,0.92756,0.90976,0.92573,0.90817,0.90267,0.9895,0.91211,0.91027,0.98575,0.94216,0.92859,0.92978,0.97279,0.98295,0.90008,0.98344,0.98296,0.97153,0.90438,0.90322,0.90553,0.90288,0.92102,0.90346,0.9004,0.90378,0.98155,0.88487
171,0.87281,0.87333,0.87104,0.85307,0.85145,0.8817,0.88161,0.88137,0.88131,0.88325,0.88311,0.88122,0.88161,0.88147,0.88125,0.84441,0.83523,0.80858,0.80645,0.82688,0.83799,0.80964,0.82886,0.80645,0.81716,0.87131,0.86104,0.86852,0.85975,0.85582,0.85798,0.81633,0.83539,0.81881,0.86116,0.85386,0.83542,0.80455,0.82079,0.80705,0.81084,0.8365,0.8244,0.83767,0.82647,0.85863,0.83146,0.82609,0.80758,0.84376,0.80995,0.8414,0.81124,0.80457,0.81333,0.80605,0.81703,0.81943,0.81372,0.80684,0.80484,0.84974,0.83383,0.83549,0.81903,0.86725,0.87274,0.83019,0.87885,0.81526,0.84538,0.85722,0.86095,0.85631,0.84163,0.83525,0.82953,0.80546,0.84134,0.80952,0.80866,0.81037,0.83656,0.82487,0.8255,0.92114,0.91877,0.92798,0.89926,0.93466,0.90874,0.93001,0.91175,0.90528,0.90512,0.86178,0.86696,0.86321,0.8072,0.80778,0.95356,0.981,0.984,0.92812,0.93693,0.93001,0.935,0.91832,0.93574,0.9381,0.88236,0.88256,0.88197,0.86844,0.88327,0.8832,0.88111,0.88129,0.88147,0.88158,0.92566,0.99242,0.99934,0.95943,0.97773,0.97838,0.98796,0.94682,0.97814,0.9717,0.86652,0.83428,0.8556,0.89723,0.89129,0.84162,0.85133,0.89464,0.82806,0.88528,0.90963,0.90784,0.99447,0.98533,0.95689,0.99221,0.98535,0.98156,0.97518,0.94301,0.84957,0.85053,0.83475,0.84437,0.84743,0.83977,0.83951,0.82932,0.82239,0.81992,0.97471,0.99626,0.94831,0.97476,0.99886,0.98663,0.97518,0.97782,0.97307,0.97544,0.93015,1.0,0.98887,0.97646,0.99941,0.97721,0.96127,0.92785,0.97838,0.97744,0.90442,0.87051,0.98624,0.9837,0.89744,0.935,0.95157,0.92991,0.93139,0.92859,0.97345,0.9718,0.97409,0.9686,0.9918,0.97597,0.97264,0.97354,0.92547,0.97127
172,0.85457,0.86,0.85106,0.83306,0.84042,0.87329,0.87322,0.87298,0.87288,0.87497,0.87481,0.8727,0.87334,0.87317,0.87285,0.82395,0.82019,0.79517,0.79333,0.81327,0.82578,0.79633,0.81553,0.79276,0.80366,0.85279,0.846,0.85477,0.84562,0.84551,0.84789,0.80326,0.8227,0.80607,0.85073,0.8324,0.82239,0.79119,0.80748,0.79364,0.79771,0.82374,0.81189,0.8247,0.8133,0.83766,0.81787,0.81385,0.79445,0.83141,0.79682,0.82939,0.79803,0.79103,0.80017,0.79291,0.80433,0.80608,0.80077,0.79371,0.79165,0.83878,0.8216,0.82272,0.80586,0.84691,0.85324,0.81524,0.86649,0.80248,0.83348,0.84674,0.8506,0.84573,0.82955,0.82208,0.81642,0.79221,0.8269,0.79638,0.7956,0.79746,0.821,0.81161,0.81221,0.91585,0.91228,0.92087,0.89395,0.93038,0.90486,0.92332,0.91905,0.90054,0.89808,0.84092,0.84609,0.84235,0.79421,0.79479,0.96134,0.97758,0.98045,0.92491,0.93334,0.92486,0.93186,0.90895,0.93872,0.94095,0.8739,0.87417,0.87356,0.85746,0.87493,0.87485,0.87261,0.87281,0.87299,0.87315,0.91983,0.98429,0.98887,0.97797,0.97364,0.9744,0.98203,0.96725,0.98152,0.96467,0.85345,0.81634,0.84,0.88806,0.87856,0.82669,0.83428,0.88437,0.8143,0.87306,0.90118,0.90041,0.98126,0.98446,0.96795,0.97915,0.97552,0.97588,0.97745,0.93627,0.83004,0.83142,0.81496,0.82854,0.83301,0.82015,0.8228,0.81436,0.80905,0.80642,0.96649,0.98938,0.96322,0.96754,0.98937,0.99731,0.97641,0.97793,0.9747,0.98027,0.92756,0.98887,1.0,0.97303,0.98916,0.9748,0.98001,0.92383,0.97157,0.97149,0.89625,0.84879,0.98712,0.97343,0.88546,0.93788,0.96508,0.92015,0.91933,0.91958,0.97739,0.97589,0.97102,0.96814,0.98594,0.97303,0.96715,0.97265,0.92015,0.96824
