,Elo_0,Elo_1,Elo_2,Elo_3,Elo_4,avg_refine_0,avg_refine_1,avg_refine_2,avg_refine_3,avg_refine_4,default_af_0,default_af_1,default_af_2,default_af_3,default_af_4,default_af_5,default_af_6,default_af_7,default_af_8,default_af_9,default_img_0,default_img_1,default_img_2,default_img_3,default_img_4,default_img_5,default_img_6,default_img_7,default_img_8,default_img_9,default_mul_newest_0,default_mul_newest_1,default_mul_newest_10,default_mul_newest_11,default_mul_newest_12,default_mul_newest_13,default_mul_newest_14,default_mul_newest_15,default_mul_newest_16,default_mul_newest_17,default_mul_newest_18,default_mul_newest_19,default_mul_newest_2,default_mul_newest_20,default_mul_newest_21,default_mul_newest_22,default_mul_newest_23,default_mul_newest_24,default_mul_newest_3,default_mul_newest_4,default_mul_newest_5,default_mul_newest_6,default_mul_newest_7,default_mul_newest_8,default_mul_newest_9,default_multimer_0,default_multimer_1,default_multimer_2,default_multimer_3,default_multimer_4,default_multimer_5,default_multimer_6,default_multimer_7,default_multimer_8,default_multimer_9,default_struct_0,default_struct_1,default_struct_2,default_struct_3,default_struct_4,default_struct_5,default_struct_6,default_struct_7,default_struct_8,default_struct_9,default_uniclust30_0,default_uniclust30_1,default_uniclust30_2,default_uniclust30_3,default_uniclust30_4,default_uniclust30_5,default_uniclust30_6,default_uniclust30_7,default_uniclust30_8,default_uniclust30_9,default_uniref30_22_0,default_uniref30_22_1,default_uniref30_22_10,default_uniref30_22_11,default_uniref30_22_12,default_uniref30_22_13,default_uniref30_22_14,default_uniref30_22_15,default_uniref30_22_16,default_uniref30_22_17,default_uniref30_22_18,default_uniref30_22_19,default_uniref30_22_2,default_uniref30_22_20,default_uniref30_22_21,default_uniref30_22_22,default_uniref30_22_23,default_uniref30_22_24,default_uniref30_22_3,default_uniref30_22_4,default_uniref30_22_5,default_uniref30_22_6,default_uniref30_22_7,default_uniref30_22_8,default_uniref30_22_9,img_multimer_0,img_multimer_1,img_multimer_2,img_multimer_3,img_multimer_4,img_multimer_5,img_multimer_6,img_multimer_7,img_multimer_8,img_multimer_9,iter_1_0,iter_1_1,iter_1_2,iter_1_3,iter_1_4,iter_1_5,iter_1_6,iter_1_7,iter_1_8,iter_1_9,iter_1_old_0,iter_1_old_1,iter_1_old_2,iter_1_old_3,iter_1_old_4,iter_1_old_5,iter_1_old_6,iter_1_old_7,iter_1_old_8,iter_1_old_9,iter_2_old_0,iter_2_old_1,iter_2_old_2,iter_2_old_3,iter_2_old_4,iter_2_old_5,iter_2_old_6,iter_2_old_7,iter_2_old_8,iter_2_old_9,lewis_0,lewis_1,lewis_2,lewis_3,lewis_4,spec_af_0,spec_af_1,spec_af_2,spec_af_3,spec_af_4,spec_af_5,spec_af_6,spec_af_7,spec_af_8,spec_af_9,spec_iter_uniprot_sto_0,spec_iter_uniprot_sto_1,spec_iter_uniprot_sto_2,spec_iter_uniprot_sto_3,spec_iter_uniprot_sto_4,spec_iter_uniprot_sto_5,spec_iter_uniprot_sto_6,spec_iter_uniprot_sto_7,spec_iter_uniprot_sto_8,spec_iter_uniprot_sto_9,spec_iter_uniref_a3m_0,spec_iter_uniref_a3m_1,spec_iter_uniref_a3m_2,spec_iter_uniref_a3m_3,spec_iter_uniref_a3m_4,spec_iter_uniref_a3m_5,spec_iter_uniref_a3m_6,spec_iter_uniref_a3m_7,spec_iter_uniref_a3m_8,spec_iter_uniref_a3m_9,spec_iter_uniref_sto_0,spec_iter_uniref_sto_1,spec_iter_uniref_sto_2,spec_iter_uniref_sto_3,spec_iter_uniref_sto_4,spec_iter_uniref_sto_5,spec_iter_uniref_sto_6,spec_iter_uniref_sto_7,spec_iter_uniref_sto_8,spec_iter_uniref_sto_9,spec_struct_0,spec_struct_1,spec_struct_2,spec_struct_3,spec_struct_4,spec_struct_5,spec_struct_6,spec_struct_7,spec_struct_8,spec_struct_9,uniclust_oxmatch_a3m_0,uniclust_oxmatch_a3m_1,uniclust_oxmatch_a3m_2,uniclust_oxmatch_a3m_3,uniclust_oxmatch_a3m_4,uniclust_oxmatch_a3m_5,uniclust_oxmatch_a3m_6,uniclust_oxmatch_a3m_7,uniclust_oxmatch_a3m_8,uniclust_oxmatch_a3m_9
185,0.84786,0.87022,0.79286,0.50535,0.5873,0.89403,0.90526,0.89402,0.83778,0.50094,0.79012,0.62178,0.4872,0.47125,0.76882,0.43296,0.65277,0.51263,0.53995,0.59834,0.76515,0.595,0.38963,0.4769,0.59757,0.37427,0.6255,0.60024,0.48144,0.59143,0.85557,0.88249,0.47715,0.68436,0.48822,0.77984,0.73916,0.49186,0.57671,0.43297,0.60624,0.79401,0.50765,0.58401,0.5342,0.55942,0.64877,0.44313,0.89029,0.49679,0.45656,0.81462,0.8528,0.84997,0.71042,0.45774,0.90739,0.4933,0.62816,0.78775,0.59165,0.89007,0.38883,0.65671,0.61896,0.80053,0.50395,0.85092,0.4904,0.67075,0.6781,0.50874,0.50562,0.54864,0.66546,0.90666,0.50538,0.43599,0.6833,0.90852,0.71577,0.56054,0.4698,0.64963,0.68138,0.50642,0.8752,0.3661,0.80581,0.41396,0.73743,0.68,0.53407,0.5291,0.37225,0.73415,0.81564,0.9085,0.59637,0.60352,0.46194,0.7522,0.62524,0.50486,0.82014,0.84573,0.68977,0.50137,0.46002,0.64643,0.40733,0.42185,0.54389,0.55251,0.41495,0.40549,0.54445,0.62002,0.38781,0.58814,0.86476,0.47455,0.62853,0.67608,0.84114,0.58143,0.37647,0.36703,0.7498,0.56003,0.78565,0.90781,0.7757,0.84751,0.66087,0.65977,0.54387,0.76142,0.36227,0.57774,0.48103,0.54622,0.64268,0.4757,0.65505,0.71179,0.62917,0.39701,0.64446,0.57206,0.90273,0.89998,0.9059,0.50517,0.90223,0.53928,0.6173,0.60991,0.60875,0.61774,0.45799,0.44422,0.51489,0.57376,0.57162,0.90133,0.86821,0.36036,0.46334,0.72275,0.36399,0.37105,0.4941,0.59418,0.63796,0.38405,0.59521,0.55269,0.59961,0.34685,0.60194,0.59067,0.57798,0.37491,0.49004,1.0,0.64036,0.67142,0.67488,0.6137,0.34562,0.60169,0.58016,0.664,0.44798,0.39109,0.418,0.3917,0.41792,0.59696,0.3906,0.37918,0.54412,0.39218,0.58902,0.78623,0.45365,0.41454,0.72366,0.35027,0.60865,0.50855,0.64452,0.60344,0.51167
186,0.58825,0.62123,0.582,0.62923,0.35428,0.63932,0.65383,0.64528,0.63522,0.61985,0.67615,0.75056,0.75972,0.55941,0.67697,0.65616,0.6055,0.77814,0.67646,0.57358,0.53734,0.36759,0.36574,0.77052,0.37461,0.52769,0.68598,0.57736,0.44427,0.46372,0.61306,0.66735,0.58799,0.85902,0.78707,0.63751,0.55873,0.64112,0.3942,0.73176,0.69829,0.66004,0.64969,0.35101,0.37056,0.67215,0.7004,0.39413,0.6404,0.77927,0.53214,0.59531,0.6502,0.64073,0.73711,0.54497,0.66021,0.84818,0.39526,0.78904,0.3715,0.68083,0.51433,0.55071,0.7882,0.57125,0.64008,0.65043,0.63154,0.57977,0.48015,0.79165,0.65277,0.49696,0.70539,0.65616,0.78868,0.71984,0.52725,0.79148,0.94009,0.92356,0.54438,0.7704,0.71976,0.78412,0.6178,0.66174,0.78779,0.71501,0.51126,0.50274,0.35254,0.7413,0.66806,0.6305,0.65976,0.65805,0.69135,0.59061,0.73168,0.60477,0.66999,0.63049,0.60542,0.62822,0.60627,0.62998,0.51108,0.65094,0.39026,0.55773,0.3713,0.37645,0.36627,0.5666,0.35992,0.62043,0.58296,0.54288,0.65246,0.76101,0.52062,0.82058,0.61985,0.35642,0.66811,0.36669,0.65702,0.42723,0.57971,0.66081,0.76317,0.64008,0.55109,0.78259,0.89549,0.61926,0.65125,0.65163,0.774,0.89461,0.97732,0.82402,0.60379,0.81803,0.55358,0.74676,0.71992,0.33844,0.6518,0.64461,0.65098,0.78641,0.65223,0.72839,0.54949,0.65203,0.53847,0.62929,0.53022,0.52062,0.68226,0.78001,0.77084,0.64296,0.66275,0.34773,0.59539,0.71495,0.65099,0.35259,0.37223,0.65655,0.77384,0.36766,0.56806,0.55844,0.59705,0.53632,0.39719,0.39685,0.37498,0.3903,0.49573,0.64036,1.0,0.87359,0.65127,0.34292,0.34279,0.75237,0.76946,0.68554,0.50808,0.61995,0.39185,0.58097,0.43046,0.37307,0.61636,0.36641,0.34793,0.591,0.37867,0.55459,0.71181,0.68182,0.5026,0.64291,0.44028,0.50174,0.45229,0.47579,0.61945
187,0.73669,0.75139,0.57503,0.56117,0.66761,0.58173,0.57261,0.73918,0.57462,0.59757,0.62853,0.73339,0.70527,0.51984,0.63294,0.63778,0.52497,0.70879,0.66484,0.55239,0.59793,0.37586,0.37405,0.78083,0.71314,0.38345,0.75147,0.6065,0.48673,0.59047,0.58492,0.60771,0.59888,0.88363,0.56313,0.58797,0.59303,0.56292,0.42417,0.76619,0.73603,0.68731,0.75237,0.66874,0.39503,0.68549,0.74837,0.48049,0.58342,0.75221,0.60049,0.76177,0.6127,0.57796,0.78073,0.61093,0.5908,0.84475,0.41305,0.77615,0.38685,0.63998,0.43068,0.66698,0.72631,0.56301,0.5641,0.5725,0.57061,0.55282,0.43068,0.58634,0.6767,0.69379,0.70868,0.58404,0.73926,0.43413,0.51774,0.74787,0.87815,0.88885,0.50786,0.74617,0.79503,0.74548,0.57372,0.35402,0.74821,0.74483,0.5578,0.57303,0.36076,0.6742,0.67954,0.67088,0.70821,0.58609,0.63794,0.64464,0.75182,0.55824,0.75344,0.5877,0.58986,0.76953,0.5676,0.57305,0.57063,0.69556,0.68722,0.54859,0.52661,0.53525,0.35252,0.55143,0.35894,0.61585,0.35739,0.38265,0.53021,0.74505,0.51137,0.84868,0.57612,0.66936,0.67733,0.65471,0.63314,0.43206,0.57604,0.74429,0.7516,0.76111,0.58409,0.80779,0.86377,0.60571,0.3544,0.65737,0.5831,0.85098,0.84125,0.88896,0.59423,0.80213,0.59112,0.81077,0.7796,0.62168,0.59158,0.74805,0.58082,0.7404,0.73928,0.66339,0.50258,0.62858,0.62872,0.48684,0.51809,0.49,0.6624,0.7228,0.70097,0.58736,0.6135,0.3504,0.64748,0.71074,0.3484,0.66335,0.37726,0.70278,0.58848,0.37821,0.57719,0.57256,0.60703,0.54823,0.39931,0.40173,0.40245,0.44468,0.51359,0.67142,0.87359,1.0,0.55448,0.34526,0.34472,0.70642,0.66711,0.66322,0.4612,0.63211,0.41956,0.59201,0.43214,0.38682,0.39233,0.37707,0.3586,0.59718,0.37892,0.70725,0.70213,0.66283,0.56661,0.67214,0.42289,0.52623,0.43481,0.45563,0.59062
188,0.6038,0.46066,0.45758,0.4625,0.5295,0.61428,0.46743,0.46556,0.4689,0.46783,0.45052,0.64832,0.61016,0.54931,0.45532,0.54459,0.46086,0.61569,0.62557,0.54484,0.45923,0.54466,0.54624,0.45347,0.55942,0.34944,0.58399,0.38634,0.44433,0.57224,0.47182,0.65625,0.65129,0.63999,0.45908,0.45887,0.45769,0.47754,0.39742,0.63426,0.37238,0.51668,0.47121,0.52838,0.5006,0.53203,0.51413,0.44098,0.61606,0.46497,0.45206,0.67482,0.46785,0.46615,0.61081,0.44915,0.46916,0.63167,0.37723,0.46236,0.54396,0.48836,0.58035,0.76277,0.61818,0.64848,0.62998,0.63592,0.62257,0.60752,0.61523,0.62618,0.46116,0.53935,0.6424,0.46955,0.6343,0.4114,0.46189,0.46614,0.65162,0.64465,0.68008,0.4303,0.66711,0.46911,0.61884,0.34489,0.7167,0.39535,0.60236,0.57316,0.50014,0.53657,0.35504,0.73502,0.49838,0.62931,0.52846,0.41486,0.47022,0.66062,0.50586,0.47781,0.66628,0.46654,0.4835,0.62016,0.56753,0.54468,0.38746,0.38171,0.37992,0.53247,0.37171,0.54862,0.50576,0.59014,0.40377,0.3623,0.45444,0.46864,0.4579,0.65085,0.59842,0.5296,0.35722,0.36431,0.69282,0.3391,0.45639,0.63217,0.44449,0.46377,0.77405,0.63732,0.63864,0.66541,0.52353,0.53084,0.45794,0.6411,0.65271,0.61508,0.72484,0.68487,0.45343,0.58728,0.46399,0.5458,0.62616,0.46833,0.62456,0.46364,0.627,0.60283,0.54841,0.43769,0.43644,0.45772,0.54668,0.42629,0.61715,0.50394,0.61716,0.61692,0.62274,0.53219,0.45371,0.62289,0.34225,0.53216,0.4824,0.56342,0.62963,0.37835,0.58283,0.53228,0.59204,0.51897,0.55677,0.54318,0.37832,0.55364,0.4568,0.67488,0.65127,0.55448,1.0,0.54995,0.34065,0.6197,0.55792,0.59568,0.49819,0.36882,0.42375,0.39247,0.39684,0.36943,0.37115,0.37742,0.35075,0.57231,0.56718,0.60084,0.61239,0.65889,0.58862,0.56166,0.52621,0.47557,0.62439,0.50683,0.64395
189,0.3374,0.33746,0.34103,0.34936,0.6025,0.57609,0.57499,0.56756,0.34051,0.34297,0.56292,0.35089,0.55345,0.56399,0.56341,0.57481,0.61072,0.36739,0.56628,0.56078,0.58237,0.6051,0.61368,0.3411,0.60062,0.35408,0.40353,0.37182,0.46466,0.38375,0.57716,0.57614,0.34102,0.57782,0.33824,0.33981,0.34021,0.33759,0.53797,0.57667,0.58632,0.33403,0.57582,0.67343,0.54173,0.37101,0.43426,0.42383,0.57628,0.57594,0.34395,0.57758,0.53441,0.53379,0.58166,0.34477,0.57694,0.34652,0.35951,0.34011,0.60757,0.34714,0.3401,0.55783,0.34544,0.33976,0.50103,0.34081,0.52528,0.34556,0.49941,0.33708,0.52843,0.45789,0.33146,0.5752,0.33712,0.33386,0.57807,0.57624,0.34202,0.34523,0.57452,0.33997,0.33251,0.57547,0.57755,0.68728,0.33792,0.33992,0.34291,0.59902,0.56599,0.34101,0.61229,0.35993,0.32282,0.5764,0.42984,0.37126,0.55882,0.44965,0.43196,0.57698,0.57796,0.57699,0.57924,0.50106,0.35803,0.34697,0.3271,0.32027,0.50115,0.50107,0.4997,0.32005,0.5204,0.55859,0.59156,0.51722,0.57555,0.34472,0.505,0.57861,0.33628,0.61997,0.37163,0.60779,0.36588,0.36904,0.57835,0.33804,0.34072,0.57683,0.50342,0.58009,0.34478,0.50625,0.37671,0.39529,0.34239,0.34591,0.34262,0.34815,0.50987,0.57061,0.34504,0.34729,0.58371,0.60874,0.5751,0.57535,0.3359,0.33738,0.33679,0.35496,0.56483,0.36001,0.56389,0.61032,0.36127,0.55639,0.56597,0.37665,0.36943,0.57637,0.33035,0.67833,0.53505,0.56424,0.51491,0.39252,0.5062,0.43068,0.50068,0.5473,0.54085,0.54717,0.36629,0.34862,0.33887,0.53608,0.54715,0.53181,0.39571,0.6137,0.34301,0.3453,0.54995,1.0,0.6492,0.50571,0.44386,0.39951,0.38493,0.38626,0.35887,0.33937,0.35323,0.55697,0.38609,0.54691,0.3733,0.33681,0.5392,0.5808,0.57648,0.54234,0.57688,0.33149,0.49477,0.41248,0.31336,0.37526,0.4325
190,0.60833,0.60824,0.34322,0.33714,0.64998,0.60797,0.60677,0.33651,0.49909,0.50042,0.55567,0.33729,0.33919,0.56164,0.55424,0.33888,0.33424,0.33941,0.33925,0.55464,0.61592,0.65052,0.3851,0.34231,0.66568,0.35293,0.43277,0.4006,0.47353,0.43137,0.34069,0.34,0.34152,0.61592,0.34008,0.52401,0.52891,0.60938,0.53357,0.61208,0.62073,0.59348,0.33938,0.63213,0.54028,0.39368,0.46439,0.4081,0.33836,0.6083,0.34462,0.34092,0.33616,0.33513,0.34389,0.61495,0.3391,0.34737,0.62686,0.61325,0.63033,0.37562,0.33929,0.55912,0.36377,0.60912,0.33672,0.33857,0.52247,0.50663,0.49838,0.60847,0.32818,0.48214,0.3419,0.60683,0.33886,0.33376,0.34327,0.3399,0.6089,0.34508,0.60821,0.34225,0.36326,0.60803,0.34006,0.39412,0.60897,0.34077,0.34331,0.54524,0.36809,0.56134,0.65914,0.39273,0.5372,0.33919,0.46581,0.39833,0.34019,0.44168,0.45473,0.33844,0.61104,0.60898,0.34081,0.33762,0.55985,0.53158,0.32647,0.32244,0.49257,0.49315,0.49136,0.31928,0.52142,0.35844,0.53923,0.32004,0.34109,0.3436,0.34223,0.61626,0.48881,0.63257,0.36298,0.37652,0.39842,0.38795,0.34102,0.60677,0.60825,0.60899,0.5004,0.61543,0.34424,0.49158,0.35203,0.38777,0.61098,0.34239,0.34475,0.34606,0.34133,0.63447,0.34573,0.34765,0.6358,0.63539,0.60726,0.33914,0.60697,0.33825,0.3385,0.34024,0.56343,0.33565,0.56141,0.54938,0.56227,0.54953,0.55839,0.33832,0.33971,0.60897,0.5284,0.39831,0.53597,0.57227,0.77945,0.65855,0.43728,0.41331,0.50143,0.55999,0.35284,0.55902,0.37902,0.34456,0.56318,0.55428,0.5555,0.54418,0.47771,0.34562,0.34279,0.34472,0.34065,0.64887,1.0,0.53466,0.44801,0.41501,0.40091,0.35925,0.33214,0.35895,0.33478,0.56802,0.35054,0.56322,0.57942,0.34774,0.55172,0.34267,0.6087,0.32409,0.34636,0.34495,0.48961,0.40457,0.31505,0.3785,0.45596
191,0.65326,0.56113,0.67374,0.56512,0.41076,0.53179,0.55119,0.53921,0.53129,0.6077,0.63665,0.58048,0.78724,0.57458,0.58308,0.48252,0.52621,0.77074,0.69791,0.5469,0.60508,0.43199,0.42723,0.66786,0.61236,0.43704,0.65108,0.49423,0.41039,0.5483,0.58866,0.61135,0.65093,0.70289,0.6415,0.56743,0.62409,0.68753,0.54551,0.61521,0.62181,0.74257,0.54292,0.40816,0.46079,0.64134,0.82026,0.5244,0.53078,0.66221,0.60148,0.67735,0.5392,0.53761,0.58794,0.61686,0.55771,0.85957,0.60912,0.70805,0.42039,0.57326,0.44681,0.71512,0.9028,0.62525,0.53157,0.54791,0.54389,0.61476,0.51885,0.67013,0.58429,0.66392,0.55604,0.55225,0.65626,0.53192,0.7107,0.56764,0.69169,0.78589,0.66919,0.6436,0.67865,0.53363,0.55604,0.57369,0.65393,0.64701,0.60973,0.63186,0.4095,0.78363,0.42153,0.82311,0.61511,0.55868,0.90227,0.54496,0.69647,0.53689,0.75984,0.52848,0.65977,0.64434,0.5535,0.52688,0.63744,0.7088,0.42806,0.46357,0.48787,0.49572,0.47561,0.50084,0.4087,0.54413,0.51473,0.46476,0.5806,0.69288,0.71597,0.74903,0.5426,0.40814,0.41169,0.42474,0.80837,0.46147,0.67517,0.55972,0.66928,0.64245,0.72988,0.8524,0.78632,0.67194,0.56547,0.56775,0.66458,0.79195,0.73232,0.77358,0.72783,0.67198,0.58269,0.66827,0.69652,0.40451,0.55169,0.53602,0.54721,0.65531,0.6552,0.69571,0.52019,0.57317,0.57269,0.49215,0.51176,0.50696,0.72459,0.65423,0.67795,0.53314,0.54192,0.40423,0.58099,0.70977,0.56656,0.41143,0.53472,0.7226,0.7335,0.52809,0.49865,0.42203,0.55458,0.46562,0.42273,0.41327,0.53539,0.43982,0.48237,0.60169,0.75237,0.70642,0.61973,0.50571,0.53466,1.0,0.72169,0.53232,0.3826,0.41031,0.64585,0.44993,0.45177,0.41439,0.54389,0.52514,0.51334,0.44612,0.44153,0.63348,0.6346,0.5453,0.55992,0.57215,0.63625,0.61413,0.47813,0.4273,0.8395
192,0.64903,0.69706,0.55988,0.55967,0.45311,0.69095,0.72194,0.57359,0.68937,0.72833,0.55006,0.61427,0.59315,0.5292,0.7637,0.51006,0.55098,0.6182,0.51411,0.53241,0.54214,0.46835,0.46117,0.55501,0.47155,0.40077,0.62508,0.51223,0.51472,0.50961,0.68147,0.748,0.55119,0.63667,0.56662,0.7593,0.49094,0.75304,0.51057,0.57256,0.47481,0.72573,0.57527,0.44899,0.48662,0.64988,0.76329,0.56896,0.68962,0.56636,0.59321,0.68661,0.74086,0.73847,0.51558,0.53641,0.58041,0.64372,0.49104,0.71005,0.4598,0.7934,0.48611,0.55794,0.6953,0.54572,0.69971,0.71821,0.52762,0.47211,0.68218,0.57951,0.52952,0.52087,0.54875,0.7218,0.57391,0.50687,0.6277,0.5774,0.72166,0.70507,0.64129,0.55376,0.53534,0.57193,0.67972,0.44084,0.74461,0.49462,0.55298,0.54893,0.46852,0.63624,0.45013,0.69097,0.6964,0.72854,0.76013,0.52035,0.61638,0.7777,0.73384,0.57406,0.55918,0.71121,0.57153,0.49452,0.49078,0.56737,0.47324,0.40451,0.49076,0.49902,0.41218,0.4366,0.488,0.45231,0.49419,0.52842,0.77023,0.56151,0.47933,0.55158,0.72309,0.44813,0.45221,0.46524,0.72863,0.47285,0.66824,0.74018,0.65602,0.73539,0.48403,0.5461,0.67595,0.72121,0.43714,0.45328,0.67284,0.6786,0.76159,0.61274,0.48331,0.66395,0.54585,0.53142,0.51955,0.44456,0.71648,0.57494,0.71782,0.57267,0.72899,0.61657,0.5265,0.52834,0.52605,0.51965,0.5235,0.52612,0.57718,0.65308,0.65556,0.69796,0.71729,0.44471,0.70301,0.63397,0.44185,0.44759,0.50384,0.7702,0.737,0.47802,0.44276,0.48037,0.45425,0.41604,0.49326,0.48234,0.47486,0.49723,0.54715,0.60386,0.76946,0.66712,0.558,0.44386,0.44801,0.72169,1.0,0.63176,0.53621,0.41318,0.49082,0.42854,0.48846,0.43277,0.41449,0.49074,0.46306,0.48901,0.49068,0.59741,0.66382,0.55628,0.56162,0.4418,0.54858,0.48627,0.48257,0.41759,0.7371
193,0.55549,0.55528,0.55358,0.61352,0.45206,0.56438,0.64223,0.65196,0.65381,0.61514,0.55037,0.65757,0.66721,0.5861,0.49409,0.591,0.68728,0.66148,0.53197,0.59148,0.55472,0.43789,0.4513,0.54831,0.46055,0.40458,0.61526,0.45169,0.53893,0.47978,0.56793,0.62269,0.54881,0.64734,0.5495,0.52132,0.51709,0.55901,0.47893,0.50159,0.48292,0.55171,0.65589,0.43789,0.45259,0.58293,0.60078,0.51581,0.56712,0.6345,0.54941,0.55311,0.53256,0.53199,0.53713,0.54766,0.56402,0.5452,0.46749,0.55387,0.45172,0.54585,0.43072,0.53251,0.55211,0.54857,0.52957,0.62946,0.66704,0.49833,0.51036,0.65147,0.59039,0.65539,0.74839,0.56228,0.62378,0.5001,0.49837,0.56326,0.72367,0.61276,0.50182,0.55005,0.62837,0.65825,0.56463,0.4361,0.5473,0.4681,0.55704,0.58937,0.43236,0.55277,0.44655,0.52866,0.64542,0.64711,0.61471,0.50196,0.54849,0.61954,0.59878,0.57068,0.55751,0.55933,0.55996,0.65504,0.61701,0.60776,0.45784,0.44044,0.4583,0.46805,0.4604,0.39965,0.45263,0.43625,0.4294,0.42443,0.59412,0.50332,0.51623,0.66481,0.62822,0.44352,0.44226,0.46501,0.52947,0.42414,0.54657,0.63148,0.53232,0.55245,0.5046,0.54355,0.60786,0.52951,0.43036,0.43845,0.54727,0.60392,0.68716,0.55916,0.50655,0.73001,0.47212,0.51558,0.54817,0.42966,0.57062,0.65706,0.56716,0.63417,0.6309,0.4948,0.59225,0.57422,0.56856,0.63603,0.55481,0.56744,0.52357,0.55715,0.53905,0.56964,0.54974,0.42981,0.54075,0.70508,0.43333,0.4401,0.42842,0.5978,0.65593,0.46648,0.46536,0.44926,0.45472,0.42963,0.50114,0.50204,0.45129,0.50944,0.54757,0.664,0.68553,0.66322,0.59566,0.39951,0.41501,0.53244,0.63176,1.0,0.48674,0.47081,0.54162,0.48876,0.51145,0.45124,0.47637,0.44842,0.44559,0.50502,0.49782,0.52406,0.5211,0.4677,0.49947,0.42432,0.60438,0.67408,0.49407,0.52593,0.49771
194,0.49108,0.41256,0.40234,0.49476,0.37419,0.41384,0.41216,0.48583,0.49186,0.40994,0.4987,0.53679,0.47107,0.47938,0.48632,0.45874,0.4924,0.47146,0.42266,0.45656,0.40115,0.37033,0.41125,0.46394,0.386,0.41469,0.45543,0.42156,0.41488,0.37235,0.40521,0.47484,0.40115,0.49728,0.47752,0.38656,0.45962,0.47449,0.35505,0.38825,0.38223,0.42646,0.48965,0.37068,0.3379,0.45827,0.48316,0.4209,0.41064,0.48434,0.39783,0.40389,0.48611,0.48368,0.43505,0.39776,0.48368,0.46028,0.38557,0.39991,0.37873,0.49463,0.42378,0.40634,0.41746,0.40184,0.49763,0.49465,0.41925,0.45108,0.43127,0.48379,0.48883,0.42493,0.49409,0.41049,0.49323,0.47967,0.39785,0.41161,0.52491,0.474,0.46644,0.50014,0.46086,0.48912,0.48791,0.39691,0.47746,0.42763,0.44422,0.37877,0.34635,0.4699,0.39923,0.3884,0.43634,0.48604,0.48976,0.42136,0.42747,0.49165,0.46821,0.41304,0.47498,0.40371,0.44975,0.41892,0.44342,0.47994,0.44021,0.45277,0.38413,0.3909,0.38574,0.43453,0.3647,0.4346,0.43238,0.44288,0.49174,0.46655,0.46351,0.43537,0.43114,0.37296,0.40416,0.39666,0.37254,0.33222,0.39632,0.49315,0.39989,0.40273,0.47045,0.41592,0.50557,0.48247,0.3958,0.36268,0.47153,0.50789,0.53011,0.45009,0.46869,0.47906,0.40077,0.42918,0.41955,0.37967,0.41031,0.48967,0.41236,0.49267,0.49368,0.49895,0.47555,0.47164,0.45011,0.42967,0.4604,0.45985,0.41365,0.49004,0.48262,0.48601,0.49604,0.37573,0.39402,0.46225,0.39812,0.37525,0.42222,0.46527,0.42429,0.38027,0.43405,0.40579,0.41229,0.39688,0.39509,0.38383,0.35742,0.373,0.40336,0.44798,0.50753,0.46125,0.49819,0.38493,0.40091,0.38187,0.53621,0.4864,1.0,0.40781,0.41788,0.44117,0.41918,0.41231,0.40517,0.35622,0.34479,0.45343,0.37993,0.41252,0.46704,0.46163,0.43471,0.40777,0.36217,0.32378,0.35938,0.40096,0.34368
195,0.62231,0.62028,0.36632,0.3568,0.64379,0.35405,0.35481,0.61484,0.5222,0.52533,0.53012,0.53827,0.39477,0.56285,0.53185,0.58951,0.56411,0.62902,0.38016,0.56066,0.64432,0.36369,0.68516,0.61773,0.67796,0.36384,0.53208,0.58656,0.50846,0.46316,0.36311,0.6239,0.3687,0.6249,0.61197,0.57657,0.37213,0.61482,0.41063,0.37539,0.64318,0.41313,0.35469,0.35652,0.65081,0.46994,0.4926,0.4252,0.35531,0.62231,0.3749,0.36153,0.3597,0.35963,0.64151,0.37554,0.6232,0.63144,0.81173,0.36497,0.63394,0.56087,0.55357,0.43652,0.5669,0.36345,0.35003,0.52171,0.35001,0.55854,0.3645,0.62108,0.67442,0.4745,0.60626,0.35502,0.61861,0.59725,0.36276,0.35469,0.61687,0.63411,0.35894,0.60721,0.56566,0.35299,0.35417,0.61943,0.35778,0.61374,0.65239,0.38458,0.36965,0.38442,0.62601,0.41735,0.60459,0.62232,0.4783,0.40149,0.36612,0.399,0.48937,0.35606,0.62065,0.62206,0.36196,0.3499,0.71324,0.37536,0.59185,0.34485,0.34019,0.33462,0.33282,0.50221,0.35207,0.40357,0.50686,0.33518,0.34619,0.60423,0.35989,0.3824,0.52776,0.64157,0.63207,0.65877,0.41649,0.39171,0.36771,0.61875,0.61268,0.3611,0.36125,0.40138,0.6264,0.52674,0.60745,0.60464,0.61959,0.62225,0.61249,0.64034,0.51892,0.36435,0.60496,0.6444,0.40125,0.34689,0.62429,0.35408,0.35428,0.62037,0.61899,0.54116,0.35737,0.35317,0.56306,0.56669,0.35745,0.57145,0.39147,0.55199,0.5466,0.62742,0.60393,0.35273,0.36592,0.41435,0.6124,0.64116,0.44977,0.45178,0.40859,0.51323,0.64344,0.49087,0.56308,0.58092,0.39899,0.69444,0.42572,0.37496,0.60412,0.39109,0.61996,0.63212,0.36882,0.38631,0.35925,0.41029,0.41318,0.4707,0.40781,1.0,0.70165,0.63761,0.38322,0.43269,0.82552,0.49545,0.50566,0.62043,0.4091,0.35034,0.57313,0.53551,0.58886,0.59256,0.3529,0.39005,0.37823,0.41454,0.43512
